Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
OKEx,https://web3.career/talent-acquisition-manager-okex/16057,"Singapore,
Singapore",Talent Acquisition Manager,$40k - $70k,recruiter:non tech,4mo
NUTS Finance,https://web3.career/product-manager-web3-defi-nutsfinance/16056,"Hong Kong,
Hong Kong",Product Manager (Web3 & DeFi),$100k - $150k,product manager:non tech:defi,4mo
Braintrust,https://web3.career/braintrust-growth-marketing-manager-part-time-braintrust/16055,"San Francisco,
United States",Braintrust | Growth Marketing Manager (Part-time),,marketing:non tech:part time,4mo
Crystal Blockchain Analytics,https://web3.career/sales-executive-nam-remote-crystal/16054,"Austin,
United States",Sales Executive (NAM) - Remote,$40k - $150k,remote:executive:sales:non tech,4mo
Aver,https://web3.career/marketing-brand-lead-aver/16053,Remote,Marketing & Brand Lead,$50k - $120k,marketing:non tech:lead:remote:solana,4mo
Elwood Technologies,https://web3.career/sales-director-elwoodtechnologies/16052,Remote,Sales Director,$40k - $150k,executive:sales:non tech:remote,4mo
LATOKEN,https://web3.career/analyst-remote-latoken/16051,Remote,Analyst (remote),$50k - $120k,remote:analyst:nft,4mo
Crystal Blockchain Analytics,https://web3.career/frontend-developer-wordpress-crystal/16050,"Kiev,
Ukraine",Frontend Developer (WordPress),,dev:front end:wordpress,4mo
BytePitch - Software Labs,https://web3.career/blockchain-software-engineer-full-time-contractor-bytepitch-softwarelabs/16049,Brazil,Blockchain Software Engineer - Full Time Contractor,$89k - $142k,dev:full time:blockchain:solidity:ethereum,4mo
Elwood Technologies,https://web3.career/technical-account-manager-elwoodtechnologies/16048,"London,
United Kingdom",Technical Account Manager,,account manager,4mo
Kraken Digital Asset Exchange,https://web3.career/seo-manager-kraken/16047,Remote,SEO Manager,,seo:non tech:remote,4mo
Crystal Blockchain Analytics,https://web3.career/devops-linux-system-administrator-crystal/16042,"Kiev,
Ukraine",DevOps/Linux System Administrator,,devops:linux:sys admin:golang,4mo
Crystal Blockchain Analytics,https://web3.career/customer-success-representative-remote-crystal/16041,"Amsterdam,
Netherlands",Customer Success Representative (Remote),$40k - $80k,remote:customer support,4mo
Crystal Blockchain Analytics,https://web3.career/sales-executive-remote-crystal/16040,"Amsterdam,
Netherlands",Sales Executive (Remote),$40k - $150k,remote:executive:sales:non tech,4mo
