Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
OKX,https://web3.career/accountant-credit-control-account-receivable-okx/21504,Remote,Accountant (Credit Control/ Account Receivable),$11k - $25k,accounting:remote,2mo
peaq,https://web3.career/content-manager-editor-m-w-d-peaq/21503,Remote,Content Manager [Editor] (m/w/d),$25k - $96k,marketing:non tech:copywriting:remote,2mo
Caiz Development GmbH,https://web3.career/security-analyst-caiz-development/21502,"Frankfurt,
Germany",Security Analyst,,analyst:security:remote,2mo
Nexo,https://web3.career/head-of-payment-methods-nexo/21501,"Sofia,
Bulgaria",Head of Payment Methods,$70k - $180k,executive,2mo
HASHDEX,https://web3.career/software-development-engineer-intern-hashdexassetmanagementltd/21500,Remote,Software Development Engineer Intern,$12k - $33k,dev:intern:entry level:react:solidity,2mo
Beyond Seek Technologies,https://web3.career/tech-lead-fintech-and-blockchain-nodejs-flutter-aws-beyond-seek/21499,India,"Tech Lead - Fintech and Blockchain (NodeJS, Flutter, AWS)",$18k - $23k,finance:flutter:lead:javascript:node,2mo
Cool Cats NFT,https://web3.career/senior-nodejs-developer-web3-cool-cats-nft/21498,"Austin,
United States",Senior NodeJS Developer | Web3,$140k - $200k,dev:javascript:node:senior:web3js,2mo
IntelliBlock Technologies,https://web3.career/blockchain-engineer-daml-intelliblock-technologies-1/21497,"Mumbai,
India",Blockchain Engineer-DAML,$4k - $6k,dev:blockchain:scala:java,2mo
Shardeum,https://web3.career/blockchain-developer-node-js-typescript-sql-shardeum/21496,Remote,"Blockchain Developer - Node.js, TypeScript, SQL",$120k - $200k,javascript:dev:node:blockchain:remote,2mo
Mythical Games,https://web3.career/sr-front-end-engineer-mythicalgames/21494,"Kansas City,
United States",Sr. Front End Engineer,$70k - $190k,dev:front end:senior:react:javascript,2mo
"Palm NFT Studio, Inc.",https://web3.career/technical-recruiter-palmnftstudioinc/21493,"Van,
Turkey",Technical Recruiter,$51k - $70k,recruiter:non tech:nft,2mo
Rho,https://web3.career/technical-lead-belgrade-rho/21491,Serbia,Technical Lead (Belgrade),,lead:tech lead:golang,2mo
jade Eli Tecnologies,https://web3.career/senior-account-executive-jade-eli/21490,"Berlin,
Germany",Senior Account Executive,$46k - $110k,executive:senior,2mo
Mythical Games,https://web3.career/senior-manager-business-development-mythicalgames/21489,"Seattle,
United States","Senior Manager, Business Development",$50k - $150k,sales:non tech:senior,2mo
BANXA 🚀,https://web3.career/sales-manager-banxa/21488,"New York,
United States",Sales Manager,$100k - $180k,sales:non tech:nft,2mo
Concept Art House,https://web3.career/ui-ux-designer-conceptarthouse/21487,Remote,UI/UX Designer,$60k - $150k,design:non tech:nft:remote,2mo
"Palm NFT Studio, Inc.",https://web3.career/3d-modeler-generalist-palmnftstudioinc/21486,"San Francisco,
United States",3D Modeler / Generalist,$11k - $35k,vfx:nft,2mo
"Palm NFT Studio, Inc.",https://web3.career/head-of-people-palmnftstudioinc/21485,"New York,
United States",Head of People,$63k - $180k,executive:nft,2mo
Ripple,https://web3.career/senior-analytics-engineer-products-analytics-crypto-ripple/21484,"San Francisco,
United States","Senior Analytics Engineer, Products Analytics (Crypto)",$360k - $500k,stats:dev:senior:crypto,2mo
Cool Cats NFT,https://web3.career/senior-nodejs-developer-nft-company-cool-cats-nft/21483,"Austin,
United States",Senior NodeJS Developer | NFT Company,$140k - $200k,dev:javascript:node:senior:nft,2mo
Securrency,https://web3.career/junior-solidity-engineer-securrency/21482,"Abu Dhabi,
United Arab Emirates",Junior Solidity Engineer,$45k - $180k,dev:junior:entry level:solidity:ethereum,2mo
Okcoin,https://web3.career/content-design-manager-okcoin/21480,"San Francisco,
United States",Content Design Manager,,executive:design:non tech,2mo
Okcoin,https://web3.career/content-designer-okcoin/21479,"San Francisco,
United States",Content Designer,$50k - $150k,design:non tech,2mo
0x,https://web3.career/engineering-manager-platform-0x/21478,"San Francisco,
United States",Engineering Manager — Platform,$79k - $158k,executive:ethereum,2mo
Foundry,https://web3.career/product-manager-erp-systems-foundrydigital/21477,"New York,
United States",Product Manager - ERP Systems,$69k - $160k,product manager:non tech,2mo
Solana Labs,https://web3.career/software-engineer-android-mobile-solana/21476,"San Francisco,
United States",Software Engineer - Android/Mobile,,android:mobile:dev:solana:java,2mo
BlockFi,https://web3.career/associate-general-counsel-product-blockfi/21474,"New York,
United States","Associate General Counsel, Product",$24k - $140k,legal,2mo
Ripple,https://web3.career/sr-product-manager-sender-experience-ripple/21472,"San Francisco,
United States","Sr. Product Manager, Sender Experience",$80k - $150k,product manager:non tech:senior,2mo
Crypto.com,https://web3.career/talent-acquisition-hr-project-manager-hrbp-crypto-com/21471,"Miami,
United States",Talent Acquisition/HR Project Manager (HRBP),,hr:non tech:project manager:recruiter,2mo
Crypto.com,https://web3.career/director-compliance-systems-automation-redundancy-hong-kong-crypto-com/21470,"Hong Kong,
Hong Kong","Director, Compliance Systems Automation & Redundancy, Hong Kong",,compliance:executive,2mo
Ripple,https://web3.career/payments-sr-product-manager-receiver-ripple/21469,"San Francisco,
United States","Payments Sr Product Manager, Receiver",$69k - $160k,product manager:non tech,2mo
Concept Art House,https://web3.career/product-marketing-manager-conceptarthouse/21468,Remote,Product Marketing Manager,$55k - $140k,marketing:non tech:nft:remote,2mo
Silo Finance,https://web3.career/senior-solidity-engineer-silo-finance/21467,"Austin,
United States",Senior Solidity Engineer,$80k - $200k,dev:senior:solidity:ethereum,2mo
BitGo,https://web3.career/senior-technical-writer-bitgo/21466,"Palo Alto,
United States",Senior Technical Writer,,senior:analyst:node,2mo
BitGo,https://web3.career/senior-technical-writer-bitgo/21465,"New York,
United States",Senior Technical Writer,,senior:analyst:node,2mo
