Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
OpenSea,https://web3.career/head-of-security-opensea/923,Remote,Head of Security,$95k - $250k,executive:security:remote,7mo
OpenSea,https://web3.career/full-stack-engineer-opensea/922,Remote,Full Stack Engineer,$65k - $180k,dev:full stack:react:remote,7mo
OpenSea,https://web3.career/frontend-engineer-opensea/921,Remote,Frontend Engineer,$50k - $144k,dev:front end:react:remote,7mo
OpenSea,https://web3.career/engineering-manager-opensea/920,Remote,Engineering Manager,$79k - $200k,executive:remote,7mo
OpenSea,https://web3.career/backend-engineer-opensea/919,Remote,Backend Engineer,$60k - $180k,backend:dev:remote,7mo
OpenSea,https://web3.career/developer-community-lead-opensea/918,Remote,Developer Community Lead,,community manager:non tech:dev:lead:remote,7mo
OpenSea,https://web3.career/community-manager-opensea/917,Remote,Community Manager,$35k - $101k,community manager:non tech:nft:remote,7mo
OpenSea,https://web3.career/music-partnerships-manager-opensea/916,Remote,Music Partnerships Manager,,sales:non tech:music:nft:remote,7mo
OpenSea,https://web3.career/director-of-developer-relations-opensea/915,Remote,Director of Developer Relations,,customer support:dev:executive:nft:remote,7mo
CANDY,https://web3.career/3d-animator-candy/913,"New York,
United States",3D Animator,,vfx:video,7mo
Blue Cube Services,https://web3.career/kyc-analyst-contractor-cryptocurrency-bluecubeservices/912,"Hyderabad,
India",KYC Analyst (Contractor) - Cryptocurrency,,kyc:analyst:crypto,7mo
Chainalysis,https://web3.career/account-executive-military-intel-chainalysis/911,"Washington,
United States","Account Executive, Military Intel",$70k - $180k,executive,7mo
Amun 21Shares,https://web3.career/marketing-manager-amun/909,"Zurich,
Switzerland",Marketing Manager,$45k - $130k,marketing:non tech,7mo
Ripple,https://web3.career/technical-community-lead-ripplex-ripple/907,"San Francisco,
United States","Technical Community Lead, RippleX",$40k - $65k,community manager:non tech:lead,7mo
Telcoin,https://web3.career/frontend-web-developer-telcoin/901,"Los Angeles,
United States",Frontend Web Developer,$50k - $144k,dev:front end:react:ethereum:javascript,7mo
BitMEX,https://web3.career/site-reliability-engineer-monitoring-observability-bitmex/897,"Vancouver,
Canada",Site Reliability Engineer: Monitoring & Observability,$150k - $200k,dev:sys admin,7mo
Localcoin,https://web3.career/regional-sales-executive-orlando-fl-localcoin/896,United States,"Regional Sales Executive (Orlando, FL)",$40k - $150k,executive:sales:non tech,7mo
Polychain Capital,https://web3.career/research-analyst-polychaincapital/894,"San Francisco,
United States",Research Analyst,$40k - $120k,analyst,7mo
Chainalysis,https://web3.career/senior-account-executive-west-chainalysis/888,"New York,
United States","Senior Account Executive, West",$46k - $110k,executive:senior,7mo
Worldcoin.org,https://web3.career/blockchain-developer-crypto-worldcoinorg/887,,Blockchain Developer (Crypto),$65k - $160k,dev:blockchain:crypto:solidity:ethereum,7mo
Chainalysis,https://web3.career/senior-engineer-devops-chainalysis/885,"Copenhagen,
Denmark","Senior Engineer, DevOps",$120k - $200k,devops:dev:senior:ethereum:node,7mo
Parity Technologies,https://web3.career/head-of-application-security-appsec-parity/884,"Berlin,
Germany",Head of Application Security (AppSec),,executive:security:javascript:rust:remote,7mo
Chainalysis,https://web3.career/lead-product-manager-chainalysis/882,"London,
United Kingdom",Lead Product Manager,,lead:product manager:non tech,7mo
Ava Labs,https://web3.career/communications-manager-avalabs/880,"New York,
United States",Communications Manager,$45k - $130k,marketing:non tech,7mo
Bittrex,https://web3.career/training-and-quality-assurance-specialist-bittrex/879,"Washington,
United States",Training and Quality Assurance Specialist,,education,7mo
Bitfury,https://web3.career/chief-revenue-officer-cro-crystal-blockchain-bitfury/874,"London,
United Kingdom",Chief Revenue Officer (CRO) - Crystal Blockchain,$46k - $200k,executive:blockchain,7mo
NEAR,https://web3.career/developer-marketing-manager-near/871,"San Francisco,
United States",Developer Marketing Manager,$85k - $120k,dev:marketing:non tech,7mo
Okcoin,https://web3.career/internationalization-program-manager-okcoin/866,"San Francisco,
United States",Internationalization Program Manager,$70k - $180k,executive,7mo
Mythical Games,https://web3.career/front-end-engineer-mythicalgames/865,"Kansas City,
United States",Front End Engineer,$50k - $144k,dev:front end:react:javascript:node,7mo
Galaxy Digital Services,https://web3.career/trading-systems-developer-c-galaxydigitalservices/864,,Trading Systems Developer (C++),$100k - $150k,c:c plus plus:dev,7mo
Thesis*,https://web3.career/business-development-lead-keep-tbtc-thesis/863,,Business Development Lead - Keep & tBTC,,sales:non tech:lead,7mo
Bittrex,https://web3.career/account-manager-bittrex/862,"Washington,
United States",Account Manager,,account manager,7mo
CoinDesk & TradeBlock Opportunities,https://web3.career/crypto-markets-reporter-coindesk/861,"New York,
United States",Crypto Markets Reporter,$39k - $140k,crypto,7mo
0x,https://web3.career/general-counsel-0x/860,"San Francisco,
United States",General Counsel,,legal:ethereum,7mo
Parity Technologies,https://web3.career/technical-project-manager-parity/859,"Berlin,
Germany",Technical Project Manager,$56k - $150k,project manager:non tech:remote,7mo
