Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
GOGO Protocol,https://web3.career/lead-frontend-developer-react-cryptogogos/20666,"Berlin,
Germany",Lead Frontend Developer (React),$56k - $79k,dev:front end:lead:javascript:react,2mo
Binance,https://web3.career/content-strategist-binance/20665,"Singapore,
Singapore",Content Strategist,,,2mo
Gnosis,https://web3.career/it-support-systems-admin-m-f-d-gnosis/20664,"Berlin,
Germany",IT Support & Systems Admin (m/f/d),$40k - $80k,customer support:remote,2mo
BlockFi,https://web3.career/corporate-development-strategy-sr-manager-blockfi/20663,"New York,
United States",Corporate Development & Strategy Sr Manager,,,2mo
Crypto.com,https://web3.career/director-compliance-systems-automation-redundancy-singapore-crypto-com/20662,"Singapore,
Singapore","Director, Compliance Systems Automation & Redundancy, Singapore",,compliance:executive,2mo
Nas Academy,https://web3.career/customer-success-manager-nasacademy/20661,"Singapore,
Singapore",Customer Success Manager,,sales:non tech:customer support,2mo
CoinDesk & TradeBlock Opportunities,https://web3.career/director-partnerships-usa-west-central-coindesk/20660,"New York,
United States","Director, Partnerships USA West & Central",$40k - $150k,sales:non tech:executive,2mo
Paradigm,https://web3.career/director-of-institutional-sales-asia-paradigm62/20659,"Hong Kong,
Hong Kong",Director of Institutional Sales - Asia,$40k - $150k,executive:sales:non tech,2mo
Figure,https://web3.career/senior-data-analyst-figure/20658,"San Francisco,
United States",Senior Data Analyst,,analyst:data science:senior,2mo
Cake Pte Ltd,https://web3.career/business-development-manager-cakedefi/20657,"Singapore,
Singapore",Business Development Manager,$26k - $140k,sales:non tech,2mo
Consensys,https://web3.career/strategic-finance-associate-consensys/20656,United States,Strategic Finance Associate,$15k - $150k,finance:ethereum,2mo
Crypto.com,https://web3.career/product-manager-nft-marketplace-crypto-com/20655,"Hong Kong,
Hong Kong",Product Manager - NFT Marketplace,$69k - $160k,product manager:non tech:nft,2mo
Crypto.com,https://web3.career/legal-counsel-global-fintech-startup-crypto-com/20654,Remote,Legal Counsel - Global Fintech Startup,,legal:finance:nft:remote,2mo
Consensys,https://web3.career/ux-researcher-consensys/20653,Remote,UX Researcher,$50k - $135k,design:non tech:remote:ethereum,2mo
Consensys,https://web3.career/senior-hr-business-partner-united-states-consensys/20652,Remote,Senior HR Business Partner - United States,,hr:non tech:senior:remote:ethereum,2mo
Consensys,https://web3.career/director-global-payroll-consensys/20651,Remote,"Director, Global Payroll",$120k - $150k,executive:accounting:ethereum:remote,2mo
Consensys,https://web3.career/director-compensation-benefits-consensys/20650,Remote,"Director, Compensation & Benefits",$79k - $158k,executive:remote:ethereum,2mo
Gnosis,https://web3.career/senior-solver-backend-engineer-m-w-d-gnosis/20649,"Berlin,
Germany",Senior Solver Backend Engineer (m/w/d),$70k - $200k,backend:dev:senior:remote:solidity,2mo
Crypto.com,https://web3.career/software-test-engineer-lead-price-page-team-taiwan-crypto-com/20648,"Taipei,
Taiwan",Software Test Engineer/Lead (Price Page team) (Taiwan),$30k - $180k,dev:lead:java,2mo
CoinDesk & TradeBlock Opportunities,https://web3.career/associate-partnerships-coindesk/20647,"New York,
United States","ASSOCIATE, PARTNERSHIPS",$26k - $140k,sales:non tech,2mo
Crypto.com,https://web3.career/financial-networks-analyst-us-crypto-com/20646,United States,Financial Networks Analyst (US),,analyst:finance,2mo
Logcast,https://web3.career/senior-backend-engineer-web3-logcast-3/20645,"Stockholm,
Sweden",Senior Backend Engineer Web3,$25k - $80k,backend:dev:senior,2mo
Crypto.com,https://web3.career/product-manager-nft-marketplace-crypto-com/20644,"Singapore,
Singapore",Product Manager - NFT Marketplace,$69k - $160k,product manager:non tech:nft,2mo
Okcoin,https://web3.career/senior-it-administrator-okcoin/20641,"Dublin,
Ireland",Senior IT Administrator,$78k - $200k,senior,2mo
Kraken Digital Asset Exchange,https://web3.career/nft-business-development-associate-kraken/20640,Remote,"NFT Business Development, Associate",$100k - $180k,sales:non tech:nft:remote,2mo
Okcoin,https://web3.career/hr-recruitment-coordinator-okcoin/20639,Remote,HR & Recruitment Coordinator,$51k - $70k,hr:non tech:recruiter:remote,2mo
Stardust Cards Corporation,https://web3.career/junior-accountant-financial-analyst-stardust/20638,Remote,Junior Accountant / Financial Analyst,,accounting:analyst:finance:junior:entry level,2mo
Boson Protocol,https://web3.career/partnerships-manager-bosonprotocol/20637,"Singapore,
Singapore",Partnerships Manager,$100k - $180k,sales:non tech:nft,2mo
Ferrum Network,https://web3.career/blockchain-engineer-solidity-ferrumnetwork/20636,United States,Blockchain Engineer/Solidity,$52k - $160k,dev:blockchain:solidity:ethereum,2mo
Binance,https://web3.career/frontend-developer-user-growth-binance/20635,"Taipei,
Taiwan",Frontend Developer (User Growth),,dev:front end:marketing:non tech,2mo
Mythical Games,https://web3.career/product-manager-mythicalgames/20633,"Stockholm,
Sweden",Product Manager,$69k - $160k,product manager:non tech,2mo
Virtually Human Studio,https://web3.career/business-manager-vhslab/20632,Remote,Business Manager,$55k - $75k,project manager:non tech:nft:remote,2mo
Kronos Research,https://web3.career/staff-software-engineer-python-backend-kronosresearch/20631,Remote,"Staff Software Engineer, Python Backend",,backend:dev:python:javascript:java,2mo
bloXmove,https://web3.career/junior-dev-ops-engineer-m-f-d-bloxmove/20630,Remote,(Junior) Dev Ops Engineer (m/f/d),,dev:devops:junior:entry level:web3js,2mo
Solcial,https://web3.career/p2p-engineer-solcial/20629,Remote,P2P Engineer,$90k - $180k,dev:remote:solana:rust,2mo
