Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
CoinDesk & TradeBlock Opportunities,https://web3.career/head-of-indexes-marketing-coindesk-coindesk/263,"New York,
United States","Head of Indexes Marketing, CoinDesk",$70k - $158k,executive:marketing:non tech,7mo
CoinDesk & TradeBlock Opportunities,https://web3.career/executive-editor-events-programming-coindesk/262,"New York,
United States","Executive Editor, Events Programming",$70k - $180k,executive,7mo
CoinDesk & TradeBlock Opportunities,https://web3.career/future-internships-coindesk/261,"New York,
United States",Future Internships,,,7mo
Cake Pte Ltd,https://web3.career/product-designer-cakedefi/260,"Singapore,
Singapore",Product Designer,$50k - $150k,design:non tech,7mo
Cake Pte Ltd,https://web3.career/software-engineer-js-cakedefi/259,"Singapore,
Singapore",Software Engineer (JS),$60k - $150k,javascript:dev:web3js:react:ethereum,7mo
Cake Pte Ltd,https://web3.career/senior-rust-engineer-cakedefi/258,"Singapore,
Singapore",Senior Rust Engineer,$120k - $210k,dev:rust:senior:javascript,7mo
Cake Pte Ltd,https://web3.career/qa-automation-engineer-cakedefi/257,"Singapore,
Singapore",QA Automation Engineer,$40k - $150k,dev:quality assurance:javascript:node,7mo
Cake Pte Ltd,https://web3.career/mobile-lead-engineer-cakedefi/256,"Singapore,
Singapore",Mobile Lead Engineer,$140k - $180k,dev:lead:mobile:react:react native,7mo
Cake Pte Ltd,https://web3.career/information-technology-specialist-cakedefi/255,"Singapore,
Singapore",Information Technology Specialist,$40k - $80k,customer support,7mo
Cake Pte Ltd,https://web3.career/fullstack-javascript-engineer-cakedefi/254,"Singapore,
Singapore",Fullstack Javascript Engineer,$65k - $180k,dev:full stack:javascript:web3js:react,7mo
Cake Pte Ltd,https://web3.career/business-intelligence-data-lead-cakedefi/253,"Singapore,
Singapore",Business Intelligence Data Lead,$78k - $180k,lead:javascript,7mo
Cake Pte Ltd,https://web3.career/head-of-customer-success-cakedefi/252,"Singapore,
Singapore",Head of Customer Success,,executive:customer support,7mo
Cake Pte Ltd,https://web3.career/senior-manager-affiliate-marketing-cakedefi/251,"Singapore,
Singapore",Senior Manager - Affiliate Marketing,$46k - $109k,marketing:non tech:senior,7mo
Cake Pte Ltd,https://web3.career/head-of-social-media-community-cakedefi/250,"Singapore,
Singapore",Head of Social Media & Community,$45k - $150k,executive:community manager:non tech:social media,7mo
Cake Pte Ltd,https://web3.career/head-of-brand-comms-cakedefi/249,"Singapore,
Singapore",Head of Brand & Comms,$70k - $158k,executive:marketing:non tech,7mo
Cake Pte Ltd,https://web3.career/technical-recruiter-sourcer-cakedefi/248,"Singapore,
Singapore",Technical Recruiter / Sourcer,$40k - $70k,recruiter:non tech,7mo
Cake Pte Ltd,https://web3.career/finance-accounting-specialist-cakedefi/247,"Singapore,
Singapore",Finance & Accounting Specialist,$120k - $150k,accounting:finance,7mo
Cake Pte Ltd,https://web3.career/accountant-cakedefi/246,"Singapore,
Singapore",Accountant,$25k - $150k,accounting,7mo
Blockchain.com,https://web3.career/software-engineer-quality-product-blockchain/245,"New York,
United States",Software Engineer - Quality (Product),$60k - $155k,dev:javascript:node:java,7mo
Blockchain.com,https://web3.career/software-engineer-quality-developer-experience-blockchain/244,"New York,
United States",Software Engineer - Quality (Developer Experience),$60k - $155k,dev:javascript:node:java,7mo
Blockchain.com,https://web3.career/product-operations-manager-blockchain/243,"Miami,
United States",Product Operations Manager,$60k - $200k,operations,7mo
Blockchain.com,https://web3.career/talent-acquisition-associate-finance-blockchain/242,"Miami,
United States",Talent Acquisition Associate - Finance,,finance:recruiter:non tech,7mo
Blockchain.com,https://web3.career/senior-hr-business-partner-blockchain/241,"Miami,
United States",Senior HR Business Partner,,hr:non tech:senior,7mo
Blockchain.com,https://web3.career/executive-assistant-office-manager-miami-blockchain/240,"Miami,
United States",Executive Assistant / Office Manager (Miami),$70k - $180k,executive,7mo
Blockchain.com,https://web3.career/executive-assistant-blockchain/239,"Los Angeles,
United States",Executive Assistant,$70k - $180k,executive,7mo
Blockchain.com,https://web3.career/senior-it-support-engineer-blockchain/238,"London,
United Kingdom",Senior IT Support Engineer,,dev:senior:customer support,7mo
Blockchain.com,https://web3.career/trading-operations-us-blockchain/237,"Miami,
United States",Trading Operations (US),$60k - $200k,operations,7mo
Blockchain.com,https://web3.career/sales-manager-asset-management-blockchain/236,"Miami,
United States","Sales Manager, Asset Management",$26k - $140k,sales:non tech,7mo
Blockchain.com,https://web3.career/quantitative-developer-blockchain/235,"London,
United Kingdom",Quantitative Developer,$60k - $180k,dev,7mo
Blockchain.com,https://web3.career/quantitative-developer-blockchain/234,"Singapore,
Singapore",Quantitative Developer,$60k - $180k,dev,7mo
Blockchain.com,https://web3.career/portfolio-analyst-blockchain/233,"Miami,
United States",Portfolio Analyst,,finance:analyst,7mo
Blockchain.com,https://web3.career/head-of-sales-asset-management-blockchain/232,"Miami,
United States","Head of Sales, Asset Management",$40k - $150k,executive:sales:non tech,7mo
Blockchain.com,https://web3.career/institutional-marketing-sales-enablement-blockchain/231,"Miami,
United States",Institutional Marketing & Sales Enablement,$100k - $200k,marketing:non tech:sales,7mo
Blockchain.com,https://web3.career/senior-counsel-regulatory-blockchain/230,"London,
United Kingdom","Senior Counsel, Regulatory",,legal:senior,7mo
Blockchain.com,https://web3.career/senior-counsel-corporate-blockchain/229,"New York,
United States","Senior Counsel, Corporate",,legal:senior,7mo
