Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Binance,https://web3.career/personal-assistant-binance/23476,"Dubai,
United Arab Emirates",Personal Assistant,,,1mo
Cherry Ventures,https://web3.career/backend-devops-engineer-go-aws-defi-remote-role-brahma-cherryvc/23475,Remote,Backend/DevOps Engineer (Go/AWS) - DeFi - REMOTE ROLE (Brahma),,remote:backend:devops:dev:golang,1mo
RECUR,https://web3.career/assistant-controller-recur/23474,"Miami,
United States",Assistant Controller,,finance:legal:ethereum,1mo
Chainalysis,https://web3.career/regional-sales-director-mena-chainalysis/23473,"Dubai,
United Arab Emirates","Regional Sales Director, MENA",$40k - $150k,executive:sales:non tech,1mo
Witnet Foundation,https://web3.career/smart-contracts-developer-solidity-witnet-foundation-1/23472,"Madrid,
Spain",Smart Contracts Developer (Solidity),$40k - $60k,dev:smart contract:solidity:ethereum:javascript,1mo
Braintrust,https://web3.career/senior-devops-engineer-braintrust/23471,"San Francisco,
United States",Senior Devops Engineer,$120k - $200k,devops:dev:senior:ethereum,1mo
Referrals Only,https://web3.career/senior-ruby-engineer-thoughtworksreferral/23468,Remote,Senior Ruby Engineer,$32k - $113k,dev:ruby:senior:react:solidity,1mo
Burnt Finance,https://web3.career/head-of-tiktok-burnt-finance-1/23467,"New York,
United States",Head of TikTok,$63k - $180k,executive:nft,1mo
Hedge Labs,https://web3.career/community-lead-hedge-labs/23466,"Miami,
United States",Community Lead,$40k - $65k,community manager:non tech:lead:solana,1mo
Wirex Limited,https://web3.career/finance-associate-wirexlimited/23464,"London,
United Kingdom",Finance Associate,$40k - $150k,finance,1mo
RECUR,https://web3.career/security-engineer-recur/23463,"Boston,
United States",Security Engineer,,dev:security:nft:javascript:java,1mo
Figure,https://web3.career/staff-software-engineer-anti-fraud-remote-figure/23462,"Atlanta,
United States","Staff Software Engineer, Anti-Fraud (remote)",$95k - $250k,remote:dev:security,1mo
Referrals Only,https://web3.career/senior-consultant-business-analyst-fs-cards-payments-thoughtworksreferral/23461,Remote,"Senior Consultant, Business Analyst (FS/Cards & Payments)",,analyst:consulting:senior:remote,1mo
Metal,https://web3.career/aml-analyst-remote-metalpay/23460,Australia,AML Analyst (Remote),$45k - $120k,remote:analyst,1mo
Maple,https://web3.career/head-of-capital-markets-maple-finance/23459,Remote,Head of Capital Markets,$79k - $200k,executive:remote,1mo
Cake Pte Ltd,https://web3.career/qa-automation-engineer-cakedefi/23458,"Singapore,
Singapore",QA Automation Engineer,$40k - $150k,dev:quality assurance:javascript,1mo
BitGo,https://web3.career/associate-digital-asset-sales-research-us-bitgo/23457,"New York,
United States",Associate - Digital Asset Sales & Research (US),$100k - $180k,sales:non tech:nft,1mo
Hedge Labs,https://web3.career/web3-software-engineer-hedge-labs/23456,"Miami,
United States",Web3 Software Engineer,$33k - $200k,dev:web3js:solana:javascript:rust,1mo
Hedge Labs,https://web3.career/defi-degen-hedge-labs/23454,"Miami,
United States",DeFi Degen,$50k - $160k,defi:solana,1mo
Taurus SA,https://web3.career/software-engineer-frontend-taurusgroup/23453,"Geneva,
Switzerland",Software engineer (frontend),$50k - $150k,dev:front end,1mo
Ready Player Me,https://web3.career/senior-tools-engineer-unity-ready-player-me/23452,Remote,Senior Tools Engineer (Unity),$70k - $115k,dev:game dev:senior:metaverse:remote,1mo
Bitfury,https://web3.career/senior-legal-counsel-corporate-transactional-lawyer-remote-bitfury/23451,"Washington,
United States",Senior Legal Counsel - Corporate Transactional Lawyer (Remote),,legal:remote:senior,1mo
Bitfury,https://web3.career/senior-legal-counsel-corporate-transactional-lawyer-remote-bitfury/23450,"Boston,
United States",Senior Legal Counsel - Corporate Transactional Lawyer (Remote),,legal:remote:senior,1mo
Ready Player Me,https://web3.career/community-social-media-manager-ready-player-me/23443,Remote,Community & Social Media Manager,$40k - $65k,community manager:non tech:metaverse:game dev:marketing,1mo
Polar Sync,https://web3.career/principal-senior-software-engineer-rust-c-polarsync/23447,"Los Angeles,
United States",Principal / Senior Software Engineer - Rust / C++,$100k - $150k,c:c plus plus:dev:executive:rust,1mo
Binance,https://web3.career/customer-service-representative-p2p-indonesian-english-binance/23442,"Jakarta,
Indonesia",Customer Service Representative - P2P (Indonesian & English),$40k - $80k,customer support,1mo
newniverse,https://web3.career/chief-technology-officer-newniverse/23438,"Dubai,
United Arab Emirates",Chief Technology Officer,,dev:executive:backend:fron end:fullstack,1mo
Metaplex Studios,https://web3.career/senior-product-manager-core-protocol-metaplexstudios/23441,United States,"Senior Product Manager, Core Protocol",$80k - $150k,product manager:non tech:senior:solana:nft,1mo
Metaplex Studios,https://web3.career/senior-product-manager-creator-experience-metaplexstudios/23440,United States,"Senior Product Manager, Creator Experience",$80k - $150k,product manager:non tech:senior:solana:nft,1mo
Sygnum Bank AG,https://web3.career/people-operations-manager-sygnum/23439,Switzerland,People Operations Manager,$60k - $200k,operations,1mo
Aldrin Labs,https://web3.career/senior-front-end-developer-web3-remote-aldrin-labs/23433,Remote,Senior Front-End Developer Web3 (Remote),,remote:dev:front end:senior:remote,1mo
Aldrin Labs,https://web3.career/senior-mobile-ux-ui-designer-web3-wallet-remote-aldrin-labs/23432,Remote,Senior Mobile UX/UI Designer Web3 Wallet (Remote),,remote:design:non tech:mobile:senior,1mo
Advanced Blockchain,https://web3.career/senior-solidity-developer-advanced-blockchain/23427,Remote,Senior Solidity Developer,,dev:senior:smart contract:solidity:remote,1mo
SoundMint,https://web3.career/marketing-manager-soundmint/23415,"Los Angeles,
United States",Marketing Manager,$75k - $135k,marketing:community manager:nft:non tech,1mo
TOKI,https://web3.career/lead-crypto-engingeer-toki-3/23435,"Miami,
United States",Lead Crypto Engingeer,$150k - $230k,lead:crypto,1mo
