Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Coinbase,https://web3.career/senior-product-illustrator-internationalization-coinbase/25571,Remote,"Senior Product Illustrator, Internationalization",,illustrator:senior:remote,18d
Coinbase,https://web3.career/defi-institutional-structuring-coinbase/25570,Remote,DeFi & Institutional Structuring,$72k - $200k,defi:remote,18d
Pace,https://web3.career/software-engineer-backend-paceapp/25568,"Dhaka,
Bangladesh",Software Engineer (Backend),$56k - $150k,backend:dev:vue,18d
BlockFi,https://web3.career/financial-operations-analyst-blockfi/25566,"New York,
United States",Financial Operations Analyst,,analyst:finance:operations,18d
BitGo,https://web3.career/senior-frontend-engineer-blockchain-team-bitgo/25565,"Nashville,
United States","Senior Frontend Engineer, Blockchain Team",$70k - $190k,dev:front end:senior:blockchain:react,18d
Prometheus Research Labs,https://web3.career/frontend-engineer-defi-prometheus-research-labs-1/25564,"San Francisco,
United States","Frontend Engineer, DeFi",$80k - $160k,dev:front end:defi:react:ethereum,18d
Prometheus Research Labs,https://web3.career/senior-smart-contracts-engineer-defi-prometheus-research-labs-1/25563,"San Francisco,
United States","Senior Smart Contracts Engineer, DeFi",$140k - $220k,dev:senior:defi:smart contract:react,18d
Voodoo,https://web3.career/senior-ua-associate-voodoo/25562,"Paris,
France",Senior UA Associate,$78k - $200k,senior,18d
VolumeFi,https://web3.career/senior-solidity-engineer-volumefi/25561,"Bhopal,
India",Senior Solidity Engineer,$300k - $380k,dev:senior:solidity:solana:ethereum,18d
Polygon,https://web3.career/mis-it-engineer-apac-polygon/25560,APAC,MIS/IT Engineer - APAC,$60k - $158k,dev:ethereum,18d
Provenance Foundation,https://web3.career/vice-president-of-business-development-provenance/25559,"New York,
United States",Vice President of Business Development,$26k - $140k,sales:non tech,18d
Provenance Foundation,https://web3.career/director-of-grants-provenance/25558,"New York,
United States",Director of Grants,$70k - $180k,executive,18d
Provenance Foundation,https://web3.career/director-of-onboarding-adoption-for-provenance-blockchain-foundation-provenance/25557,"San Francisco,
United States",Director of Onboarding & Adoption for Provenance Blockchain Foundation,$46k - $200k,executive:blockchain,18d
Compound,https://web3.career/senior-frontend-engineer-compound-2/25556,Continental US Timezone,Senior Frontend Engineer,$70k - $190k,dev:front end:senior:react:solidity,18d
Chainlink Labs,https://web3.career/web-designer-chainlink/25555,Remote,Web Designer,$50k - $135k,design:non tech:remote,18d
Compound,https://web3.career/director-of-business-development-partnerships-compound-2/25553,Continental US Timezone,Director of Business Development & Partnerships,$40k - $150k,sales:non tech:executive:ethereum,18d
"Mammoth Media, Inc",https://web3.career/web3-marketing-manager-brand-experiences-mammoth-media-inc/25552,Remote,Web3 Marketing Manager - Brand Experiences,,marketing:non tech:remote:nft:copywriting,18d
Chainalysis,https://web3.career/director-sales-strategy-operations-amer-public-sector-chainalysis/25551,"New York,
United States","Director, Sales Strategy Operations - AMER & Public Sector",,executive:operations:sales:non tech,19d
Chainalysis,https://web3.career/director-global-customer-experience-chainalysis/25549,"New York,
United States","Director, Global Customer Experience",,customer support:executive,19d
Single Grain,https://web3.career/web3-community-manager-contractor-single-grain-1/25548,"San Diego,
United States",Web3 Community Manager- Contractor,$50k - $55k,community manager:non tech:nft,19d
Daoism Systems,https://web3.career/web3-front-end-engineer-daoism-systems/25547,"Berlin,
Germany",Web3 / Front-End Engineer,$60k - $100k,dev:front end:full time:remote:react,19d
Snowfork,https://web3.career/blockchain-engineer-snowfork/25546,Remote,Blockchain Engineer,$70k - $190k,dev:blockchain:remote,19d
Okcoin,https://web3.career/senior-product-designer-okcoin/25545,"San Francisco,
United States",Senior Product Designer,$60k - $120k,design:non tech:senior,19d
Coinme,https://web3.career/senior-technical-recruiter-remote-optional-coinme/25544,"Seattle,
United States",Senior Technical Recruiter (Remote Optional),,remote:recruiter:non tech:senior,19d
Ava Labs,https://web3.career/frontend-engineer-avalabs/25543,"New York,
United States",Frontend Engineer,$50k - $144k,dev:front end:react:javascript,19d
Ava Labs,https://web3.career/devops-engineer-avalabs/25542,"New York,
United States",DevOps Engineer,$60k - $100k,devops:dev:golang,19d
VegaX Holdings,https://web3.career/crypto-data-analyst-crypto-quant-researcher-vegax/25541,"New York,
United States",Crypto Data Analyst (Crypto Quant Researcher),$0k,analyst:data science:crypto,19d
Single Grain,https://web3.career/web3-social-media-manager-contractor-single-grain-1/25540,"San Diego,
United States",Web3 Social Media Manager- Contractor,$50k - $60k,social media:non tech:nft,19d
Nexo,https://web3.career/senior-contract-and-m-a-specialist-nexo/25539,BG,Senior Contract and M&A Specialist,$78k - $200k,senior,19d
TransferGo,https://web3.career/financial-crime-investigator-transfergo/25538,"Vilnius,
 Lithuania",Financial Crime Investigator,$40k - $150k,finance,19d
Snowfork,https://web3.career/blockchain-solidity-developer-snowfork/25537,Remote,"Blockchain, Solidity Developer",$52k - $160k,dev:blockchain:solidity:remote:ethereum,19d
Coinsquare,https://web3.career/principal-security-engineer-coinsquare/25536,"Toronto,
Canada",Principal Security Engineer,$95k - $250k,dev:executive:security,19d
Chainlink Labs,https://web3.career/senior-legal-counsel-chainlink/25535,Remote,Senior Legal Counsel,,legal:senior:remote,19d
Bittrex,https://web3.career/manager-of-support-excellence-bittrex/25534,"Washington,
United States",Manager of Support Excellence,$40k - $80k,customer support,19d
Konstellation Korea,https://web3.career/solana-blockchain-backend-engineer-konstellation-1/25533,"New York,
United States",Solana Blockchain Backend Engineer,$33k - $100k,backend:dev:blockchain:solana,19d
