Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Messari,https://web3.career/research-specialist-asset-profiles-messari/25058,Remote,"Research Specialist, Asset Profiles",$56k - $160k,remote,25d
Messari,https://web3.career/director-messari-asset-coverage-services-messari/25057,Remote,"Director, Messari Asset Coverage Services",$79k - $200k,executive:remote,25d
Messari,https://web3.career/user-researcher-messari/25056,Remote,User Researcher,$56k - $160k,remote,25d
Messari,https://web3.career/product-manager-messari-governor-messari/25055,Remote,Product Manager - Messari Governor,$115k - $175k,product manager:non tech:remote,25d
Messari,https://web3.career/product-manager-market-intelligence-messari/25054,Remote,Product Manager - Market Intelligence,$115k - $175k,product manager:non tech:remote,25d
Messari,https://web3.career/corporate-paralegal-messari/25053,Remote,Corporate Paralegal,$56k - $160k,remote,25d
Messari,https://web3.career/digital-marketing-manager-messari/25052,Remote,Digital Marketing Manager,$25k - $120k,marketing:non tech:remote,25d
Messari,https://web3.career/software-engineer-market-data-messari/25051,Remote,"Software Engineer, Market Data",$65k - $180k,dev:remote,25d
Messari,https://web3.career/software-engineer-defi-metrics-messari/25050,Remote,"Software Engineer, DeFi Metrics",$95k - $250k,dev:defi:remote,25d
Messari,https://web3.career/blockchain-engineer-daos-messari/25049,Remote,"Blockchain Engineer, DAOs",$70k - $190k,dev:blockchain:remote:ethereum,25d
Messari,https://web3.career/strategic-account-executive-banking-and-fintech-vertical-messari/25048,Remote,Strategic Account Executive - Banking and Fintech Vertical,$40k - $225k,finance:executive:remote,25d
Maple,https://web3.career/recruitment-coordinator-maple-finance/25047,Remote,Recruitment Coordinator,,recruiter:non tech:remote,25d
IOVLabs,https://web3.career/account-manager-iovlabs/25046,Remote,Account Manager,,account manager:remote,25d
IOVLabs,https://web3.career/asia-business-development-representative-iovlabs/25045,Remote,Asia Business Development Representative,$29k - $108k,sales:non tech:remote,25d
Holaplex,https://web3.career/implementation-lead-solution-architect-holaplex/25044,Remote,Implementation Lead/ Solution Architect,,architecture:lead:remote,25d
Harmony,https://web3.career/senior-cloud-engineer-dba-harmony/25043,Remote,Senior Cloud Engineer - DBA,,cloud:dba:dev:senior:remote,25d
GSR,https://web3.career/regulatory-operations-vice-president-gsr/25042,"Singapore,
Singapore",Regulatory Operations - Vice President,,legal:operations,25d
GSR,https://web3.career/senior-quantitative-researcher-vice-president-gsr/25041,"New York,
United States",Senior Quantitative Researcher - Vice President,$78k - $200k,senior,25d
GSR,https://web3.career/senior-quantitative-researcher-director-vice-president-gsr/25040,"London,
United Kingdom",Senior Quantitative Researcher - Director/Vice President,$46k - $110k,executive:senior,25d
GSR,https://web3.career/senior-quantitative-researcher-director-gsr/25039,"New York,
United States",Senior Quantitative Researcher - Director,$46k - $110k,executive:senior,25d
GSR,https://web3.career/weekend-quantitative-trader-options-systematic-volatility-trading-thurs-mon-gsr/25038,"London,
United Kingdom",Weekend Quantitative Trader (Options) - Systematic Volatility Trading (Thurs - Mon),$31k - $37k,trader,25d
GSR,https://web3.career/weekend-quantitative-trader-options-singapore-thurs-mon-gsr/25037,"Singapore,
Singapore",Weekend Quantitative Trader (Options) - Singapore (Thurs - Mon),$31k - $37k,trader,25d
GSR,https://web3.career/weekend-quantitative-trader-options-nyc-thurs-mon-gsr/25036,"New York,
United States",Weekend Quantitative Trader (Options) - NYC (Thurs - Mon),$31k - $37k,trader,25d
GSR,https://web3.career/devops-infrastructure-support-engineer-associate-senior-associate-new-york-gsr/25035,"New York,
United States",DevOps Infrastructure Support Engineer - Associate/Senior Associate - New York,$120k - $200k,devops:dev:senior:customer support,25d
GSR,https://web3.career/executive-recruitment-coordinator-cryptocurrency-trading-new-york-gsr/25034,"New York,
United States",Executive Recruitment Coordinator - Cryptocurrency Trading - New York,,executive:recruiter:non tech:crypto,25d
GSR,https://web3.career/paralegal-legal-and-compliance-gsr/25033,"London,
United Kingdom","Paralegal, Legal and Compliance",,compliance:legal,25d
GSR,https://web3.career/legal-counsel-associate-gsr/25032,"New York,
United States","Legal Counsel, Associate",$24k - $140k,legal,25d
GSR,https://web3.career/surveillance-lead-compliance-gsr/25031,"New York,
United States","Surveillance Lead, Compliance",,compliance:lead,25d
GSR,https://web3.career/money-transmission-compliance-officer-gsr/25030,"New York,
United States",Money Transmission Compliance Officer,,compliance,25d
GSR,https://web3.career/kyc-compliance-analyst-gsr/25029,"New York,
United States",KYC & Compliance Analyst,,compliance:kyc:analyst,25d
GSR,https://web3.career/compliance-advisory-associate-gsr/25028,"New York,
United States","Compliance Advisory, Associate",,compliance,25d
GSR,https://web3.career/chief-compliance-officer-apac-singapore-gsr/25027,"Singapore,
Singapore","Chief Compliance Officer APAC, Singapore",,compliance:executive,25d
GSR,https://web3.career/executive-assistant-gsr/25026,"London,
United Kingdom",Executive Assistant,$70k - $180k,executive,25d
Gauntlet Networks,https://web3.career/devops-infrastructure-engineer-gauntlet/25025,Remote,DevOps / Infrastructure Engineer,$95k - $180k,devops:dev:remote,25d
Fuel Labs,https://web3.career/senior-full-stack-software-engineer-typescript-fuellabs/25016,Remote,Senior Full-stack Software Engineer [TypeScript],$70k - $180k,dev:full stack:senior:remote,25d
