Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
GSR,https://web3.career/quantitative-trader-new-york-sgp-or-london-gsr/9546,"New York,
United States",Quantitative Trader - New York/SGP or London,$31k - $37k,trader,6mo
GSR,https://web3.career/quantitative-trader-london-thursday-to-sunday-gsr/9545,"London,
United Kingdom",Quantitative Trader - London (Thursday to Sunday),$31k - $37k,trader,6mo
GSR,https://web3.career/front-office-quantitative-analyst-derivatives-associate-gsr/9544,"London,
United Kingdom","Front Office Quantitative Analyst (Derivatives), Associate",$40k - $120k,analyst,6mo
GSR,https://web3.career/product-lead-defi-gsr/9543,"San Francisco,
United States","Product Lead, DeFi",$80k - $160k,lead:defi,6mo
GSR,https://web3.career/venture-capital-analyst-gsr/9542,Remote,Venture Capital Analyst,,analyst:finance:remote,6mo
GSR,https://web3.career/venture-capital-analyst-gsr/9541,"Los Angeles,
United States",Venture Capital Analyst,,analyst:finance,6mo
GSR,https://web3.career/venture-capital-analyst-gsr/9540,"New York,
United States",Venture Capital Analyst,,analyst:finance,6mo
GSR,https://web3.career/m-a-and-investment-analyst-gsr/9539,"London,
United Kingdom",M&A and Investment Analyst,,analyst:finance,6mo
GSR,https://web3.career/software-engineering-manager-blockchain-us-gsr/9538,Remote,Software Engineering Manager - Blockchain (US),$50k - $300k,executive:dev:blockchain:remote,6mo
GSR,https://web3.career/software-engineering-manager-blockchain-us-gsr/9537,"New York,
United States",Software Engineering Manager - Blockchain (US),$50k - $300k,executive:dev:blockchain,6mo
GSR,https://web3.career/software-engineering-manager-blockchain-us-gsr/9536,"Los Angeles,
United States",Software Engineering Manager - Blockchain (US),$50k - $300k,executive:dev:blockchain,6mo
GSR,https://web3.career/software-engineering-manager-blockchain-eu-gsr/9535,"London,
United Kingdom",Software Engineering Manager - Blockchain (EU),$50k - $300k,executive:dev:blockchain,6mo
GSR,https://web3.career/software-engineer-senior-software-engineer-associate-vp-gsr/9534,"Zug,
Switzerland","Software Engineer / Senior Software Engineer, Associate / VP",$60k - $250k,dev:senior:executive,6mo
GSR,https://web3.career/software-engineer-senior-software-engineer-associate-vp-gsr/9533,"Malaga,
Spain","Software Engineer / Senior Software Engineer, Associate / VP",$60k - $250k,dev:senior:executive,6mo
GSR,https://web3.career/software-engineer-senior-software-engineer-risk-new-york-gsr/9532,"New York,
United States",Software Engineer / Senior Software Engineer - Risk - New York,$80k - $200k,dev:senior,6mo
GSR,https://web3.career/software-engineer-senior-associate-vp-singapore-gsr/9531,"Singapore,
Singapore",Software Engineer - Senior Associate/VP - Singapore,$60k - $250k,dev:senior:executive,6mo
GSR,https://web3.career/software-engineer-senior-associate-vp-london-gsr/9530,"London,
United Kingdom",Software Engineer - Senior Associate/VP - London,$60k - $250k,dev:senior:executive,6mo
GSR,https://web3.career/smart-contract-engineer-solidity-new-york-gsr/9529,"New York,
United States",Smart Contract Engineer (Solidity) - New York,$72k - $200k,dev:smart contract:solidity,6mo
GSR,https://web3.career/senior-software-engineer-connectivity-senior-associate-vp-singapore-gsr/9528,"Singapore,
Singapore","Senior Software Engineer, Connectivity - Senior Associate/VP - Singapore",$60k - $250k,dev:senior:executive,6mo
GSR,https://web3.career/senior-software-engineer-connectivity-senior-associate-vp-new-york-gsr/9527,"New York,
United States","Senior Software Engineer, Connectivity - Senior Associate/VP - New York",$60k - $250k,dev:senior:executive,6mo
GSR,https://web3.career/qa-test-engineer-associate-senior-associate-overwatch-gsr/9526,"London,
United Kingdom","QA Test Engineer, Associate/Senior Associate - Overwatch",$30k - $50k,dev:quality assurance:senior,6mo
GSR,https://web3.career/defi-full-stack-engineer-gsr/9525,"New York,
United States",DeFi - Full Stack Engineer,$93k - $150k,dev:full stack:defi,6mo
GSR,https://web3.career/defi-full-stack-engineer-gsr/9524,"London,
United Kingdom",DeFi - Full Stack Engineer,$93k - $150k,dev:full stack:defi,6mo
GSR,https://web3.career/blockchain-infrastructure-reliability-engineer-gsr/9523,"London,
United Kingdom",Blockchain Infrastructure / Reliability Engineer,,dev:sys admin:blockchain,6mo
GSR,https://web3.career/technical-project-manager-vice-president-gsr/9522,"Singapore,
Singapore","Technical Project Manager, Vice President",$50k - $150k,project manager:non tech,6mo
GSR,https://web3.career/project-manager-vice-president-associate-gsr/9521,"London,
United Kingdom","Project Manager, Vice President / Associate",$50k - $150k,project manager:non tech,6mo
GSR,https://web3.career/project-manager-vice-president-associate-gsr/9520,"New York,
United States","Project Manager, Vice President / Associate",$50k - $150k,project manager:non tech,6mo
GSR,https://web3.career/application-support-site-reliability-engineer-risk-associate-senior-associate-singapore-gsr/9519,"Singapore,
Singapore",Application Support/Site Reliability Engineer - Risk - Associate/Senior Associate - Singapore,$150k - $200k,dev:sys admin:senior:customer support,6mo
GSR,https://web3.career/application-support-site-reliability-engineer-risk-associate-senior-associate-new-york-gsr/9518,"New York,
United States",Application Support/Site Reliability Engineer - Risk - Associate/Senior Associate - New York,$150k - $200k,dev:sys admin:senior:customer support,6mo
GSR,https://web3.career/application-support-site-reliability-engineer-risk-associate-senior-associate-london-gsr/9517,"London,
United Kingdom",Application Support/Site Reliability Engineer - Risk - Associate/Senior Associate - London,$150k - $200k,dev:sys admin:senior:customer support,6mo
GSR,https://web3.career/application-support-site-reliability-engineer-data-integrity-associate-senior-associate-singapore-gsr/9516,"Singapore,
Singapore",Application Support/Site Reliability Engineer - Data Integrity - Associate/Senior Associate - Singapore,$150k - $200k,dev:sys admin:senior:customer support,6mo
GSR,https://web3.career/application-support-site-reliability-engineer-data-integrity-associate-senior-associate-london-gsr/9515,"London,
United Kingdom",Application Support/Site Reliability Engineer - Data Integrity - Associate/Senior Associate - London,$150k - $200k,dev:sys admin:senior:customer support,6mo
GSR,https://web3.career/senior-support-engineer-associate-senior-associate-gsr/9514,"Singapore,
Singapore","Senior Support Engineer, Associate/Senior Associate",,dev:senior:customer support,6mo
GSR,https://web3.career/jira-confluence-systems-architect-administrator-senior-associate-london-gsr/9513,"London,
United Kingdom",Jira & Confluence Systems Architect/Administrator - Senior Associate - London,$80k,architecture:senior,6mo
GSR,https://web3.career/chief-information-security-officer-cryptocurrency-blockchain-usa-gsr/9512,"New York,
United States",Chief Information Security Officer - Cryptocurrency - Blockchain - USA,,executive:security:blockchain:crypto,6mo
