Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
GOGO Protocol,https://web3.career/performance-marketing-manager-cryptogogos/23122,"Berlin,
Germany",Performance Marketing Manager,$46k - $140k,marketing:non tech:crypto:remote:nft,1mo
Nuri,https://web3.career/engineering-manager-nuri/23121,"Berlin,
Germany",Engineering Manager,$90k - $150k,executive:remote:react:javascript:node,1mo
jade Eli Tecnologies,https://web3.career/business-development-representative-jade-eli/23120,"Berlin,
Germany",Business Development Representative,$26k - $140k,sales:non tech,1mo
Neco Finance,https://web3.career/fundraiser-for-impact-investments-neco/23119,Remote,Fundraiser for impact investments,$112k - $225k,ethereum:remote,1mo
Roxe,https://web3.career/corporate-recruiter-roxe/23118,Colombia,Corporate Recruiter,$40k - $70k,recruiter:non tech,1mo
Roxe,https://web3.career/business-development-merchant-roxe/23117,"New York,
United States",Business Development (Merchant),$26k - $140k,sales:non tech,1mo
Injective Labs,https://web3.career/golang-blockchain-engineer-injectivelabs/23116,Remote,Golang/Blockchain Engineer,$43k - $160k,dev:golang:blockchain:remote,1mo
"Reach Platform, Inc.",https://web3.career/economist-defi-daos-reachplatforminc/23115,"Boston,
United States",Economist - DeFI & DAOs,$50k - $120k,defi:nft,1mo
UBIRCH,https://web3.career/scala-backend-developer-m-f-d-ubirch/23114,Remote,SCALA BACKEND DEVELOPER (M/F/D),,backend:dev:scala:remote,1mo
Paranoid Internet GmbH,https://web3.career/full-stack-developer-m-w-d-paranoid-internet/23113,"Berlin,
Germany",Full Stack Developer (m/w/d),$65k - $180k,dev:full stack:javascript:php,1mo
Connext,https://web3.career/operations-associate-remote-connext-network/23112,Remote,Operations Associate (Remote),,remote:operations:ethereum,1mo
Injective Labs,https://web3.career/data-engineer-injectivelabs/23111,Remote,Data Engineer,,data science:dev:remote,1mo
Roxe,https://web3.career/merchant-business-development-roxe/23110,"Delhi,
India",Merchant Business Development,$26k - $140k,sales:non tech,1mo
soonami.io GmbH,https://web3.career/co-founder-soonami/23109,Remote,Co-Founder,$79k - $200k,executive:remote,1mo
GOGO Protocol,https://web3.career/cto-vp-engineering-cryptogogos/23108,"Berlin,
Germany",CTO / VP Engineering,$79k - $158k,executive:crypto:remote:solidity:ethereum,1mo
KoinBasket,https://web3.career/community-manager-crypto-product-koinbasket-1/23107,India,Community Manager (Crypto Product),$78k - $13k,community manager:non tech:crypto,1mo
Nuri,https://web3.career/engineering-manager-devops-nuri/23106,"Berlin,
Germany",Engineering Manager - DevOps,$95k - $250k,executive:devops:remote,1mo
Mojo,https://web3.career/sr-manager-retention-marketing-mojo/23105,Remote,"Sr. Manager, Retention Marketing",,marketing:non tech:product manager:senior:nft,1mo
Taurus SA,https://web3.career/quantitative-finance-analyst-trading-engineer-taurusgroup/23103,"Geneva,
Switzerland",Quantitative Finance Analyst / Trading Engineer,,analyst:dev:finance,1mo
KaFe Rocks,https://web3.career/german-content-manager-crypto-remote-kafe/23102,Remote,German Content Manager - Crypto (Remote),$25k - $120k,remote:marketing:non tech:copywriting:crypto,1mo
OKX,https://web3.career/graduate-hire-product-associate-finance-okx/23101,"Hong Kong,
Hong Kong",(Graduate Hire) Product Associate - Finance,,intern:entry level:finance,1mo
GOGO Protocol,https://web3.career/performance-marketing-manager-cryptogogos/23100,"Berlin,
Germany",Performance Marketing Manager,$46k - $140k,marketing:non tech:crypto:remote:nft,1mo
Paranoid Internet GmbH,https://web3.career/full-stack-developer-m-w-d-paranoid-internet/23099,"Berlin,
Germany",Full Stack Developer (m/w/d),$65k - $180k,dev:full stack:javascript:php,1mo
Tixl Labs,https://web3.career/senior-blockchain-engineer-cross-chain-bridge-m-f-o-tixl/23098,Remote,Senior Blockchain Engineer Cross-Chain Bridge (m/f/o),$80k - $200k,dev:senior:blockchain:solidity:solana,1mo
MVPL,https://web3.career/nft-community-manager-mvpl/23097,"New York,
United States",NFT Community Manager,$0k,community manager:non tech:nft,1mo
CoinGecko,https://web3.career/finance-associate-mid-level-l2-coingecko/23096,"Selangor,
Malaysia","Finance Associate, Mid-Level (L2)",$40k - $150k,finance,1mo
Binance,https://web3.career/crm-operations-specialist-india-south-asia-binance/23095,"Delhi,
India",CRM Operations Specialist - India & South Asia,,crm:operations,1mo
Inference AG,https://web3.career/hacker-inference/23094,Switzerland,Hacker,,,1mo
Binance,https://web3.career/m-a-counsel-latam-binance/23093,Remote,M&A Counsel (LatAm),,legal:remote,1mo
CRIBZ,https://web3.career/community-manager-marketing-nft-cribz/23092,Remote,Community Manager & Marketing (NFT),$45k - $150k,community manager:non tech:marketing:nft:remote,1mo
"Palm NFT Studio, Inc.",https://web3.career/producer-project-manager-palmnftstudioinc/23091,"Van,
Turkey",Producer / Project Manager,$55k - $75k,project manager:non tech:nft,1mo
"Palm NFT Studio, Inc.",https://web3.career/product-manager-palmnftstudioinc/23090,"Van,
Turkey",Product Manager,$80k - $150k,product manager:non tech:ethereum:nft,1mo
"Palm NFT Studio, Inc.",https://web3.career/strategy-business-operations-manager-analyst-palmnftstudioinc/23089,"London,
United Kingdom",Strategy & Business Operations Manager/Analyst,,analyst:operations:nft:javascript,1mo
"Palm NFT Studio, Inc.",https://web3.career/marketing-data-analyst-palmnftstudioinc/23088,"Van,
Turkey",Marketing Data Analyst,,analyst:data science:marketing:non tech:ethereum,1mo
RECUR,https://web3.career/associate-marketing-program-manager-entertainment-recur/23087,Remote,Associate Marketing Program Manager - Entertainment,$70k - $158k,marketing:non tech:executive:remote:ethereum,1mo
