Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Gemini,https://web3.career/executive-assistant-gemini/15364,United States,Executive Assistant,$63k - $180k,executive:nft,4mo
Gemini,https://web3.career/associate-customer-support-gemini/15363,"Dublin,
Ireland","Associate, Customer Support",$40k - $80k,customer support,4mo
Gemini,https://web3.career/associate-director-talent-acquisition-technology-gemini/15362,United States,"Associate Director, Talent Acquisition (Technology)",,executive:recruiter:non tech,4mo
Gemini,https://web3.career/associate-director-custody-operations-gemini/15361,"New York,
United States","Associate Director, Custody Operations",$150k - $230k,executive:operations,4mo
Gemini,https://web3.career/principal-technology-and-security-internal-auditor-gemini/15360,United States,"Principal, Technology and Security Internal Auditor",$95k - $250k,executive:security,4mo
Gemini,https://web3.career/principal-global-real-estate-and-office-services-gemini/15359,"New York,
United States","Principal, Global Real Estate and Office Services",$70k - $180k,executive,4mo
Gemini,https://web3.career/lead-programmatic-trader-gemini/15358,United States,"Lead, Programmatic Trader",,lead:trader:solidity,4mo
Gemini,https://web3.career/lead-program-manager-infrastructure-gemini/15357,United States,"Lead Program Manager, Infrastructure",$140k - $200k,lead:executive,4mo
Gemini,https://web3.career/kyc-advisory-lead-gemini/15356,United States,KYC Advisory Lead,,kyc:lead,4mo
Gemini,https://web3.career/head-of-asia-pacific-apac-gemini/15355,"Singapore,
Singapore",Head of Asia Pacific (APAC),$70k - $180k,executive,4mo
Gemini,https://web3.career/critical-operations-analyst-gemini/15354,United States,Critical Operations Analyst,,analyst:operations,4mo
Gemini,https://web3.career/country-manager-canada-gemini/15353,Canada,"Country Manager, Canada",,,4mo
Gemini,https://web3.career/country-manager-australia-gemini/15352,Australia,"Country Manager, Australia",,,4mo
Gemini,https://web3.career/corporate-counsel-gemini/15351,"Dublin,
Ireland",Corporate Counsel,$24k - $140k,legal,4mo
Gemini,https://web3.career/compliance-associate-institutional-onboarding-gemini/15350,United States,"Compliance Associate, Institutional Onboarding",,compliance,4mo
Gemini,https://web3.career/compliance-associate-account-review-gemini/15349,United States,"Compliance Associate, Account Review",,compliance,4mo
Gemini,https://web3.career/compliance-analyst-retail-onboarding-gemini/15348,United States,"Compliance Analyst, Retail Onboarding",,compliance:analyst,4mo
Gemini,https://web3.career/compliance-analyst-account-review-gemini/15347,United States,"Compliance Analyst, Account Review",,compliance:analyst,4mo
Gemini,https://web3.career/background-check-program-manager-gemini/15346,United States,Background Check Program Manager,$70k - $180k,executive,4mo
Gemini,https://web3.career/associate-treasury-operations-gemini/15345,"Singapore,
Singapore","Associate, Treasury Operations",$60k - $200k,operations,4mo
Gemini,https://web3.career/associate-producer-nifty-gateway-gemini/15344,United States,"Associate, Producer - Nifty Gateway",$55k - $150k,nft,4mo
Gemini,https://web3.career/associate-producer-marketplace-nifty-gateway-gemini/15343,"Singapore,
Singapore","Associate, Producer - Marketplace, Nifty Gateway",$70k - $158k,solidity:nft,4mo
Gemini,https://web3.career/associate-producer-marketplace-gemini/15342,United States,"Associate, Producer - Marketplace",$70k - $158k,solidity:nft,4mo
Gemini,https://web3.career/associate-operational-risk-gemini/15341,"New York,
United States","Associate, Operational Risk",$60k - $80k,operations:ethereum,4mo
Gemini,https://web3.career/senior-principal-business-development-gemini/15340,"Singapore,
Singapore","Senior Principal, Business Development",$40k - $150k,sales:non tech:executive:senior,4mo
Gemini,https://web3.career/senior-business-development-associate-gemini-fund-solutions-gemini/15339,United States,"Senior Business Development Associate, Gemini Fund Solutions",$50k - $150k,sales:non tech:senior,4mo
Gemini,https://web3.career/head-of-research-gemini/15338,United States,Head of Research,$70k - $180k,executive,4mo
Gemini,https://web3.career/head-of-marketplace-gemini/15337,United States,Head of Marketplace,$70k - $180k,executive,4mo
Gemini,https://web3.career/director-derivatives-gemini/15336,United States,"Director, Derivatives",$70k - $180k,executive,4mo
Gemini,https://web3.career/associate-director-technical-accounting-gemini/15335,United States,"Associate Director, Technical Accounting",$120k - $150k,accounting:executive,4mo
Gemini,https://web3.career/accounting-manager-gemini/15334,United States,Accounting Manager,$25k - $150k,accounting,4mo
Gemini,https://web3.career/senior-product-manager-trust-security-gemini/15333,United States,"Senior Product Manager, Trust & Security",,product manager:non tech:security:senior,4mo
Gemini,https://web3.career/senior-product-manager-nifty-gateway-gemini/15332,United States,"Senior Product Manager, Nifty Gateway",$80k - $150k,product manager:non tech:senior:ethereum:nft,4mo
Gemini,https://web3.career/product-manager-retail-gemini/15331,United States,"Product Manager, Retail",$69k - $160k,product manager:non tech,4mo
Gemini,https://web3.career/product-manager-payments-gemini/15330,United States,"Product Manager, Payments",$69k - $160k,product manager:non tech,4mo
