Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Bridgesplit,https://web3.career/senior-full-stack-engineer-web3-bridgesplit/14205,"New York,
United States",Senior Full-Stack Engineer (web3),$120k - $200k,dev:full stack:senior:react:solana,5mo
Bridgesplit,https://web3.career/junior-full-stack-engineer-web3-bridgesplit/14204,"New York,
United States",Junior Full-Stack Engineer (web3),$100k - $180k,dev:full stack:junior:entry level:react,5mo
Bridgesplit,https://web3.career/ui-ux-designer-bridgesplit/14203,"New York,
United States",UI/UX Designer,$100k - $150k,design:non tech:solana:nft,5mo
Concept Art House,https://web3.career/lead-full-stack-web3-developer-concept-art-house/14202,Remote,Lead Full Stack Web3 Developer,,dev:full stack:lead:react:nft,5mo
Okcoin,https://web3.career/kyc-trainer-and-quality-assurance-specialist-okcoin/14201,"Dublin,
Ireland",KYC Trainer and Quality Assurance Specialist,,kyc:education,5mo
BitGo,https://web3.career/solutions-engineer-sao-paulo-latam-region-bitgo/14200,Brazil,Solutions Engineer-Sao Paulo (LATAM Region),$60k - $180k,dev,5mo
BitGo,https://web3.career/solutions-engineer-bogata-latam-region-bitgo/14199,Colombia,Solutions Engineer-Bogata (LATAM Region),$60k - $180k,dev,5mo
Bitfinex,https://web3.career/blockchain-integration-specialist-remote-bitfinex/14198,Remote,Blockchain Integration Specialist (Remote),$60k - $120k,remote:blockchain:solidity:ethereum:javascript,5mo
Sygnum Bank AG,https://web3.career/head-of-sales-and-client-services-sygnum/14197,"Singapore,
Singapore",Head of Sales and Client Services,$40k - $150k,executive:sales:non tech:ethereum,5mo
Crypto.com,https://web3.career/nft-sales-development-representative-crypto-com/14192,Remote,NFT Sales Development Representative,$100k - $180k,sales:non tech:nft:remote,5mo
Crypto.com,https://web3.career/social-content-manager-senior-manager-based-in-us-crypto-com/14191,"Los Angeles,
United States",Social Content Manager / Senior Manager (Based in US),$25k - $96k,marketing:non tech:copywriting:senior:nft,5mo
Kraken Digital Asset Exchange,https://web3.career/managing-director-kraken-mena-ceo-kraken/14189,"Abu Dhabi,
United Arab Emirates","Managing Director, Kraken MENA (CEO)",$70k - $180k,executive,5mo
CryptoGoGos,https://web3.career/cto-vp-engineering-3457421-cto-vp-engineering-at-crypto-start-up/14187,"Berlin,
Germany",CTO / VP Engineering,$79k - $158k,executive:crypto:solidity:ethereum:nft,5mo
Roci.fi,https://web3.career/senior-solidity-engineer-roci-fi/14186,"Berlin,
Germany",Senior Solidity Engineer,$80k - $200k,dev:senior:solidity:node:remote,5mo
Bridgesplit,https://web3.career/junior-smart-contract-engineer-bridgesplit/14184,"New York,
United States",Junior Smart Contract Engineer,$120k - $200k,dev:junior:entry level:smart contract:solana,5mo
Kraken Digital Asset Exchange,https://web3.career/managing-director-europe-funding-operations-ceo-kraken/14183,"Dublin,
Ireland","Managing Director, Europe Funding Operations (CEO)",$150k - $230k,executive:operations,5mo
Change,https://web3.career/executive-assistant-changeinvest/14182,"Tallinn,
Estonia",Executive Assistant,$70k - $180k,executive,5mo
SwissBorg,https://web3.career/qa-engineer-remote-swissborg/14181,"Lisbon,
Portugal",QA Engineer (Remote),,remote:dev:quality assurance,5mo
SwissBorg,https://web3.career/qa-engineer-remote-swissborg/14180,"Warsaw,
Poland",QA Engineer (Remote),,remote:dev:quality assurance,5mo
Parity Technologies,https://web3.career/director-of-organizational-development-m-f-d-parity/14178,"Berlin,
Germany",Director of Organizational Development (m/f/d),$79k - $200k,executive:remote,5mo
ModSquad,https://web3.career/content-moderation-nft-related-discord-community-modsquad/14177,"Sacramento,
United States",Content Moderation - NFT-related Discord Community,$35k - $101k,community manager:non tech:nft,5mo
Pontoro,https://web3.career/blockchain-developer-pontoro-1/14176,"Boston,
United States",Blockchain Developer,$33k - $120k,dev:blockchain:ethereum:javascript:node,5mo
WOO Network,https://web3.career/visual-designer-woonetwork/14173,"Taipei,
Taiwan",Visual Designer,$50k - $150k,design:non tech,5mo
Sygnum Bank AG,https://web3.career/corporate-office-administrator-sygnum/14172,"Singapore,
Singapore",Corporate Office Administrator,,,5mo
Blockchain.com,https://web3.career/valuation-lead-blockchain/14171,"Miami,
United States",Valuation Lead,$60k - $200k,lead,5mo
Blockchain.com,https://web3.career/accounting-policy-and-reporting-manager-blockchain/14170,"Miami,
United States",Accounting Policy and Reporting Manager,$25k - $150k,accounting,5mo
Crypto.com,https://web3.career/digital-designer-north-america-global-fintech-company-crypto-com/14169,United States,Digital Designer (North America) - Global Fintech Company,,design:non tech:finance:nft,5mo
Sygnum Bank AG,https://web3.career/junior-banking-operations-specialist-sygnum/14167,Switzerland,Junior Banking Operations Specialist,$40k - $67k,finance:junior:entry level:operations:ethereum,5mo
Findora,https://web3.career/hardware-acceleration-of-blockchain-applications-phd-internship-findora/14166,"Menlo Park,
United States",Hardware Acceleration of Blockchain Applications - PhD Internship,,hardware:intern:entry level:blockchain,5mo
Findora,https://web3.career/fpga-datacenter-systems-applications-engineer-blockchain-findora/14165,"Menlo Park,
United States",FPGA Datacenter Systems Applications Engineer - Blockchain,$50k - $170k,dev:blockchain,5mo
Tron,https://web3.career/pr-relationship-manager-exchange-rainberry/14163,"San Francisco,
United States","PR & Relationship Manager, Exchange",$45k - $130k,marketing:non tech,5mo
