Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Ferrum Network,https://web3.career/sales-representative-for-blockchain-company-ferrumnetwork/20439,United States,Sales Representative for Blockchain Company,$78k - $150k,sales:non tech:blockchain:ethereum,2mo
Aave,https://web3.career/senior-smart-contract-engineer-aave/20438,"London,
United Kingdom",Senior Smart Contract Engineer,$120k - $250k,dev:senior:smart contract:solidity:ethereum,2mo
Sygnum Bank AG,https://web3.career/credit-lending-lead-sygnum/20435,"Singapore,
Singapore",Credit & Lending Lead,$96k - $220k,lead:ethereum,2mo
4Soft,https://web3.career/react-developer-4soft1/20434,Remote,React Developer,$56k - $160k,dev:javascript:react:react native:remote,2mo
ZAUBAR,https://web3.career/internship-sales-development-representative-metaverse-saas-ar-culture-zaubar/20433,Remote,"Internship: Sales Development Representative (Metaverse, SaaS, AR, Culture)",,intern:entry level:metaverse:saas:sales,2mo
Blocksize Capital GmbH,https://web3.career/backend-developer-golang-partially-or-fully-remote-blocksize-capital/20432,Remote,Backend Developer Golang (partially or fully remote),$33k - $73k,remote:backend:dev:golang:react,2mo
Immutable,https://web3.career/executive-assistant-immutable/20431,Remote,Executive Assistant,$79k - $200k,executive:remote,2mo
Sytac,https://web3.career/senior-frontend-developer-sytac/20430,"Amsterdam,
Netherlands",Senior Frontend Developer,$70k - $190k,dev:front end:senior:react:javascript,2mo
GOGO Protocol,https://web3.career/performance-marketing-manager-cryptogogos/20429,"Berlin,
Germany",Performance Marketing Manager,$25k - $120k,marketing:non tech:remote:nft,2mo
WOO Network,https://web3.career/soc-security-engineer-global-applications-woonetwork/20428,"Singapore,
Singapore",SOC Security Engineer (Global applications),$95k - $250k,dev:security,2mo
WOO Network,https://web3.career/soc-security-engineer-woonetwork/20427,"Warsaw,
Poland",SOC Security Engineer,$95k - $250k,dev:security,2mo
WOO Network,https://web3.career/java-application-security-engineer-global-applications-woonetwork/20426,"Singapore,
Singapore",Java Application Security Engineer (Global applications),,dev:java:security,2mo
WOO Network,https://web3.career/defi-smart-contract-developer-global-applications-woonetwork/20425,"Singapore,
Singapore",DeFi Smart Contract Developer (Global applications),$100k - $300k,dev:defi:smart contract:solidity:ethereum,2mo
WOO Network,https://web3.career/compliance-security-engineer-woonetwork/20424,"Warsaw,
Poland",Compliance Security Engineer,,compliance:dev:security,2mo
Crypto.com,https://web3.career/senior-security-infrastructure-cloud-systems-engineer-crypto-com/20423,"London,
United Kingdom",(Senior) Security Infrastructure - Cloud & Systems Engineer,,cloud:dev:security:senior:sys admin,2mo
Eluvio,https://web3.career/junior-tech-support-engineer-blockchain-and-media-eluvio/20422,United States,Junior Tech Support Engineer - Blockchain and Media,$45k - $180k,dev:junior:entry level:customer support:blockchain,2mo
Crypto.com,https://web3.career/security-compliance-analyst-chicago-global-fintech-start-up-crypto-com/20421,"Chicago,
United States",Security Compliance Analyst (Chicago) - Global Fintech Start-up,,compliance:analyst:finance:security,2mo
Sygnum Bank AG,https://web3.career/senior-associate-vp-sales-trader-sygnum/20420,"Singapore,
Singapore","Senior Associate/VP, Sales Trader",$50k - $150k,sales:non tech:senior:trader:executive,2mo
WOO Network,https://web3.career/compliance-security-engineer-global-applications-woonetwork/20419,"Singapore,
Singapore",Compliance Security Engineer (Global applications),,compliance:dev:security,2mo
Crypto.com,https://web3.career/data-privacy-assistant-analyst-sg-crypto-com/20417,"Singapore,
Singapore",Data Privacy Assistant/Analyst (SG),$36k - $120k,analyst:nft,2mo
RabbitHole,https://web3.career/general-counsel-rabbitholestudios/20416,Remote,General Counsel,,legal:remote,2mo
RabbitHole,https://web3.career/full-stack-engineer-rabbitholestudios/20415,Remote,Full-Stack Engineer,$70k - $200k,dev:full stack:remote,2mo
