Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Amun 21Shares,https://web3.career/global-director-of-admin-amun/26775,"Zurich,
Switzerland",Global Director of Admin,$70k - $180k,executive,4d
Decentrabanc,https://web3.career/blockchain-engineer-decentrabanc-1/26774,"New York,
United States",Blockchain Engineer,$50k - $100k,dev:blockchain,5d
Space and Time,https://web3.career/sr-smart-contract-engineer-blockchain-web3-development-400k-full-time-remote-southern-california-a-strong-p-space-and-time-1/26773,"Los Angeles,
United States","SR. SMART CONTRACT ENGINEER (Blockchain/Web3 Development) $400k+ - Full-time, Remote (Southern California a strong p",$400k - $470k,remote:dev:full time:senior:blockchain,5d
Crypto.com,https://web3.career/compliance-advisory-manager-hk-crypto/26772,"Hong Kong,
Hong Kong",Compliance Advisory Manager - HK,,compliance,5d
GIANT Protocol,https://web3.career/lead-product-manager-identity-and-privacy-giantconnect/26771,Remote,"Lead Product Manager, Identity and Privacy",,lead:product manager:non tech:remote,5d
Binance,https://web3.career/head-of-customer-relations-thailand-binance/26770,"Bangkok,
Thailand",Head of Customer Relations - Thailand,$70k - $180k,executive,5d
Figment,https://web3.career/director-of-product-customer-experience-figment/26769,"Toronto,
Canada","Director of Product, Customer Experience",,customer support:executive:product manager:non tech,5d
LATOKEN,https://web3.career/senior-qa-automation-engineer-latoken/26768,"Moscow,
Russia",Senior QA Automation Engineer,$30k - $50k,dev:quality assurance:senior,5d
Terraform Labs,https://web3.career/gaming-partnerships-lead-terra/26767,Remote,Gaming Partnerships Lead,$135k - $150k,sales:non tech:game dev:lead:remote,5d
Crypto.com,https://web3.career/dapp-engineer-crypto/26766,Netherlands,Dapp Engineer,$90k - $170k,dev:dapp,5d
Public,https://web3.career/senior-frontend-engineer-react-typescript-public/26763,"New York,
United States",Senior Frontend Engineer - React/Typescript,$50k - $150k,dev:front end:javascript:react:senior,5d
BitGo,https://web3.career/product-manager-bitgo-gmbh-bitgo/26761,"Frankfurt,
Germany",Product Manager (BitGo GmbH),$110k - $175k,product manager:non tech:remote,5d
Crypto.com,https://web3.career/crypto-content-writer-financial-reporting-journalism-experience-is-essential-crypto/26760,"Hong Kong,
Hong Kong",Crypto Content Writer (Financial reporting / Journalism experience is essential),$62k - $96k,copywriting:non tech:finance:crypto,5d
Bittrex,https://web3.career/senior-backend-software-engineer-wallet-team-bittrex/26758,"Washington,
United States",Senior Backend Software Engineer - Wallet Team,$70k - $200k,backend:dev:senior:javascript:java,5d
Aptos,https://web3.career/product-manager-gaming-aptoslabs/26756,"Los Angeles,
United States","Product Manager, Gaming",$110k - $160k,game dev:product manager:non tech,5d
Crypto.com,https://web3.career/qa-engineer-blockchain-team-global-fintech-startup-crypto/26755,"Hong Kong,
Hong Kong","QA Engineer, Blockchain Team - Global Fintech startup",,dev:finance:quality assurance:blockchain,5d
Crypto.com,https://web3.career/concept-designer-visual-development-artist-nft-global-fintech-startup-crypto/26754,"Singapore,
Singapore",Concept Designer / Visual Development Artist (NFT) - Global Fintech Startup,,design:non tech:finance:nft,5d
Crypto.com,https://web3.career/art-director-nft-global-fintech-startup-crypto/26753,"Singapore,
Singapore",Art Director (NFT) - Global Fintech Startup,$120k - $225k,executive:finance:nft,5d
Crypto.com,https://web3.career/dapp-engineer-crypto/26752,"London,
United Kingdom",Dapp Engineer,$90k - $170k,dev:dapp,5d
Figure,https://web3.career/senior-designer-equity-solutions-marketplace-figure/26751,United States,"Senior Designer, Equity Solutions & Marketplace",$60k - $120k,design:non tech:senior,5d
Amun 21Shares,https://web3.career/director-of-product-platform-amun/26749,"New York,
United States","Director of Product, Platform",$135k - $170k,executive:product manager:non tech,5d
Amun 21Shares,https://web3.career/director-of-product-growth-amun/26748,"New York,
United States","Director of Product, Growth",$70k - $158k,executive:marketing:non tech:product manager,5d
cheqd,https://web3.career/full-stack-blockchain-engineer-typescript-cheqd/26747,United Kingdom,Full Stack Blockchain Engineer (Typescript),$80k - $100k,dev:full stack:blockchain:web3js:react,5d
Crypto.com,https://web3.career/senior-engineer-business-automation-global-fintech-startup-crypto/26746,"Singapore,
Singapore",Senior Engineer (Business Automation) - Global Fintech Startup,,dev:finance:senior,5d
Crypto.com,https://web3.career/information-security-certification-analyst-hk-crypto/26745,"Hong Kong,
Hong Kong",Information Security Certification Analyst (HK),$60k - $185k,analyst:security,5d
Crypto.com,https://web3.career/creative-copywriter-crypto/26744,"Singapore,
Singapore",Creative Copywriter,,copywriting:non tech:nft,5d
Crypto.com,https://web3.career/blockchain-security-engineer-backend-rust-au-crypto/26743,"Sydney,
Australia",Blockchain Security Engineer - Backend (Rust) (AU),$45k - $140k,backend:dev:rust:security:blockchain,5d
Crypto.com,https://web3.career/android-developer-defi-wallet-australia-taiwan-crypto/26742,"Sydney,
Australia",Android Developer (DeFi Wallet) - Australia / Taiwan,,android:mobile:dev:defi,5d
Crypto.com,https://web3.career/blockchain-engineer-node-js-typescript-crypto/26741,"Hong Kong,
Hong Kong",Blockchain Engineer (Node.js / Typescript),$56k - $155k,javascript:dev:node:blockchain,5d
Crypto.com,https://web3.career/blockchain-security-engineer-backend-javascript-jp-crypto/26740,"Tokyo,
Japan",Blockchain Security Engineer (Backend) - Javascript (JP),$60k - $140k,backend:dev:javascript:security:blockchain,5d
Crypto.com,https://web3.career/dapp-engineer-crypto/26739,"Hong Kong,
Hong Kong",Dapp Engineer,$90k - $170k,dev:dapp,5d
Crypto.com,https://web3.career/financial-crimes-manager-malta-crypto/26738,Malta,Financial Crimes Manager. Malta,$40k - $175k,finance,5d
Crypto.com,https://web3.career/product-designer-global-fintech-startup-crypto/26737,"Singapore,
Singapore",Product Designer - Global Fintech Startup,,design:non tech:finance,5d
Binance,https://web3.career/senior-ui-ux-designer-big-data-binance/26736,Asia,Senior UI/UX Designer - Big Data,,big data:design:non tech:senior,5d
"PicoLink, LLC",https://web3.career/director-of-tech-defi-wallet-picolink-llc/26735,Remote,Director Of Tech (DeFi Wallet),$50k - $130k,executive:cto:defi:remote:blockchain,5d
