Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Sygnum Bank AG,https://web3.career/defi-engineer-sygnum/18335,Switzerland,DeFi Engineer,$80k - $160k,dev:defi:react:solidity:ethereum,3mo
Centrifuge GmbH,https://web3.career/digital-designer-centrifuge/18334,Remote,Digital Designer,$50k - $135k,design:non tech:remote,3mo
RECUR,https://web3.career/manager-accounts-payable-remote-recur/18333,"Miami,
United States","Manager, Accounts Payable (Remote)",,remote:finance:accounting:ethereum,3mo
Nansen.ai,https://web3.career/quality-assurance-engineer-lead-product-nansen/18332,"New York,
United States",Quality Assurance Engineer Lead (Product),$100k - $200k,dev:lead,3mo
Stellar Development Foundation,https://web3.career/social-media-manager-stellar/18331,"New York,
United States",Social Media Manager,$33k - $85k,social media:non tech,3mo
Stellar Development Foundation,https://web3.career/social-media-manager-stellar/18330,"San Francisco,
United States",Social Media Manager,$33k - $85k,social media:non tech,3mo
Stellar Development Foundation,https://web3.career/social-media-manager-stellar/18329,"San Francisco,
United States",Social Media Manager,$33k - $85k,social media:non tech,3mo
Amun 21Shares,https://web3.career/business-development-manager-amun/18328,Remote,Business Development Manager,$29k - $108k,sales:non tech:remote,3mo
Reach,https://web3.career/head-of-business-development-and-strategic-financial-partnerships-defi-crypto-reach-sh/18327,"Boston,
United States",Head of Business Development and Strategic Financial Partnerships - DeFi/Crypto,$90k - $140k,executive:sales:non tech:finance:crypto,3mo
AcumenCog,https://web3.career/business-developer-it-sales-3801084-business-developer-it-sales/18326,Remote,Business developer / IT sales,,dev:sales:non tech:remote,3mo
Metal,https://web3.career/chief-information-security-officer-ciso-metalpay/18325,Remote,Chief Information Security Officer (CISO),$95k - $250k,executive:security:remote,3mo
Aleph.im,https://web3.career/senior-full-stack-developer-aleph-im/18324,Remote,Senior Full Stack Developer,$70k - $180k,dev:full stack:senior:remote:react,3mo
Bitcoin Depot,https://web3.career/mobile-app-developer-bitcoindepot/18322,"Mumbai,
India",Mobile App Developer,$120k - $200k,dev:mobile:react:react native:ethereum,3mo
Amun 21Shares,https://web3.career/engineering-manager-data-amun/18321,"New York,
United States","Engineering Manager, Data",$85k - $400k,executive:react:solidity:solana:ethereum,3mo
Centrifuge GmbH,https://web3.career/digital-designer-centrifuge/18320,Remote,Digital Designer,$50k - $135k,design:non tech:remote,3mo
Ripple,https://web3.career/ripplenet-software-engineer-fullstack-new-grad-ripple/18318,"San Francisco,
United States","RippleNet Software Engineer, Fullstack- New Grad",$65k - $180k,dev:full stack:react:javascript:node,3mo
Ripple,https://web3.career/senior-director-global-strategic-partners-ripple/18317,"San Francisco,
United States","Senior Director, Global Strategic Partners",$46k - $110k,executive:senior,3mo
Funco Gaming,https://web3.career/product-designer-funco-gaming/18315,Remote,Product Designer,$50k - $135k,design:non tech:remote:solana,3mo
Celo Foundation,https://web3.career/business-development-web3-partnerships-celo-foundation-celofoundation/18314,Remote,"Business Development, Web3 Partnerships, Celo Foundation",$29k - $108k,sales:non tech:remote,3mo
Finoa GmbH,https://web3.career/expansion-manager-m-f-div-finoa/18313,"Berlin,
Germany",Expansion Manager (m/f/div),$56k - $160k,remote,3mo
