Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
DeRisk Services,https://web3.career/street-view-driver-deriskservices5/21661,Netherlands,Street View Driver,,,2mo
Chia Network Inc.,https://web3.career/director-of-exchange-relations-chianetworkinc/21660,Remote,Director of Exchange Relations,$79k - $200k,executive:remote,2mo
Splinterlands,https://web3.career/content-director-splinterlands/21659,Remote,Content Director,$79k - $200k,executive:remote,2mo
GSR,https://web3.career/devops-infrastructure-engineer-defi-cryptocurrency-trading-new-york-gsr/21658,"New York,
United States",DevOps Infrastructure Engineer - DeFi - Cryptocurrency Trading - New York,,devops:dev:crypto:defi,2mo
Celo Foundation,https://web3.career/recruiter-intern-celofoundation/21657,Remote,Recruiter Intern,,intern:entry level:recruiter:non tech:remote,2mo
Finoa GmbH,https://web3.career/head-of-data-science-and-analytics-m-f-d-finoa/21656,"Berlin,
Germany",Head of Data Science and Analytics (m/f/d),,executive:stats:data science:remote,2mo
CV VC,https://web3.career/investment-manager-legal-counsel-venture-capital-m-f-d-50-100-cvvc/21655,"Zug,
Switzerland","Investment Manager & Legal Counsel - Venture Capital (m/f/d, 50-100%)",,legal:finance,2mo
Phantom,https://web3.career/software-engineer-full-stack-phantom45/21654,"San Francisco,
United States",Software Engineer – Full-Stack,$65k - $180k,dev:full stack:react:solidity:nextjs,2mo
Ledger,https://web3.career/software-architect-blockchain-ledger/21653,"London,
United Kingdom",Software Architect - Blockchain,$120k - $300k,architecture:dev:blockchain,2mo
Northern Data,https://web3.career/pr-manager-m-w-d-northerndata/21652,"Frankfurt,
Germany",PR Manager (m/w/d),$25k - $120k,marketing:non tech:remote,2mo
Next Big Thing AG,https://web3.career/founder-entrepreneur-machine-learning-f-m-x-nextbigthing/21651,"Berlin,
Germany",Founder / Entrepreneur - Machine Learning (f/m/x),,executive:machine learning:remote,2mo
Sygnum Bank AG,https://web3.career/full-stack-engineer-singapore-sygnum/21650,"Singapore,
Singapore","Full Stack Engineer, Singapore",$65k - $180k,dev:full stack:react:ethereum:javascript,2mo
Wallfair,https://web3.career/lead-engineer-architect-full-time-joinwallfair/21649,Remote,Lead Engineer/Architect (Full Time),,architecture:dev:full time:lead:react,2mo
Northern Data,https://web3.career/pr-manager-m-w-d-northerndata/21648,"Frankfurt,
Germany",PR Manager (m/w/d),$25k - $120k,marketing:non tech:remote,2mo
Tangany,https://web3.career/lead-crypto-software-engineer-tangany/21647,"Munich,
Germany",Lead Crypto Software Engineer,$56k - $79k,dev:lead:crypto:remote:ethereum,2mo
Stader Labs,https://web3.career/content-writer-copy-writer-stader-labs-1/21646,India,Content Writer / Copy writer,$0k,copywriting,2mo
Trade Republic Bank GmbH,https://web3.career/senior-legal-counsel-crypto-m-f-d-traderepublic/21645,"Berlin,
Germany",Senior Legal Counsel - Crypto (m/f/d),,legal:senior:crypto:remote,2mo
GrowYourBase,https://web3.career/vox-artist-metaventure-studios-growyourbase/21643,"San Francisco,
United States",Vox Artist - MetaVenture Studios,$70k - $158k,ethereum:nft,2mo
Crypto.com,https://web3.career/senior-product-manager-product-manager-price-crypto-com/21642,"Hong Kong,
Hong Kong",Senior Product Manager / Product Manager - Price,$80k - $150k,product manager:non tech:senior:nft,2mo
Crypto.com,https://web3.career/art-director-uk-global-fintech-startup-crypto-com/21641,United Kingdom,"Art Director, UK - Global Fintech Startup",$120k - $225k,executive:finance:nft,2mo
Braintrust,https://web3.career/lead-solidity-vyper-engineer-remote-braintrust/21640,Remote,Lead Solidity/Vyper Engineer (REMOTE),$100k - $200k,remote:dev:lead:solidity:ethereum,2mo
Zero Hash,https://web3.career/information-assurance-and-privacy-lead-zero-hash/21639,Remote,Information Assurance and Privacy Lead,$95k - $200k,lead:remote,2mo
Braintrust,https://web3.career/mobile-developer-react-native-remote-braintrust/21638,Remote,"Mobile Developer, React Native (Remote)",$65k - $180k,remote:dev:mobile:react native:javascript,2mo
Mythical Games,https://web3.career/lead-front-end-engineer-mythicalgames/21637,"Kansas City,
United States",Lead Front End Engineer,$56k - $79k,dev:front end:lead:react:javascript,2mo
Phantom,https://web3.career/devops-engineer-phantom45/21636,"San Francisco,
United States",DevOps Engineer,$70k - $180k,devops:dev,2mo
Phantom,https://web3.career/software-engineer-mobile-phantom45/21635,"San Francisco,
United States",Software Engineer – Mobile,$120k - $200k,dev:mobile:react:react native:solidity,2mo
Wilder World,https://web3.career/project-manager-web3-remote-wilder-world-1/21633,"San Francisco,
United States",Project Manager - Web3 (Remote),$80k - $150k,remote:project manager:non tech:ethereum,2mo
Gemini,https://web3.career/performance-marketing-crypto-nfts-gemini/21632,United States,Performance Marketing - Crypto & NFTs,$46k - $140k,marketing:non tech:crypto:nft,2mo
Pinata,https://web3.career/business-development-pinata/21631,Remote,Business Development,$100k - $180k,sales:non tech:nft:remote,2mo
Sygnum Bank AG,https://web3.career/vp-svp-product-manager-digital-asset-platform-sygnum/21630,"Singapore,
Singapore","VP/SVP, Product Manager - Digital Asset Platform",$135k - $170k,product manager:non tech:executive,2mo
Papers AG,https://web3.career/frontend-engineer-100-papers/21629,"Lisbon,
Portugal",Frontend Engineer 100%,$68k - $150k,dev:front end:solidity:ethereum:javascript,2mo
Braintrust,https://web3.career/nft-blockchain-developer-remote-america-and-europe-only-braintrust/21628,Remote,NFT/Blockchain Developer (REMOTE) (AMERICA AND EUROPE ONLY),$70k - $190k,remote:dev:blockchain:nft:javascript,2mo
Ripple,https://web3.career/senior-software-engineer-ripple/21627,"San Francisco,
United States",Senior Software Engineer,$70k - $180k,dev:senior:react:javascript:node,2mo
Ripple,https://web3.career/senior-software-engineer-ripple/21626,"San Francisco,
United States",Senior Software Engineer,$70k - $180k,dev:senior:react:javascript:node,2mo
ONCARE GmbH,https://web3.career/associate-to-the-cfo-oncare/21625,"Munich,
Germany",Associate to the CFO,$40k - $100k,finance:remote,2mo
