Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Anchorage Digital,https://web3.career/senior-trader-anchorage/1197,"Singapore,
Singapore",Senior Trader,,senior:trader,7mo
Gauntlet Networks,https://web3.career/simulation-data-scientist-gauntlet/1196,Remote,Simulation Data Scientist,$50k - $135k,data science:remote,7mo
Chainlink Labs,https://web3.career/senior-software-engineer-data-feeds-chainlink/1195,Remote,"Senior Software Engineer, Data Feeds",$80k - $200k,dev:senior:solidity:golang:remote,7mo
Ava Labs,https://web3.career/engineering-manager-avalabs/1194,"San Francisco,
United States",Engineering Manager,$70k - $180k,executive,7mo
Centrifuge GmbH,https://web3.career/campaign-marketer-centrifuge/1193,Remote,Campaign Marketer,$25k - $120k,marketing:non tech:remote,7mo
HQ Digital,https://web3.career/venture-associate-hqdigital/1192,"New York,
United States","Venture, Associate",,,7mo
Chainlink Labs,https://web3.career/head-of-communications-chainlink/1191,Remote,Head of Communications,$79k - $200k,executive:remote,7mo
Chainlink Labs,https://web3.career/developer-advocate-chainlink/1190,Remote,Developer Advocate,$65k - $180k,dev:remote,7mo
WOO Network,https://web3.career/devops-engineer-woonetwork/1189,"Taipei,
Taiwan",DevOps Engineer,$70k - $180k,devops:dev,7mo
GSR,https://web3.career/software-engineer-senior-software-engineer-associate-vp-gsr/1188,"Singapore,
Singapore","Software Engineer / Senior Software Engineer, Associate / VP",$60k - $250k,dev:senior:executive,7mo
Async Art,https://web3.career/customer-experience-specialist-asyncart/1187,Remote,Customer Experience Specialist,,customer support:nft:remote,7mo
Gauntlet Networks,https://web3.career/backend-engineer-gauntlet/1186,Remote,Backend Engineer,$60k - $180k,backend:dev:remote,7mo
Chainlink Labs,https://web3.career/software-engineer-blockchain-integrations-chainlink/1185,Remote,"Software Engineer, Blockchain Integrations",$52k - $160k,dev:blockchain:solidity:golang:remote,7mo
Gauntlet Networks,https://web3.career/senior-simulation-data-scientist-gauntlet/1184,Remote,Senior Simulation Data Scientist,,data science:senior:remote,7mo
RabbitHole,https://web3.career/senior-product-manager-rabbitholestudios/1183,Remote,Senior Product Manager,$80k - $150k,product manager:non tech:senior:remote,7mo
Kraken Digital Asset Exchange,https://web3.career/senior-product-manager-earn-platform-kraken/1182,Remote,"Senior Product Manager, Earn Platform",$80k - $150k,product manager:non tech:senior:nft:remote,7mo
Compound,https://web3.career/compound-treasury-director-of-marketing-compound-2/1181,Remote,Compound Treasury - Director of Marketing,$70k - $158k,executive:marketing:non tech:remote,7mo
WOO Network,https://web3.career/growth-operation-specialist-woonetwork/1180,"Taipei,
Taiwan",Growth Operation Specialist,$45k - $130k,marketing:non tech,7mo
Bitwise Asset Management,https://web3.career/head-of-field-marketing-bitwiseinvestments/1179,"San Francisco,
United States",Head of Field Marketing,$70k - $158k,executive:marketing:non tech,7mo
Decent Labs,https://web3.career/program-manager-remote-decentlabs/1178,"Austin,
United States",Program Manager [Remote],$79k - $200k,remote:executive,7mo
CoinFlip,https://web3.career/senior-java-architect-coinflip/1177,"Chicago,
United States",Senior Java Architect,,architecture:java:senior,7mo
Chainlink Labs,https://web3.career/customer-success-manager-apac-chainlink/1176,Remote,Customer Success Manager (APAC),,sales:non tech:customer support:remote,7mo
Revolut,https://web3.career/product-owner-crypto-revolut/1175,"London,
United Kingdom",Product Owner (Crypto),$60k - $160k,product manager:non tech:crypto,7mo
Wintermute,https://web3.career/c-trading-platform-developer-wintermute-trading/1174,"London,
United Kingdom",C++ Trading Platform Developer,$100k - $150k,c:c plus plus:dev,7mo
BlockSwap,https://web3.career/protocol-documentation-tech-blockswap/1173,Remote,Protocol documentation (Tech),$56k - $165k,nft:remote,7mo
Acala,https://web3.career/global-general-counsel-acala/1172,Remote,Global General Counsel,,legal:rust:remote,7mo
Energi Core Limited,https://web3.career/community-support-representative-energicorelimited/1171,"New York,
United States",Community Support Representative,,community manager:non tech:customer support:ethereum,7mo
Energi Core Limited,https://web3.career/social-media-engineer-specialist-energicorelimited/1170,"New York,
United States",Social Media Engineer Specialist,,dev:social media:non tech:ethereum,7mo
Gauntlet Networks,https://web3.career/front-end-full-stack-engineer-gauntlet/1169,Remote,Front-End / Full Stack Engineer,$65k - $150k,dev:front end:full stack:remote,7mo
Wintermute,https://web3.career/product-manager-wintermute-trading/1168,"London,
United Kingdom",Product Manager,$69k - $160k,product manager:non tech,7mo
Stacked,https://web3.career/smart-contract-engineer-rust-remote-us-stacked-invest/1167,Remote,Smart Contract Engineer - Rust (Remote US),$70k - $180k,remote:dev:rust:smart contract:solidity,7mo
Maple,https://web3.career/senior-solidity-engineer-maple-finance/1166,Remote,Senior Solidity Engineer,$80k - $200k,dev:senior:solidity:remote,7mo
"SundaeSwap Labs, Inc.",https://web3.career/lead-product-design-sundaeswap/1165,Remote,Lead Product Design,$40k - $190k,design:non tech:lead:remote,7mo
Wintermute,https://web3.career/venture-investments-and-m-a-director-wintermute-trading/1164,"London,
United Kingdom",Venture Investments and M&A Director,$70k - $180k,executive,7mo
Gauntlet Networks,https://web3.career/content-strategist-gauntlet/1163,Remote,Content Strategist,$56k - $160k,remote,7mo
