Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Sygnum Bank AG,https://web3.career/product-manager-digital-assets-custody-sygnum/21821,Switzerland,Product Manager – Digital Assets Custody,,finance:product manager:non tech:ethereum,2mo
Tangany,https://web3.career/backend-crypto-software-developer-tangany/21820,Remote,Backend (Crypto) Software Developer,$90k - $250k,backend:dev:crypto:ethereum:javascript,2mo
Ripple,https://web3.career/senior-software-engineer-ripplenet-platform-services-ripple/21818,"San Francisco,
United States","Senior Software Engineer, RippleNet Platform Services",$50k - $200k,dev:senior:java,2mo
RECUR,https://web3.career/licensing-coordinator-brand-management-athlete-partnership-remote-recur/21817,"Los Angeles,
United States","Licensing Coordinator, Brand Management & Athlete Partnership (Remote)",$29k - $108k,remote:sales:non tech:marketing:ethereum,2mo
nft42,https://web3.career/senior-smart-contract-engineer-nft42/21816,Remote,Senior Smart Contract Engineer,$120k - $250k,dev:senior:smart contract:remote:solidity,2mo
nft42,https://web3.career/senior-frontend-engineer-nft42/21815,Remote,Senior Frontend Engineer,$70k - $190k,dev:front end:senior:remote:ethereum,2mo
nft42,https://web3.career/quality-engineer-nft42/21814,Remote,Quality Engineer,$60k - $150k,dev:remote:ethereum:nft,2mo
NEAR,https://web3.career/technical-program-manager-solutions-architect-near/21813,"San Francisco,
United States","Technical Program Manager, Solutions Architect",$50k - $300k,architecture:executive,2mo
HQ Digital,https://web3.career/front-end-engineer-hqdigital/21812,"New York,
United States",Front End Engineer,$50k - $144k,dev:front end:react:javascript:ruby,2mo
Ava Labs,https://web3.career/technical-product-manager-operations-and-integration-avalabs/21811,"New York,
United States",Technical Product Manager (Operations and Integration),,operations:product manager:non tech,2mo
Cake DeFi,https://web3.career/senior-project-manager-cake-defi-1/21810,"Singapore,
Singapore",Senior Project Manager,,project manager:non tech:senior,2mo
GOGO Protocol,https://web3.career/performance-marketing-manager-cryptogogos/21809,"Berlin,
Germany",Performance Marketing Manager,$46k - $140k,marketing:non tech:crypto:remote:nft,2mo
Ava Labs,https://web3.career/web3-solutions-architect-avalabs/21808,"New York,
United States",Web3 Solutions Architect,$80k,architecture:solidity:node:golang,2mo
Ava Labs,https://web3.career/technical-product-manager-institutional-defi-avalabs/21807,"New York,
United States",Technical Product Manager - Institutional DeFi,$130k - $175k,product manager:non tech:defi,2mo
Ava Labs,https://web3.career/product-associate-avalabs/21806,"New York,
United States",Product Associate,,,2mo
Ava Labs,https://web3.career/director-of-product-management-avalabs/21805,"New York,
United States",Director of Product Management,$135k - $170k,executive:product manager:non tech:node,2mo
Amun 21Shares,https://web3.career/product-manager-tokens-amun/21804,Remote,"Product Manager, Tokens",$115k - $175k,product manager:non tech:remote,2mo
Caiz Development GmbH,https://web3.career/chief-marketing-officer-caiz-development/21803,"Frankfurt,
Germany",Chief Marketing Officer,$70k - $158k,executive:marketing:non tech:remote,2mo
Tangany,https://web3.career/head-of-crypto-cloud-and-devops-engineer-tangany/21802,"Munich,
Germany",Head Of (Crypto) Cloud and DevOps Engineer,,executive:cloud:devops:dev:crypto,2mo
Solana Labs,https://web3.career/site-reliability-engineer-solana/21801,"San Francisco,
United States",Site Reliability Engineer,,dev:sys admin:solana:rust,2mo
Cake DeFi,https://web3.career/brand-communications-pr-manager-cake-defi-1/21799,"Singapore,
Singapore",Brand Communications & PR Manager,$45k - $130k,marketing:non tech,2mo
inBetweeners,https://web3.career/head-of-web3-partnerships-inbetweeners/21798,Remote,Head of Web3 Partnerships,$45k - $150k,executive:marketing:non tech:nft:remote,2mo
Okcoin,https://web3.career/lead-web-front-end-engineer-okcoin/21797,"San Francisco,
United States",Lead Web (Front-End) Engineer,$56k - $79k,dev:front end:lead:react:javascript,2mo
Okcoin,https://web3.career/investigator-risk-operations-okcoin/21796,"Austin,
United States","Investigator, Risk Operations",$60k - $200k,operations,2mo
Figment,https://web3.career/business-development-manager-figment/21795,"Toronto,
Canada",Business Development Manager,$26k - $140k,sales:non tech,2mo
Crypto.com,https://web3.career/project-manager-derivative-trading-global-fintech-startup-crypto-com/21794,Remote,"Project Manager, Derivative Trading - Global Fintech Startup",,finance:project manager:non tech:remote,2mo
Public,https://web3.career/investment-strategy-intern-public/21792,"New York,
United States",Investment Strategy Intern,,intern:entry level:finance,2mo
Mojito,https://web3.career/head-of-people-mojito/21791,Remote,Head of People,$79k - $158k,executive:remote:ethereum:nft,2mo
BlockFi,https://web3.career/portfolio-financial-risk-analysis-manager-blockfi/21790,"New York,
United States",Portfolio Financial Risk Analysis - Manager,$40k - $150k,finance,2mo
Ava Labs,https://web3.career/software-engineer-avalabs/21789,"New York,
United States",Software Engineer,$33k - $100k,dev:java:golang:rust,2mo
Crypto.com,https://web3.career/financial-crime-analyst-uk-crypto-com/21788,"London,
United Kingdom","Financial Crime Analyst, UK",,analyst:finance:nft,2mo
Questbook,https://web3.career/web3-0-integrations-project-manager-questbookapp/21786,India,Web3.0 Integrations Project Manager,$19k - $39k,project manager:non tech:solana,2mo
Caiz Development GmbH,https://web3.career/senior-frontend-developer-caiz-development/21785,"Frankfurt,
Germany",Senior Frontend Developer,$70k - $190k,dev:front end:senior:remote:react,2mo
Lykke Business AG,https://web3.career/senior-software-engineer-mobile-react-native-lykke-business/21784,Remote,Senior Software Engineer Mobile (React Native),$65k - $200k,dev:mobile:react native:javascript:react,2mo
BlockFi,https://web3.career/senior-software-engineer-fraud-blockfi/21783,"New York,
United States","Senior Software Engineer, Fraud",$95k - $250k,dev:security:senior:scala:rust,2mo
