Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Coinbase,https://web3.career/manager-product-design-coinbase/8300,,"Manager, Product Design",$50k - $150k,design:non tech,6mo
Coinbase,https://web3.career/wfm-tool-admin-coinbase/8299,,WFM Tool Admin,,,6mo
Coinbase,https://web3.career/technical-account-manager-apac-coinbase/8298,,Technical Account Manager (APAC),,account manager,6mo
Coinbase,https://web3.career/support-analyst-onboarding-coinbase/8297,,"Support Analyst, Onboarding",$15k - $95k,analyst:customer support,6mo
Coinbase,https://web3.career/support-analyst-complaints-coinbase/8296,,"Support Analyst, Complaints",$15k - $95k,analyst:customer support,6mo
Coinbase,https://web3.career/support-analyst-coinbase/8295,,Support Analyst,$15k - $95k,analyst:customer support,6mo
Coinbase,https://web3.career/sr-program-manager-customer-support-apac-coinbase/8294,,Sr. Program Manager - Customer Support APAC,,customer support:executive:senior,6mo
Coinbase,https://web3.career/social-support-analyst-coinbase/8293,,Social Support Analyst,$15k - $95k,analyst:customer support,6mo
Coinbase,https://web3.career/social-support-analyst-coinbase/8292,,Social Support Analyst,$15k - $95k,analyst:customer support,6mo
Coinbase,https://web3.career/social-media-support-analyst-coinbase/8291,,Social Media Support Analyst,$13k - $32k,analyst:social media:non tech:customer support,6mo
Coinbase,https://web3.career/senior-technical-program-manager-coinbase/8290,,Senior Technical Program Manager,$46k - $110k,executive:senior,6mo
Coinbase,https://web3.career/senior-program-manager-asset-listings-coinbase/8289,,"Senior Program Manager, Asset Listings",$46k - $110k,executive:senior,6mo
Coinbase,https://web3.career/senior-manager-cx-nft-content-moderation-ops-coinbase/8288,,"Senior Manager, CX NFT Content Moderation Ops",$90k - $200k,senior:nft,6mo
Coinbase,https://web3.career/senior-manager-cx-nft-content-moderation-ops-coinbase/8287,,"Senior Manager, CX NFT Content Moderation Ops",$90k - $200k,senior:nft,6mo
Coinbase,https://web3.career/senior-manager-cx-nft-content-moderation-ops-coinbase/8286,,"Senior Manager, CX NFT Content Moderation Ops",$90k - $200k,senior:nft,6mo
Coinbase,https://web3.career/senior-manager-customer-experience-operations-coinbase/8285,,"Senior Manager, Customer Experience Operations",,customer support:operations:senior,6mo
Coinbase,https://web3.career/scheduler-coinbase/8284,,Scheduler,,,6mo
Coinbase,https://web3.career/regional-manager-emea-client-services-l-d-coinbase/8283,,"Regional Manager, EMEA Client Services L&D",,,6mo
Coinbase,https://web3.career/sr-program-manager-customer-support-coinbase/8282,,Sr. Program Manager - Customer Support,,customer support:executive:senior,6mo
Coinbase,https://web3.career/senior-manager-customer-experience-operations-coinbase/8281,,"Senior Manager, Customer Experience Operations",,customer support:operations:senior,6mo
Coinbase,https://web3.career/quality-analyst-customer-experience-operations-coinbase/8280,,"Quality Analyst, Customer Experience Operations",,analyst:customer support:operations,6mo
Coinbase,https://web3.career/quality-analyst-customer-experience-coinbase/8279,,"Quality Analyst, Customer Experience",$15k - $95k,analyst:customer support,6mo
Coinbase,https://web3.career/qa-analyst-cold-storage-custody-coinbase/8278,,"QA Analyst, Cold Storage (Custody)",,analyst:quality assurance,6mo
Coinbase,https://web3.career/prime-account-manager-apac-coinbase/8277,,"Prime Account Manager, APAC",,account manager,6mo
Coinbase,https://web3.career/onboarding-analyst-coinbase/8276,,Onboarding Analyst,$40k - $120k,analyst,6mo
Coinbase,https://web3.career/onboarding-analyst-coinbase/8275,,Onboarding Analyst,$40k - $120k,analyst,6mo
Coinbase,https://web3.career/nft-creator-success-manager-coinbase/8274,,NFT Creator Success Manager,$100k - $180k,sales:non tech:nft,6mo
Coinbase,https://web3.career/managing-editor-internal-documentation-coinbase/8273,,"Managing Editor, Internal Documentation",,,6mo
Coinbase,https://web3.career/manager-institutional-account-management-coinbase/8272,,"Manager, Institutional Account Management",,,6mo
Coinbase,https://web3.career/manager-account-management-emea-coinbase/8271,,"Manager, Account Management (EMEA)",,,6mo
Coinbase,https://web3.career/lead-ecosystem-nft-coinbase/8270,,"Lead, Ecosystem, NFT",$70k - $200k,lead:nft,6mo
Coinbase,https://web3.career/lead-ecosystem-nft-coinbase/8269,,"Lead, Ecosystem, NFT",$70k - $200k,lead:nft,6mo
Coinbase,https://web3.career/l-d-specialist-lead-retail-coinbase/8268,,"L&D Specialist/Lead, Retail",$60k - $200k,lead,6mo
Coinbase,https://web3.career/l-d-specialist-lead-retail-coinbase/8267,,"L&D Specialist/Lead, Retail",$60k - $200k,lead,6mo
Coinbase,https://web3.career/l-d-specialist-lead-retail-coinbase/8266,,"L&D Specialist/Lead, Retail",$60k - $200k,lead,6mo
