Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
IOTA Foundation,https://web3.career/technical-program-manager-exchanges-and-custody-solutions-iota/15608,Remote,Technical Program Manager - Exchanges and custody solutions,$79k - $200k,executive:remote,4mo
Binance,https://web3.career/marketing-manager-affiliates-influencers-binance/15607,"London,
United Kingdom",Marketing Manager (Affiliates & Influencers),$45k - $130k,marketing:non tech,4mo
SwissBorg,https://web3.career/marketing-data-analyst-remote-swissborg/15606,"Lisbon,
Portugal",Marketing Data Analyst (Remote),$45k - $120k,remote:analyst:data science:marketing:non tech,4mo
CloudBees,https://web3.career/design-system-front-end-unicorn-cloudbees/15605,Remote,Design System Front End Unicorn,$50k - $95k,design:non tech:front end:remote:react,4mo
Binance,https://web3.career/community-social-media-manager-binance/15604,"London,
United Kingdom",Community & Social Media Manager,$45k - $100k,community manager:non tech:social media,4mo
Qubit9 GmbH,https://web3.career/vice-president-vp-b2b-sales-qubit9/15603,"Hamburg,
Germany",Vice President (VP) - B2B Sales,$40k - $150k,sales:non tech:executive,4mo
Binance,https://web3.career/senior-hr-operations-specialist-binance/15602,"Singapore,
Singapore",Senior HR Operations Specialist,,hr:non tech:operations:senior,4mo
Binance,https://web3.career/director-nordics-binance/15601,"Oslo,
Norway",Director - Nordics,$70k - $180k,executive,4mo
Ethereum,https://web3.career/senior-technical-writer-go-ethereum-geth-ethereum/15600,Remote,"Senior Technical Writer, Go-Ethereum (Geth)",,golang:senior:analyst:remote:ethereum,4mo
Rarible,https://web3.career/senior-rust-developer-solana-rarible/15599,Remote,Senior Rust Developer (Solana),$120k - $210k,dev:rust:senior:remote:nft,4mo
Rarible,https://web3.career/data-engineer-rarible/15598,Remote,Data engineer,,data science:dev:remote:nft,4mo
Rarible,https://web3.career/product-designer-rarible/15597,Remote,Product Designer,$50k - $135k,design:non tech:remote:nft,4mo
Crypto.com,https://web3.career/security-compliance-analyst-turkey-crypto-com/15596,Turkey,"Security Compliance Analyst, Turkey",,compliance:analyst:security,4mo
Sygnum Bank AG,https://web3.career/senior-site-reliability-engineer-singapore-sygnum/15595,"Singapore,
Singapore","Senior Site Reliability Engineer, Singapore",$150k - $200k,dev:sys admin:senior:ethereum:java,4mo
Cascadia Carbon,https://web3.career/chief-marketing-officer-climate-tech-crypto-startup-cascadia-carbon/15594,Canada,Chief Marketing Officer - Climate Tech Crypto Startup,$63k - $142k,executive:marketing:non tech:crypto:nft,4mo
Polygon,https://web3.career/senior-front-end-engineer-polygon/15593,Remote,Senior Front End Engineer,$70k - $190k,dev:front end:senior:remote:ethereum,4mo
Sygnum Bank AG,https://web3.career/svp-compliance-sygnum/15592,"Singapore,
Singapore","SVP, Compliance",,compliance,4mo
Gemini,https://web3.career/senior-associate-talent-insights-reporting-gemini/15591,United States,"Senior Associate, Talent Insights & Reporting",$40k - $70k,senior:recruiter:non tech,4mo
Gemini,https://web3.career/associate-director-total-rewards-gemini/15590,United States,"Associate Director, Total Rewards",$70k - $180k,executive,4mo
Blockswap network,https://web3.career/community-lead-blockswap/15589,"San Francisco,
United States",Community Lead,$40k - $65k,community manager:non tech:lead:nft,4mo
MetaMask,https://web3.career/lead-devops-engineer-codefi-metamask/15587,"San Francisco,
United States",Lead DevOps Engineer (Codefi),$60k - $100k,devops:dev:lead:ethereum:javascript,4mo
Localcoin,https://web3.career/compliance-senior-manager-localcoin/15586,"Toronto,
Canada",Compliance Senior Manager,,compliance:senior,4mo
DNNR,https://web3.career/community-manager-super-cool-nft-project-dnnrlondon/15584,United Kingdom,Community Manager - Super Cool NFT Project,$20k - $30k,community manager:non tech:nft,4mo
Autograph,https://web3.career/strategy-manager-autograph/15583,"Santa Monica,
United States",Strategy Manager,$55k - $150k,nft,4mo
Nuri,https://web3.career/senior-product-manager-trading-nuri/15582,"Berlin,
Germany",Senior Product Manager - Trading,$80k - $150k,product manager:non tech:senior:remote:ethereum,4mo
IOTA Foundation,https://web3.career/app-developer-firefly-iota/15581,Remote,App Developer - Firefly,$56k - $160k,dev:react:javascript:rust:remote,4mo
Spring Labs,https://web3.career/sr-sdet-springlabs/15579,Remote,Sr. SDET,$80k - $200k,senior:remote,4mo
Spring Labs,https://web3.career/principal-cryptographer-springlabs/15578,Remote,Principal Cryptographer,$79k - $200k,executive:remote,4mo
Next Big Thing AG,https://web3.career/iot-lead-f-m-x-nextbigthing/15574,"Berlin,
Germany",IoT Lead (f/m/x),$95k - $200k,lead:remote,4mo
Chainalysis,https://web3.career/senior-revenue-enablement-manager-chainalysis/15573,"London,
United Kingdom",Senior Revenue Enablement Manager,$78k - $200k,senior,4mo
Chainalysis,https://web3.career/senior-revenue-enablement-manager-chainalysis/15572,"New York,
United States",Senior Revenue Enablement Manager,$78k - $200k,senior,4mo
Roci.fi,https://web3.career/backend-engineer-and-defi-researcher-roci-fi/15571,"Berlin,
Germany",Backend Engineer and DeFi Researcher,$30k - $100k,backend:dev:defi:remote:node,4mo
OpenSea,https://web3.career/head-of-procurement-opensea/15570,Remote,Head of Procurement,$79k - $200k,executive:remote,4mo
Sygnum Bank AG,https://web3.career/data-solutions-architect-sygnum/15569,Switzerland,Data Solutions Architect,$67k - $180k,architecture,4mo
Chainalysis,https://web3.career/communications-manager-apac-chainalysis/15568,"Singapore,
Singapore","Communications Manager, APAC",$45k - $130k,marketing:non tech,4mo
