Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Sygnum Bank AG,https://web3.career/security-operations-engineer-zurich-or-lausanne-sygnum/14894,Switzerland,"Security Operations Engineer, Zurich or Lausanne",,dev:operations:security,4mo
Sygnum Bank AG,https://web3.career/head-of-tokenization-sygnum/14893,Switzerland,Head of Tokenization,$70k - $180k,executive,4mo
Nuri,https://web3.career/engineering-manager-nuri/14891,"Berlin,
Germany",Engineering Manager,$79k - $200k,executive:remote,4mo
Sygnum Bank AG,https://web3.career/full-stack-tech-lead-singapore-sygnum/14890,"Singapore,
Singapore","Full-stack Tech Lead, Singapore",$78k - $120k,full stack:lead:tech lead:react,4mo
Techteams,https://web3.career/mid-level-backend-engineer-techteams/14886,"Warsaw,
Poland",Mid-level Backend Engineer,$60k - $180k,backend:dev,4mo
Autonomy Network,https://web3.career/crypto-community-manager-autonomy-network-1/14885,"Berlin,
Germany",Crypto Community Manager,$56k - $101k,community manager:non tech:crypto:remote:nft,4mo
Crypto.com,https://web3.career/paralegal-global-fintech-startup-crypto-com/14884,"Hong Kong,
Hong Kong",Paralegal - Global Fintech Startup,$120k - $225k,finance:nft,4mo
Sygnum Bank AG,https://web3.career/discretionary-investment-manager-sygnum/14883,"Singapore,
Singapore",Discretionary Investment Manager,$15k - $150k,finance:ethereum,4mo
Crypto.com,https://web3.career/global-talent-acquisition-manager-fintech-start-up-crypto-com/14882,"Hong Kong,
Hong Kong",Global Talent Acquisition Manager - Fintech Start-up,,finance:recruiter:non tech,4mo
Sygnum Bank AG,https://web3.career/information-security-risk-manager-sygnum/14880,Switzerland,Information Security Risk Manager,$95k - $200k,security,4mo
Sygnum Bank AG,https://web3.career/head-of-external-asset-management-singapore-sygnum/14879,"Singapore,
Singapore","Head of External Asset Management, Singapore",$79k - $158k,executive:ethereum,4mo
Binance,https://web3.career/senior-recruiter-product-and-design-binance/14878,Remote,Senior Recruiter (Product and Design),,design:non tech:recruiter:senior:remote,4mo
Crypto.com,https://web3.career/financial-crimes-manager-crypto-com/14877,Remote,Financial Crimes Manager,$150k - $225k,finance:nft:remote,4mo
Binance,https://web3.career/risk-backend-developer-junior-fresh-binance/14875,"Singapore,
Singapore",Risk Backend Developer (Junior/Fresh),$28k - $39k,backend:dev:junior:entry level,4mo
Polygon,https://web3.career/entrepreneur-in-residence-polygon/14874,Remote,Entrepreneur-in-residence,$60k - $145k,remote:ethereum,4mo
myVideodesign,https://web3.career/full-stack-developer-co-founder-for-ai-based-saas-startup-3447452-full-stack-developer-co-founder-for-ai-based-saas-startup/14871,Remote,Full Stack Developer / Co-Founder for AI-based SaaS Startup,$50k - $300k,dev:executive:full stack:saas:react,4mo
Sygnum Bank AG,https://web3.career/site-reliability-engineer-sygnum/14870,Switzerland,Site Reliability Engineer,$150k - $200k,dev:sys admin:java,4mo
Tangany,https://web3.career/working-student-backend-software-engineer-or-web-services-developer-w-m-d-en-de-3529469-working-student-backend-software-engineer-or-web-services-developer-w-m-d-en-de/14869,Remote,Working Student Backend Software Engineer or Web Services Developer (w/m/d) [EN/DE],$65k - $125k,backend:dev:ethereum:javascript:node,4mo
