Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Gemini,https://web3.career/program-manager-gemini/15909,United States,Program Manager,$70k - $180k,executive,4mo
Chainlink Labs,https://web3.career/senior-ux-researcher-chainlink-labs/15908,"New York,
United States",Senior UX Researcher,$60k - $120k,senior:design:non tech,4mo
Energi Core Limited,https://web3.career/nft-community-social-media-manager-energicorelimited/15907,"Miami,
United States",NFT Community / Social Media Manager,$45k - $100k,community manager:non tech:social media:nft:ethereum,4mo
Ontology blockchain,https://web3.career/english-editor-ontology-blockchain/15906,"Shanghai,
China",English Editor,$18k - $25k,,4mo
Braintrust,https://web3.career/heymate-ios-developer-web3-swift-braintrust/15905,"San Francisco,
United States",Heymate | iOS Developer (web3 Swift),$51k - $109k,dev:ios:mobile:swift:solidity,4mo
Okcoin,https://web3.career/engineering-recruiting-lead-okcoin/15904,"San Francisco,
United States",Engineering Recruiting Lead,$40k - $70k,lead:recruiter:non tech,4mo
Stader Labs,https://web3.career/product-manager-terra-solana-stader-labs-1/15903,India,Product Manager (Terra & Solana),$0k,product manager:non tech,4mo
Sygnum Bank AG,https://web3.career/digital-assets-operations-team-leader-singapore-sygnum/15900,"Singapore,
Singapore","Digital Assets Operations Team Leader, Singapore",,finance:lead:operations:ethereum,4mo
Caiz Holding AG,https://web3.career/media-pr-manager-3591016-media-and-pr-manager/15899,"Frankfurt,
Germany",Media & PR Manager,$25k - $120k,marketing:non tech:remote,4mo
Caiz Holding AG,https://web3.career/unix-linux-system-administrator-3587150-unix-linux-system-administrator/15898,"Frankfurt,
Germany",UNIX/LINUX System Administrator,,linux:sys admin:remote,4mo
Caiz Holding AG,https://web3.career/frontend-developer-3591027-frontend-developer/15897,"Frankfurt,
Germany",Frontend Developer,$22k - $120k,dev:front end:remote:react:react native,4mo
DEFIENT (Defi Entertainment),https://web3.career/killer-web3-nft-growth-hacker-defient-defi-entertainment/15896,Remote,KILLER WEB3 / NFT GROWTH HACKER,$55k - $120k,marketing:non tech:nft:remote,4mo
Chainlink Labs,https://web3.career/senior-ux-researcher-chainlink/15895,Remote,Senior UX Researcher,$60k - $120k,senior:design:non tech:remote,4mo
MRGN Labs,https://web3.career/senior-blockchain-engineer-mrgn-labs/15894,Remote,Senior Blockchain Engineer,$80k - $200k,dev:senior:blockchain:remote:solana,4mo
