Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
"Reach Platform, Inc.",https://web3.career/partnerships-sales-manager-reachplatforminc/23168,"Boston,
United States",Partnerships & Sales Manager,$26k - $140k,sales:non tech,1mo
Consensys,https://web3.career/technical-content-writer-consensys/23167,Remote,Technical Content Writer,,copywriting:remote:ethereum,1mo
Consensys,https://web3.career/service-delivery-manager-consensys/23166,Remote,Service Delivery Manager,$95k - $300k,dev:executive:remote:ethereum,1mo
Consensys,https://web3.career/node-js-backend-engineer-consensys/23165,Remote,Node.js Backend Engineer,$65k - $150k,javascript:backend:dev:node:remote,1mo
Consensys,https://web3.career/fullstack-engineer-consensys/23164,Remote,Fullstack engineer,$70k - $200k,dev:full stack:remote:web3js:react,1mo
Consensys,https://web3.career/front-end-engineer-consensys/23163,Remote,Front-end Engineer,$22k - $120k,dev:front end:remote:react:react native,1mo
Consensys,https://web3.career/business-analyst-consensys/23162,Remote,Business Analyst,$45k - $55k,analyst:remote:ethereum,1mo
Okcoin,https://web3.career/listings-operations-okcoin/23161,"San Francisco,
United States",Listings Operations,$60k - $200k,operations,1mo
Dark Matter Ventures,https://web3.career/blockchain-developer-dark-matter-ventures/23159,United Kingdom,Blockchain developer,$150k - $200k,dev:blockchain:solidity:java:rust,1mo
AMUZED,https://web3.career/entrepreneur-in-residence-crypto-m-f-d-amuzed/23158,"Berlin,
Germany",Entrepreneur in Residence - Crypto (m/f/d),$45k - $158k,crypto:remote:nft,1mo
Silo Finance,https://web3.career/senior-front-end-engineer-280k-year-silo-finance/23154,Remote,Senior Front-End Engineer ($280K / Year),$140k - $180k,dev:front end:react:javascript:senior,1mo
CoinDesk & TradeBlock Opportunities,https://web3.career/photo-editor-coindesk/23157,"New York,
United States",Photo Editor,,,1mo
AMUZED,https://web3.career/business-development-intern-crypto-m-f-d-amuzed/23153,"Berlin,
Germany",Business Development Intern - Crypto (m/f/d),$29k - $43k,sales:non tech:intern:entry level:crypto,1mo
Voice,https://web3.career/senior-project-manager-voice/23150,"New York,
United States",Senior Project Manager,,project manager:non tech:senior:nft,1mo
Ultra,https://web3.career/senior-data-analyst-tallinn-or-remote-in-europe-ultra/23149,"Tallinn,
Estonia",Senior Data Analyst - Tallinn or Remote in Europe -,$45k - $120k,remote:analyst:data science:senior,1mo
BlockFi,https://web3.career/senior-associate-retail-strategy-blockfi/23146,"New York,
United States","Senior Associate, Retail Strategy",$78k - $200k,senior,1mo
Binance,https://web3.career/internal-audit-team-leader-customer-service-binance/23145,Remote,Internal Audit Team Leader (Customer Service),$25k - $35k,customer support:lead:remote,1mo
Terraform Labs,https://web3.career/developer-relations-engineer-terra/23144,Remote,Developer Relations Engineer,,customer support:dev:remote:react:rust,1mo
Concept Art House,https://web3.career/director-of-finance-and-accounting-conceptarthouse/23143,"San Francisco,
United States",Director of Finance and Accounting,$120k - $150k,accounting:executive:finance,1mo
Voodoo,https://web3.career/data-product-manager-voodoo/23142,"Paris,
France",Data Product Manager,$69k - $160k,product manager:non tech,1mo
Terraform Labs,https://web3.career/developer-documentation-writer-terra/23141,Remote,Developer Documentation Writer,,dev:analyst:remote,1mo
Ethereum Foundation,https://web3.career/l2-security-engineer-remote-full-or-part-time-ethereumfoundation/23140,Remote,L2 Security Engineer | Remote | Full or Part time,,remote:dev:part time:security:ethereum,1mo
Sygnum Bank AG,https://web3.career/senior-product-manager-tokenization-sygnum/23139,Switzerland,Senior Product Manager - Tokenization,$80k - $150k,product manager:non tech:senior:ethereum,1mo
Ethereum Foundation,https://web3.career/zkp-security-engineer-remote-full-or-part-time-ethereumfoundation/23138,Remote,ZKP Security Engineer | Remote | Full or Part time,,remote:dev:part time:security:ethereum,1mo
Binance,https://web3.career/training-coordinator-binance/23137,"Singapore,
Singapore",Training Coordinator,,education,1mo
Terraform Labs,https://web3.career/front-end-engineer-anchor-terra/23136,Remote,Front End Engineer (Anchor),$22k - $120k,dev:front end:remote,1mo
Concept Art House,https://web3.career/sales-operations-manager-conceptarthouse/23135,"San Francisco,
United States",Sales Operations Manager,,operations:sales:non tech,1mo
XBTO,https://web3.career/associate-full-stack-engineer-xbto/23134,"Paris,
France",Associate Full Stack Engineer,$65k - $180k,dev:full stack,1mo
DFINITY,https://web3.career/engineering-manager-testing-verification-dfinity/23133,"Zurich,
Switzerland",Engineering Manager - Testing & Verification,$70k - $180k,executive,1mo
Immutable,https://web3.career/test-automation-lead-immutable/23130,"Sydney,
Australia",Test Automation Lead,$60k - $200k,lead,1mo
XBTO,https://web3.career/it-manager-xbto/23129,Remote,IT Manager,$79k - $200k,executive:remote,1mo
Terraform Labs,https://web3.career/ecosystem-growth-terra/23128,Remote,Ecosystem Growth,$25k - $120k,marketing:non tech:remote,1mo
XBTO,https://web3.career/quantitative-research-analyst-intern-xbto/23126,"New York,
United States",Quantitative Research Analyst - Intern,$20k - $30k,analyst:intern:entry level,1mo
GOGO Protocol,https://web3.career/product-manager-cryptogogos/23124,"Berlin,
Germany",Product Manager,$60k - $160k,product manager:non tech:crypto:remote:nft,1mo
Injective Labs,https://web3.career/graphic-designer-injectivelabs/23123,"New York,
United States",Graphic Designer,$50k - $150k,design:non tech,1mo
