Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Crypto.com,https://web3.career/senior-finanace-associate-gloabl-fintech-startup-crypto-com/12826,"Hong Kong,
Hong Kong",Senior Finanace Associate - Gloabl FinTech Startup,$50k - $150k,finance:senior,5mo
Crypto.com,https://web3.career/cyber-security-incident-response-lead-uk-crypto-com/12825,"London,
United Kingdom",Cyber Security Incident Response Lead (UK),,lead:security,5mo
Crypto.com,https://web3.career/vulnerability-management-analyst-sg-crypto-com/12824,"Singapore,
Singapore",Vulnerability Management Analyst (SG),$60k - $185k,security:analyst,5mo
LOA LABS,https://web3.career/blockchain-community-communications-manager-loalabs/12823,United States,Blockchain Community & Communications Manager,$45k - $150k,marketing:non tech:community manager:blockchain,5mo
Crypto.com,https://web3.career/trader-analyst-vp-for-crypto-option-market-making-quant-trading-team-crypto-com/12822,"Hong Kong,
Hong Kong",Trader (Analyst - VP) for Crypto Option Market Making - Quant Trading Team,,analyst:trader:executive:crypto:java,5mo
Crypto.com,https://web3.career/site-reliability-engineer-global-fintech-startup-crypto-com/12821,Remote,Site Reliability Engineer - Global Fintech Startup,,dev:finance:sys admin:remote,5mo
Crypto.com,https://web3.career/cyber-security-incident-response-lead-crypto-com/12820,"Singapore,
Singapore",Cyber Security Incident Response Lead,,lead:security,5mo
Crypto.com,https://web3.career/security-engineering-technical-lead-sg-crypto-com/12819,"Singapore,
Singapore",Security Engineering Technical Lead (SG),,lead:security:tech lead,5mo
Crypto.com,https://web3.career/vulnerability-management-analyst-uk-crypto-com/12818,"London,
United Kingdom",Vulnerability Management Analyst (UK),$60k - $185k,security:analyst,5mo
Crypto.com,https://web3.career/kyc-analyst-late-shifts-crypto-com/12817,"Sofia,
Bulgaria",KYC Analyst (Late Shifts),,kyc:analyst,5mo
Ankr,https://web3.career/defi-partnerships-manager-ankr/12816,"San Francisco,
United States",DeFi Partnerships Manager,$79k - $140k,sales:non tech:defi,5mo
Crypto.com,https://web3.career/devops-engineer-crypto-com/12815,"Sofia,
Bulgaria",DevOps Engineer,$70k - $180k,devops:dev,5mo
Crypto.com,https://web3.career/senior-c-trading-platform-developer-global-fintech-startup-crypto-com/12814,"Singapore,
Singapore",Senior C++ Trading Platform Developer - Global Fintech Startup,$100k - $150k,c:c plus plus:dev:finance:senior,5mo
Crypto.com,https://web3.career/nodejs-trading-platform-developer-global-fintech-startup-crypto-com/12813,Remote,NodeJS Trading Platform Developer - Global Fintech startup,$15k - $26k,dev:finance:javascript:node:web3js,5mo
Crypto.com,https://web3.career/it-support-engineer-au-crypto-com/12812,"Sydney,
Australia",IT Support Engineer (AU),$90k - $140k,dev:customer support,5mo
Aave,https://web3.career/communications-manager-web3-aave/12811,"London,
United Kingdom",Communications Manager (Web3),$45k - $130k,marketing:non tech,5mo
wappier,https://web3.career/blockchain-smart-contract-engineer-remote-wappier/12810,Greece,Blockchain smart contract engineer (Remote),$70k - $190k,remote:dev:blockchain:smart contract:react,5mo
BytePitch - Software Labs,https://web3.career/blockchain-software-engineer-bytepitch-softwarelabs/12809,"Porto,
Portugal",Blockchain Software Engineer,$52k - $160k,dev:blockchain:solidity:ethereum:javascript,5mo
Gooddollar.org,https://web3.career/senior-solidity-and-defi-architect-gooddollar-org/12808,United States,Senior Solidity And DEFI Architect,,architecture:senior:defi:solidity,5mo
Crypto.com,https://web3.career/senior-qa-engineer-qa-lead-global-fintech-startup-crypto-com/12807,Remote,Senior QA Engineer/ QA Lead - Global Fintech startup,,dev:finance:lead:quality assurance:senior,5mo
Crypto Finance AG,https://web3.career/product-manager-derivatives-crypto-cryptofinanceag/12806,"Zurich,
Switzerland",Product Manager - Derivatives (Crypto),$60k - $160k,product manager:non tech:crypto,5mo
Crypto.com,https://web3.career/head-of-wfm-crypto-com/12805,"Sofia,
Bulgaria",Head of WFM,$70k - $180k,executive,5mo
Virtually Human Studio,https://web3.career/full-stack-blockchain-engineer-remote-virtuallyhumanstudio/12804,"San Francisco,
United States",Full-stack Blockchain Engineer (Remote),$70k - $200k,remote:dev:full stack:blockchain:web3js,5mo
Avantgarde Finance,https://web3.career/defi-solidity-smart-contracts-engineer-avantgardefinance/12803,"New York,
United States",DeFi Solidity Smart Contracts Engineer,$100k - $300k,dev:defi:smart contract:solidity,5mo
Crypto.com,https://web3.career/vp-customer-success-crypto-com/12802,"Miami,
United States",VP Customer Success,,customer support:executive,5mo
Crypto.com,https://web3.career/senior-finance-manager-global-fintech-startup-crypto-com/12801,"Hong Kong,
Hong Kong",Senior Finance Manager - Global Fintech Startup,$50k - $150k,finance:senior,5mo
Top Crypto,https://web3.career/product-designer-topcrypto/12800,Remote,Product Designer,$50k - $135k,design:non tech:remote,5mo
Hike,https://web3.career/crypto-game-economist-full-time-remote-hike/12799,"Delhi,
India","Crypto Game Economist (Full Time, Remote)",,remote:full time:game dev:crypto,5mo
Qwinix,https://web3.career/product-owner-blockchain-qwinix/12798,"Denver,
United States",Product Owner - Blockchain,$35k - $120k,product manager:non tech:blockchain,5mo
DoinGud,https://web3.career/solidity-developer-doingud/12797,"Barcelona,
Spain",Solidity Developer,$70k - $150k,dev:solidity:nft,5mo
Crypto.com,https://web3.career/it-support-engineer-crypto-com/12796,"Melbourne,
Australia",IT Support Engineer,$90k - $140k,dev:customer support,5mo
Crypto.com,https://web3.career/product-manager-crypto-com/12795,Taiwan,Product Manager,$69k - $160k,product manager:non tech,5mo
Crypto.com,https://web3.career/market-risk-analyst-for-crypto-trading-crypto-com/12794,"Hong Kong,
Hong Kong",Market Risk Analyst for Crypto Trading,$20k - $120k,analyst:crypto,5mo
Crypto.com,https://web3.career/security-engineering-technical-lead-uk-crypto-com/12793,"London,
United Kingdom",Security Engineering Technical Lead (UK),,lead:security:tech lead,5mo
Brinc,https://web3.career/associate-program-manager-blockchain-startup-accelerator-brinc/12792,"Hong Kong,
Hong Kong",Associate Program Manager - Blockchain Startup Accelerator,$46k - $200k,executive:blockchain,5mo
