Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
GSR,https://web3.career/2022-graduate-program-business-development-analyst-singapore-gsr/14393,"Singapore,
Singapore","2022 Graduate Program - Business Development Analyst, Singapore",,analyst:sales:non tech:intern:entry level,4mo
Polygon,https://web3.career/developer-marketing-manager-polygon/14392,Remote,Developer Marketing Manager,$85k - $120k,dev:marketing:non tech:ethereum:remote,4mo
BlockFi,https://web3.career/qa-tester-blockfi/14391,"New York,
United States",QA Tester,$62k - $150k,quality assurance,4mo
Blockdaemon,https://web3.career/corporate-development-associate-blockdaemon/14390,"Los Angeles,
United States",Corporate Development Associate,,,4mo
Crypto.com,https://web3.career/senior-ios-developer-main-app-uk-global-fintech-startup-crypto-com/14389,United Kingdom,"Senior / iOS Developer, Main App (UK) - Global Fintech Startup",,dev:finance:ios:mobile:senior,4mo
Finoa GmbH,https://web3.career/incident-response-purple-team-lead-m-f-div-finoa/14388,"Berlin,
Germany",Incident Response/ Purple Team Lead (m/f/div),$95k - $200k,lead:remote,4mo
IOVLabs,https://web3.career/product-lead-iovlabs/14387,Remote,Product Lead,$95k - $200k,lead:remote,4mo
Horizon Blockchain Games,https://web3.career/senior-game-producer-horizon-blockchain-games/14385,"Toronto,
Canada",Senior Game Producer,,game dev:senior:ethereum,4mo
Horizon Blockchain Games,https://web3.career/senior-software-developer-react-horizon-blockchain-games/14384,United States,Senior Software Developer (React),$56k - $160k,dev:javascript:react:senior:ethereum,4mo
Horizon Blockchain Games,https://web3.career/senior-backend-engineer-go-horizon-blockchain-games/14383,Mexico,Senior Backend Engineer (GO),$33k - $160k,backend:dev:golang:senior:ethereum,4mo
Caiz Holding AG,https://web3.career/frontend-developer-3487790-frontend-developer/14382,"Frankfurt,
Germany",Frontend Developer,$50k - $144k,dev:front end:react:react native:javascript,4mo
Ledger,https://web3.career/product-analyst-intern-ledger/14381,"Paris,
France",Product Analyst - Intern,$20k - $30k,analyst:intern:entry level,4mo
Horizon Blockchain Games,https://web3.career/senior-software-developer-react-horizon-blockchain-games/14375,Mexico,Senior Software Developer (React),$56k - $160k,dev:javascript:react:senior:ethereum,4mo
Horizon Blockchain Games,https://web3.career/senior-backend-engineer-go-horizon-blockchain-games/14374,"Toronto,
Canada",Senior Backend Engineer (GO),$33k - $160k,backend:dev:golang:senior:ethereum,4mo
SwissBorg,https://web3.career/senior-fundamental-analyst-remote-swissborg/14373,"Lisbon,
Portugal",Senior Fundamental Analyst (Remote),,remote:analyst:senior,4mo
Horizon Blockchain Games,https://web3.career/senior-backend-engineer-go-horizon-blockchain-games/14372,United States,Senior Backend Engineer (GO),$33k - $160k,backend:dev:golang:senior:ethereum,4mo
GSR,https://web3.career/2022-graduate-program-business-development-analyst-gsr/14371,"Singapore,
Singapore",2022 Graduate Program - Business Development Analyst,,analyst:sales:non tech:intern:entry level,4mo
Polygon,https://web3.career/product-marketing-specialist-polygon/14370,Remote,Product Marketing Specialist,$48k - $120k,marketing:non tech:ethereum:remote,4mo
BC.GAME,https://web3.career/crypto-content-copywriter-bc-game-2/14367,Venezuela,Crypto Content & Copywriter,$0k,copywriting:crypto,4mo
Consensys,https://web3.career/sr-accounting-manager-consensys/14366,Remote,Sr. Accounting Manager,,accounting:senior:ethereum:remote,4mo
Consensys,https://web3.career/revenue-manager-consensys/14365,Remote,Revenue Manager,$60k - $145k,ethereum:remote,4mo
Consensys,https://web3.career/product-analyst-web3-identity-consensys/14364,Remote,Product Analyst - Web3 Identity,$45k - $55k,analyst:ethereum:remote,4mo
Consensys,https://web3.career/product-analyst-nfts-consensys/14363,Remote,Product Analyst - NFTs,$50k - $185k,analyst:nft:ethereum:remote,4mo
Consensys,https://web3.career/dao-governance-strategist-consensys/14362,Remote,DAO Governance Strategist,$79k - $158k,ethereum:nft:remote,4mo
Binance,https://web3.career/business-development-lead-card-pay-binance/14361,Remote,Business Development Lead (Card / Pay),,sales:non tech:lead:remote,4mo
WOO Network,https://web3.career/talent-acquisition-coordinator-woonetwork/14360,"Taipei,
Taiwan",Talent Acquisition Coordinator,$40k - $70k,recruiter:non tech,4mo
Careers at Paxful,https://web3.career/financial-analyst-paxful/14359,"New York,
United States",Financial Analyst,,analyst:finance,4mo
Kronos Research,https://web3.career/talent-acquisition-coordinator-kronosresearch/14358,"Taipei,
Taiwan",Talent Acquisition Coordinator,$40k - $70k,recruiter:non tech,4mo
Bitfury,https://web3.career/senior-backend-developer-go-solidity-bitfury/14356,"Amsterdam,
Netherlands","Senior Backend Developer (Go, Solidity)",$33k - $160k,backend:dev:golang:senior:solidity,5mo
Bitfury,https://web3.career/senior-backend-developer-go-solidity-bitfury/14355,"Kiev,
Ukraine","Senior Backend Developer (Go, Solidity)",$33k - $160k,backend:dev:golang:senior:solidity,5mo
Bitfury,https://web3.career/senior-backend-developer-go-solidity-bitfury/14354,"Moscow,
Russia","Senior Backend Developer (Go, Solidity)",$33k - $160k,backend:dev:golang:senior:solidity,5mo
Horizon Blockchain Games,https://web3.career/technical-writer-sequence-horizon-blockchain-games/14353,"Toronto,
Canada",Technical Writer (Sequence),$45k - $185k,analyst:ethereum,5mo
Maker over Starknet,https://web3.career/senior-smart-contract-software-engineer-maker-over-starknet/14352,"New York,
United States",Senior smart contract Software Engineer,$250k - $290k,dev:senior:smart contract:solidity,5mo
SwissBorg,https://web3.career/paralegal-swissborg/14351,Remote,Paralegal,$56k - $160k,remote,5mo
Wallfair,https://web3.career/solidity-developer-full-time-3469051-solidity-developer-full-time-utm_source-google_jobs_apply-pid-bce1fbd2f366390046fc/14350,Remote,Solidity Developer (Full Time),$90k - $135k,dev:full time:solidity:react:ethereum,5mo
