Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Binance,https://web3.career/institutional-product-marketing-executive-custody-remote-binance/25726,Remote,Institutional Product Marketing Executive (Custody) - Remote,$45k - $158k,remote:executive:marketing:non tech,15d
Binance,https://web3.career/channel-operations-specialist-fiat-brazil-binance/25725,"Sao Paulo,
Brazil",Channel Operations Specialist (FIAT) - Brazil,$60k - $200k,operations,15d
Oasis Pro Markets,https://web3.career/solidity-developer-enterprise-technology-oasis-pro-markets/25724,United States,Solidity Developer – Enterprise Technology,$0k,dev:solidity:ethereum,15d
Braintrust,https://web3.career/sr-performance-engineer-remote-not-c2c-braintrust/25723,"San Francisco,
United States",Sr. Performance Engineer - Remote - NOT C2C,,c:c plus plus:remote:dev:senior,15d
Rarify,https://web3.career/senior-partner-engineer-rarify/25722,"Nyc,
United States",Senior Partner Engineer,$65k - $150k,dev:senior:golang,15d
Genies,https://web3.career/legal-specialist-genies/25721,"Los Angeles,
United States",Legal Specialist,,legal:nft,15d
Dream Sports,https://web3.career/product-strategy-economist-dreamsports/25720,"Mumbai,
India",Product Strategy - Economist,$50k - $158k,,15d
Binance,https://web3.career/content-writer-binance/25719,"Cape Town,
South Africa",Content Writer,$25k - $96k,copywriting:non tech,15d
Stardust Cards Corporation,https://web3.career/engineering-manager-stardust/25718,Remote,Engineering Manager,$79k - $180k,executive:remote:nft,15d
Mirana,https://web3.career/data-scientist-defi-quant-blockchain-mirana/25717,"Singapore,
Singapore",Data Scientist - Defi/Quant/Blockchain,,data science:blockchain:defi:java,15d
Mirana,https://web3.career/full-stack-engineer-defi-mirana/25716,"Singapore,
Singapore",Full Stack Engineer (Defi),$93k - $150k,dev:full stack:defi:react:javascript,15d
Pollen,https://web3.career/programme-manager-defi-pollen/25715,"London,
United Kingdom",Programme Manager DeFi,$60k - $160k,defi:ethereum,15d
Mirana,https://web3.career/talent-acquisition-specialist-blockchain-fintech-mirana/25714,"Singapore,
Singapore","Talent Acquisition Specialist (Blockchain, FinTech)",,finance:recruiter:non tech:blockchain,15d
Paro.io,https://web3.career/crypto-bookkeeper-remote-projects-paro-io/25713,"Mesa,
United States",Crypto Bookkeeper - Remote Projects,$11k - $25k,remote:accounting:crypto,15d
ZKX,https://web3.career/senior-software-developer-solidity-cairo-zkx/25712,,Senior Software Developer - Solidity / Cairo,$80k - $200k,dev:senior:solidity:ethereum:node,15d
Mirana,https://web3.career/quant-researcher-defi-mirana/25711,"Singapore,
Singapore",Quant Researcher (Defi),,defi:nft:java,15d
EOS Nation inc,https://web3.career/linux-blockchain-system-administrator-eosnationinc/25710,"Toronto,
Canada",Linux Blockchain System Administrator,,linux:sys admin:blockchain:solana:ethereum,15d
Crypto.com,https://web3.career/senior-backend-developer-global-fintech-startup-crypto-com/25709,"Hong Kong,
Hong Kong",Senior/ Backend Developer - Global Fintech Startup,$170k - $250k,backend:dev:finance:senior:nft,15d
Pollen,https://web3.career/pr-and-communications-specialist-defi-pollen/25708,"London,
United Kingdom",PR and Communications Specialist (DeFi),$60k - $140k,marketing:non tech:defi,15d
Mirana,https://web3.career/data-engineer-blockchain-smart-contract-defi-mirana/25707,"Singapore,
Singapore",Data Engineer - Blockchain (Smart Contract/Defi),,data science:dev:blockchain:defi:smart contract,15d
Sismo,https://web3.career/smart-contract-engineer-solidity-circom-remote-europe-sismo/25706,"Paris,
France","Smart Contract Engineer - Solidity, Circom (Remote - Europe)",$80k - $200k,remote:dev:smart contract:solidity:ethereum,15d
Mirana,https://web3.career/backend-engineer-smart-contract-defi-mirana/25705,"Singapore,
Singapore",Backend Engineer (Smart Contract/Defi),$30k - $100k,backend:dev:defi:smart contract:solidity,15d
Braintrust,https://web3.career/sr-protocol-engineer-braintrust/25704,"San Francisco,
United States",Sr Protocol Engineer,$48k - $150k,dev:golang,15d
COMPETE Co,https://web3.career/blockchain-crypto-nft-s-and-web3-consultant-ican-compete-app/25703,United States,"Blockchain, Crypto, NFT's and Web3 Consultant",$30k - $70k,consulting:blockchain:crypto:nft,15d
