Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Gate.io,https://web3.career/futures-operation-manager-gate-io/19710,Remote,Futures operation manager,$56k - $160k,remote,3mo
Tribute Labs,https://web3.career/web3-full-stack-engineer-tribute-labs-1/19707,"New York,
United States",Web3 Full Stack Engineer,$160k - $240k,dev:full stack:solidity:ethereum,3mo
Lucky Card,https://web3.career/blockchain-nft-engineer-luckycard/19706,"San Francisco,
United States",Blockchain (NFT) Engineer,$150k - $220k,dev:blockchain:nft:solidity,3mo
Crypto.com,https://web3.career/blockchain-security-engineer-frontend-javascript-hk-crypto-com/19705,"Hong Kong,
Hong Kong",Blockchain Security Engineer (Frontend) - Javascript (HK),$50k - $140k,dev:front end:javascript:security:blockchain,3mo
Mythical Games,https://web3.career/producer-blankos-mythicalgames/19700,"Seattle,
United States","Producer, Blankos",,,3mo
SwissBorg,https://web3.career/fraud-manager-remote-swissborg/19699,"Tallinn,
Estonia",Fraud Manager (Remote),$95k - $250k,remote:security,3mo
SwissBorg,https://web3.career/fraud-analyst-remote-swissborg/19698,"Tallinn,
Estonia",Fraud Analyst (Remote),,remote:analyst:security,3mo
Immutable,https://web3.career/head-of-marketing-immutable/19697,"Sydney,
Australia",Head of Marketing,$70k - $158k,executive:marketing:non tech:nft,3mo
Gate.io,https://web3.career/lending-product-marketing-manager-gate-io/19696,Remote,Lending product marketing manager,$25k - $120k,marketing:non tech:remote,3mo
WOO Network,https://web3.career/crm-marketing-woonetwork/19695,"Taipei,
Taiwan",CRM Marketing,,crm:marketing:non tech,3mo
WOO Network,https://web3.career/pr-content-woonetwork/19692,"Taipei,
Taiwan",PR & Content,$45k - $130k,marketing:non tech,3mo
Foundry,https://web3.career/software-engineer-solidity-foundry-12/19690,United States,Software Engineer – Solidity,$60k - $165k,dev:solidity:node,3mo
Mythical Games,https://web3.career/blockchain-analytics-engineer-mythicalgames/19688,"Los Angeles,
United States",Blockchain Analytics Engineer,$360k - $500k,stats:dev:blockchain,3mo
Immutable,https://web3.career/customer-support-manager-immutable/19687,"Sydney,
Australia",Customer Support Manager,,customer support:ethereum,3mo
Tron,https://web3.career/crypto-marketing-specialist-rainberry/19686,"San Francisco,
United States",Crypto Marketing Specialist,$46k - $140k,marketing:non tech:crypto,3mo
MetaMask,https://web3.career/senior-devops-engineer-consensys-nft-metamask/19685,United States,Senior DevOps Engineer (ConsenSys NFT),$120k - $200k,devops:dev:senior:nft:ethereum,3mo
NGRAVE,https://web3.career/office-culture-manager-ngrave/19684,"Brussels,
Belgium",Office & Culture Manager,,,3mo
Sygnum Bank AG,https://web3.career/b2b-intern-sygnum/19681,Switzerland,B2B Intern,,intern:entry level:ethereum,3mo
BitMEX,https://web3.career/software-engineer-custody-engineering-signer-bitmex/19680,"Zurich,
Switzerland",Software Engineer - Custody Engineering (Signer),$65k - $180k,dev:react:react native,3mo
Improbable,https://web3.career/frontend-engineer-improbable/19679,"London,
United Kingdom",Frontend Engineer,$50k - $150k,dev:front end,3mo
BroadbandTV (BBTV),https://web3.career/technical-director-web3-products-broadbandtv-bbtv/19675,"Vancouver,
Canada","Technical Director, Web3 Products",$0k,executive:nft,3mo
Nuri,https://web3.career/intern-regulatory-finance-nuri/19674,"Berlin,
Germany",Intern Regulatory & Finance,,legal:finance:intern:entry level:remote,3mo
Braintrust Internal,https://web3.career/operations-program-manager-braintrustcore/19673,"San Francisco,
United States",Operations Program Manager,$150k - $230k,operations:executive,3mo
Improbable,https://web3.career/frontend-engineer-improbable/19672,Remote,Frontend Engineer,$22k - $120k,dev:front end:remote,3mo
Immutable,https://web3.career/senior-data-engineer-immutable/19671,"Sydney,
Australia",Senior Data Engineer,$130k - $160k,data science:dev:senior:ethereum,3mo
Crypto.com,https://web3.career/senior-recruiter-miami-crypto-com/19670,"Miami,
United States","Senior Recruiter, Miami",$40k - $70k,recruiter:non tech:senior,3mo
Nuri,https://web3.career/intern-regulatory-finance-nuri/19669,"Berlin,
Germany",Intern Regulatory & Finance,,legal:finance:intern:entry level:remote,3mo
Compound,https://web3.career/engineer-compound-2/19667,Remote,Engineer,$80k - $170k,dev:remote:solidity:ethereum:rust,3mo
IOTA Foundation,https://web3.career/mobile-app-developer-hybrid-iota/19665,Remote,Mobile App Developer (Hybrid),$120k - $200k,dev:mobile:react:react native:javascript,3mo
Novel,https://web3.career/operations-and-community-associate-novel/19664,Remote,Operations and Community Associate,,community manager:non tech:operations:remote,3mo
Halborn,https://web3.career/chief-financial-officer-blockchain-100-remote-halborn/19663,"New York,
United States","Chief Financial Officer, Blockchain - 100% Remote",$150k - $225k,remote:executive:finance:blockchain:nft,3mo
Super Chill,https://web3.career/full-stack-blockchain-dev-super-chill/19662,"Seattle,
United States",Full Stack Blockchain Dev,$40k - $60k,dev:full stack:blockchain:web3js:solidity,3mo
Novel,https://web3.career/engineer-novel/19653,Remote,Engineer,$120k - $200k,dev:remote:javascript:node:react,3mo
Consensys,https://web3.career/technical-recruiting-evangelist-dei-consensys/19658,Remote,Technical Recruiting Evangelist - DEI,,recruiter:non tech:remote:solidity:ethereum,3mo
Consensys,https://web3.career/senior-devops-engineer-consensys-nft-consensys/19657,United States,Senior DevOps Engineer (ConsenSys NFT),$120k - $200k,devops:dev:senior:nft:ethereum,3mo
