Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Status,https://web3.career/creative-strategist-status/22967,Remote,Creative Strategist,,community manager:markteting:social media:non tech:remote,2mo
Status,https://web3.career/communications-director-network-state-status/22965,Remote,Communications Director (Network State),,executive:remote:social media:marketing:non tech,2mo
Upside,https://web3.career/inside-sales-lead-upside/22964,Remote,Inside Sales Lead,,lead:sales:non tech:nft:remote,2mo
"Palm NFT Studio, Inc.",https://web3.career/senior-ui-ux-designer-palmnftstudioinc/22963,"Van,
Turkey",Senior UI/UX Designer,$60k - $120k,design:non tech:senior:ethereum:nft,2mo
Sygnum Bank AG,https://web3.career/full-stack-engineer-singapore-sygnum/22962,"Singapore,
Singapore","Full Stack Engineer, Singapore",$65k - $180k,dev:full stack:react:ethereum:javascript,2mo
Maple,https://web3.career/growth-associate-maple-finance/22961,Remote,Growth Associate,$25k - $120k,marketing:non tech:remote,2mo
Tally Wallet,https://web3.career/business-development-partnerships-lead-tally-wallet-tallywallet/22960,Remote,Business Development + Partnerships Lead - Tally Wallet,,sales:non tech:lead:nft:remote,2mo
Revolut,https://web3.career/senior-blockchain-software-engineer-revolut/22959,France,Senior Blockchain Software Engineer,$80k - $200k,dev:senior:blockchain:solidity:scala,2mo
Ripple,https://web3.career/staff-software-engineer-liquidity-ripple/22958,"New York,
United States","Staff Software Engineer, Liquidity",,dev:sales:non tech:java,2mo
Ripple,https://web3.career/staff-software-engineer-liquidity-ripple/22957,"Toronto,
Canada","Staff Software Engineer, Liquidity",,dev:sales:non tech:java,2mo
Ripple,https://web3.career/staff-software-engineer-liquidity-ripple/22956,"New York,
United States","Staff Software Engineer, Liquidity",,dev:sales:non tech:java,2mo
Paradigm,https://web3.career/controller-paradigm-xyz/22955,"San Francisco,
United States",Controller,$24k - $140k,legal,2mo
AMUZED,https://web3.career/marketing-senior-manager-crypto-x-music-m-w-d-amuzed/22954,"Berlin,
Germany",Marketing Senior Manager - Crypto x Music (m/w/d),,marketing:non tech:music:senior:crypto,2mo
Cake Pte Ltd,https://web3.career/software-engineer-web3-cakedefi/22953,"Singapore,
Singapore",Software Engineer (Web3),$67k - $200k,dev:react:solidity:node,2mo
Cake Pte Ltd,https://web3.career/software-engineer-react-cakedefi/22952,"Singapore,
Singapore",Software Engineer (React),$56k - $160k,dev:javascript:react:react native:nextjs,2mo
Cake Pte Ltd,https://web3.career/software-engineer-blockchain-cakedefi/22951,"Singapore,
Singapore",Software Engineer (Blockchain),$50k - $120k,dev:blockchain:javascript:node:rust,2mo
Cake Pte Ltd,https://web3.career/software-engineer-backend-cakedefi/22950,"Singapore,
Singapore",Software Engineer (Backend),$65k - $150k,backend:dev:javascript:node,2mo
Optimism,https://web3.career/senior-product-designer-optimism/22949,Remote,Senior Product Designer,$60k - $120k,design:non tech:senior:remote,2mo
Sygnum Bank AG,https://web3.career/blockchain-engineer-sygnum/22947,Switzerland,Blockchain Engineer,$52k - $160k,dev:blockchain:solidity:node,2mo
Fundamental Secrets,https://web3.career/blockchain-developer-fundamental-secrets/22946,United States,Blockchain Developer,$120k - $200k,dev:blockchain,2mo
Bits42 Internet,https://web3.career/blockchain-community-manager-discord-moderator-social-media-manager-bits42-internet/22945,India,"Blockchain community manager - ( Discord moderator, social media manager )",$1k - $2k,community manager:non tech:social media:blockchain:nft,2mo
Taurus SA,https://web3.career/sre-devops-engineer-taurusgroup/22944,"Geneva,
Switzerland",SRE / DevOps engineer,$120k - $200k,devops:dev:senior:java,2mo
Okcoin,https://web3.career/identity-and-onboarding-iao-manager-okcoin/22943,"San Francisco,
United States",Identity and Onboarding (IAO) Manager,,,2mo
Galaxy Digital Services,https://web3.career/vice-president-director-electronic-sales-distribution-galaxydigitalservices/22942,Remote,"Vice President / Director, Electronic Sales & Distribution",$40k - $150k,executive:sales:non tech:remote,2mo
Papers AG,https://web3.career/frontend-engineer-100-papers/22941,Switzerland,Frontend Engineer 100%,$68k - $150k,dev:front end:solidity:ethereum:javascript,2mo
SupraOracles,https://web3.career/react-engineer-supraoracles/22939,United States,React Engineer,$56k - $160k,dev:javascript:react:ethereum,2mo
Parallel Studios,https://web3.career/staff-software-engineer-parallelstudios/22938,Remote,Staff Software Engineer,$50k - $150k,dev:remote:react:react native:solidity,2mo
Balancer Labs,https://web3.career/sdk-engineer-javascript-typescript-balancer-labs-1/22937,Remote,SDK Engineer (JavaScript/TypeScript),$80k - $120k,dev:javascript:remote:solidity,2mo
Cool Cats NFT,https://web3.career/hr-generalist-recruiter-web3-cool-cats-nft/22936,"Austin,
United States",HR Generalist / Recruiter | Web3,$51k - $70k,hr:non tech:recruiter:nft,2mo
Stake DAO,https://web3.career/senior-smart-contract-developer-stake-dao/22935,Remote,Senior Smart Contract Developer,$0k,dev:senior:smart contract:remote:react,2mo
Anchorage Digital,https://web3.career/member-of-design-team-ux-writer-portugal-anchorage/22934,Portugal,Member of Design Team - UX Writer - Portugal,$50k - $150k,design:non tech,2mo
Anchorage Digital,https://web3.career/member-of-design-team-ux-writer-us-anchorage/22933,Remote,Member of Design Team - UX Writer - US,$50k - $135k,design:non tech:remote,2mo
Serotonin,https://web3.career/public-relations-manager-serotonin/22932,Remote,Public Relations Manager,$25k - $120k,marketing:non tech:remote,2mo
Tangany,https://web3.career/cloud-and-software-security-engineer-tangany/22931,Remote,Cloud and Software Security Engineer,,cloud:dev:security:ethereum:remote,2mo
Tally Wallet,https://web3.career/smart-contracts-engineer-tally-wallet-tallywallet/22930,Remote,Smart Contracts Engineer - Tally Wallet,$72k - $200k,dev:smart contract:solidity:javascript:remote,2mo
