Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
THIS IS! Digital Media Group,https://web3.career/project-management-intern-internship-all-gender-thisisdmg/14712,Remote,"Project Management Intern (Internship, all gender)",$24k - $48k,intern:entry level:remote,4mo
Blockchain.com,https://web3.career/nodejs-software-engineer-blockchain/14709,"Buenos Aires,
Argentina",NodeJs Software Engineer,$60k - $155k,dev:javascript:node:nft,4mo
The Block,https://web3.career/podcast-audio-engineer-theblockcrypto/14707,Remote,Podcast Audio Engineer,$65k - $180k,dev:remote,4mo
Vauld,https://web3.career/head-of-compliance-vauld/14706,"Singapore,
Singapore",Head of Compliance,,compliance:executive,4mo
Foundation,https://web3.career/general-counsel-with-foundation/14705,Remote,General Counsel,,legal:remote,4mo
Binance,https://web3.career/risk-data-engineer-junior-fresh-binance/14701,"Singapore,
Singapore",Risk Data Engineer(Junior/Fresh),,data science:dev:junior:entry level,4mo
Binance,https://web3.career/senior-front-end-web-developer-gift-card-binance/14700,Vietnam,Senior Front-End Web Developer (Gift Card),$70k - $190k,dev:front end:senior,4mo
RECUR,https://web3.career/director-of-marketing-tokyo-apac-remote-recur/14699,"Tokyo,
Japan",Director of Marketing - Tokyo / APAC (Remote),$45k - $158k,remote:executive:marketing:non tech:ethereum,4mo
Binance,https://web3.career/app-product-manager-binance/14697,Remote,App Product Manager,$115k - $175k,product manager:non tech:remote,4mo
Binance,https://web3.career/tool-product-manager-binance/14696,Remote,Tool Product Manager,$115k - $175k,product manager:non tech:remote,4mo
Tendermint,https://web3.career/cosmos-sdk-application-developer-remote-tendermint/14695,"San Francisco,
United States",Cosmos SDK Application Developer - Remote,$65k - $180k,remote:dev,4mo
Crypto.com,https://web3.career/employment-counsel-us-crypto-com/14694,"Miami,
United States",Employment Counsel (US),,legal:nft,4mo
Cope.Studio,https://web3.career/blockchain-developer-cope-studio/14693,India,Blockchain Developer,$13k - $15k,dev:blockchain:react:ethereum,4mo
Nuri,https://web3.career/working-student-customer-support-agent-nuri/14692,"Berlin,
Germany",Working Student Customer Support Agent,$40k - $80k,customer support:remote,4mo
Immutable,https://web3.career/lead-engineer-immutable/14691,"Sydney,
Australia",Lead Engineer,$100k - $200k,dev:lead:ethereum:nft,4mo
