Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Mirana,https://web3.career/blockchain-researcher-mirana/12861,"Singapore,
Singapore",Blockchain Researcher,$50k - $120k,blockchain:nft:java,5mo
Crypto Finance AG,https://web3.career/business-development-sales-germany-cryptofinanceag/12860,"Frankfurt,
Germany",Business Development Sales- Germany,$29k - $108k,sales:non tech:remote,5mo
Crypto Finance AG,https://web3.career/qa-and-support-engineer-cryptofinanceag/12859,"Zurich,
Switzerland",QA and Support Engineer,,dev:quality assurance:customer support:javascript:ruby,5mo
Aave,https://web3.career/smart-contract-auditor-aave/12858,"London,
United Kingdom",Smart Contract Auditor,$70k - $200k,smart contract:solidity,5mo
Nuvei,https://web3.career/business-development-manager-crypto-nuvei/12857,United States,Business Development Manager - Crypto,$30k - $140k,sales:non tech:crypto,5mo
Nuvei,https://web3.career/vp-product-crypto-nuvei/12856,"London,
United Kingdom",VP Product Crypto,$50k - $158k,executive:crypto,5mo
Nuvei,https://web3.career/senior-business-development-manager-crypto-nuvei/12855,United States,Senior Business Development Manager - Crypto,$50k - $150k,sales:non tech:senior:crypto,5mo
Crypto.com,https://web3.career/legal-counsel-litigation-us-crypto-com/12854,"Miami,
United States","Legal Counsel, Litigation (US)",$24k - $140k,legal,5mo
Crypto.com,https://web3.career/vulnerability-management-analyst-us-crypto-com/12853,"Miami,
United States",Vulnerability Management Analyst (US),$60k - $185k,security:analyst,5mo
Crypto.com,https://web3.career/consumer-compliance-analyst-crypto-com/12852,United States,Consumer Compliance Analyst,,compliance:analyst:nft,5mo
Crypto.com,https://web3.career/security-engineering-technical-lead-us-crypto-com/12851,"Miami,
United States",Security Engineering Technical Lead (US),,lead:security:tech lead,5mo
Crypto.com,https://web3.career/it-support-engineer-us-crypto-com/12850,"Miami,
United States",IT Support Engineer (US),$90k - $140k,dev:customer support,5mo
Adoriasoft Inc.,https://web3.career/solidity-developer-for-primex-finance-adoriasoftinc/12849,Remote,Solidity developer for Primex Finance,$15k - $120k,dev:finance:solidity:ethereum:nft,5mo
