Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Galaxy Digital Services,https://web3.career/gdib-associate-galaxydigitalservices/858,,GDIB Associate,,finance:legal,7mo
Thesis*,https://web3.career/sr-back-end-engineer-web3-tally-thesis/857,,Sr. Back End Engineer Web3 - Tally,$70k - $200k,backend:dev:senior,7mo
CoinFlip,https://web3.career/corporate-social-responsibility-diversity-equity-inclusion-manager-coinflip/855,"Chicago,
United States","Corporate Social Responsibility, Diversity, Equity, & Inclusion Manager",$45k - $130k,marketing:non tech,7mo
Kraken Digital Asset Exchange,https://web3.career/head-of-research-cf-benchmarks-kraken/854,Remote,Head of Research - CF Benchmarks,$79k - $200k,executive:remote,7mo
Tendermint,https://web3.career/design-manager-remote-tendermint/853,Remote,Design Manager - Remote,,remote:executive:design:non tech,7mo
Bitpanda,https://web3.career/regulatory-reporting-specialist-m-f-d-bitpanda/852,"Vienna,
Austria",Regulatory Reporting Specialist (m/f/d),$24k - $140k,legal,7mo
SwissBorg,https://web3.career/retention-manager-remote-swissborg/851,"Lisbon,
Portugal",Retention Manager (Remote),$25k - $120k,remote:marketing:non tech:product manager,7mo
Stacked,https://web3.career/react-native-engineer-remote-us-stacked-invest/850,Remote,React Native Engineer (Remote - US),$65k - $120k,remote:dev:react native:mobile:javascript,7mo
Bitpanda,https://web3.career/community-specialist-german-english-f-m-d-bitpanda/849,"Vienna,
Austria",Community Specialist - German/English (f/m/d),$40k - $100k,community manager:non tech,7mo
FTX US,https://web3.career/administrative-assistant-part-time-ftxus/847,"Berkeley, CA",Administrative Assistant (Part Time),$11k - $25k,part time,7mo
Binance,https://web3.career/regulatory-legal-counsel-ukraine-binance/846,"Kiev,
Ukraine",Regulatory Legal Counsel (Ukraine),$24k - $140k,legal,7mo
Binance,https://web3.career/project-manager-customer-service-binance/845,South East Asia,Project Manager (Customer Service),,customer support:project manager:non tech,7mo
Chainlink Labs,https://web3.career/data-scientist-data-feeds-chainlink/844,Remote,"Data Scientist, Data Feeds",,data science:solidity:golang:remote,7mo
Binance,https://web3.career/senior-recruiter-talent-acquisition-specialist-binance/843,"Dubai,
United Arab Emirates",Senior Recruiter / Talent Acquisition Specialist,$40k - $70k,recruiter:non tech:senior,7mo
CoinFlip,https://web3.career/specialist-accounts-payable-coinflip/842,"Chicago,
United States","Specialist, Accounts Payable",$120k - $150k,finance:accounting,7mo
CoinFlip,https://web3.career/senior-it-project-manager-coinflip/841,"Chicago,
United States",Senior IT Project Manager,,project manager:non tech:senior,7mo
Kraken Digital Asset Exchange,https://web3.career/head-of-design-strategy-kraken/840,"Singapore,
Singapore",Head of Design Strategy,,executive:design:non tech,7mo
Nuvalence,https://web3.career/senior-blockchain-engineer-nuvalence/839,Remote,Senior Blockchain Engineer,$80k - $200k,dev:senior:blockchain:remote,7mo
Revolut,https://web3.career/head-of-acquiring-operations-revolut/838,United Kingdom,Head of Acquiring Operations,$150k - $230k,executive:operations,7mo
Notabene,https://web3.career/product-manager-crypto-companies-database-notabene/837,"New York,
United States",Product Manager (Crypto Companies Database),$60k - $160k,product manager:non tech:crypto,7mo
Anchorage Digital,https://web3.career/client-operations-associate-anchorage/835,Remote,Client Operations Associate,$60k - $200k,operations,7mo
Centrifuge GmbH,https://web3.career/institutional-capital-lead-centrifuge/834,Remote,Institutional Capital Lead,$95k - $200k,lead:remote,7mo
Tendermint,https://web3.career/human-resources-business-partner-remote-tendermint/833,"San Francisco,
United States",Human Resources Business Partner - Remote,$56k - $160k,remote,7mo
Binance,https://web3.career/office-manager-hr-generalist-binance/831,"Dubai,
United Arab Emirates",Office Manager / HR Generalist,$60k - $150k,hr:non tech,7mo
Kraken Digital Asset Exchange,https://web3.career/vulnerability-management-specialist-kraken/829,Remote,Vulnerability Management Specialist,$95k - $250k,security:remote,7mo
Kraken Digital Asset Exchange,https://web3.career/content-writer-product-marketing-kraken/828,Remote,Content Writer - Product Marketing,$25k - $96k,copywriting:marketing:non tech:remote,7mo
Messari,https://web3.career/research-hub-associate-messari/827,Remote,Research Hub Associate,$39k - $56k,junior:remote,7mo
Kraken Digital Asset Exchange,https://web3.career/data-governance-manager-data-kraken/826,Remote,"Data Governance Manager, Data",$80k - $110k,operations:remote,7mo
Binance,https://web3.career/front-end-web-developer-binance/825,Asia,Front-end Web Developer,$50k - $150k,dev:front end,7mo
Kraken Digital Asset Exchange,https://web3.career/german-multilingual-support-specialist-kraken/824,Remote,German Multilingual Support Specialist,$40k - $80k,customer support:remote,7mo
Messari,https://web3.career/messari-hub-research-analyst-messari/823,Remote,Messari Hub Research Analyst,$45k - $120k,analyst:remote,7mo
Binance,https://web3.career/social-trading-ops-user-growth-manager-binance/822,Asia,Social Trading Ops / User Growth Manager,$45k - $130k,marketing:non tech,7mo
Binance,https://web3.career/growth-manager-poland-binance/821,"Warsaw,
Poland",Growth Manager - Poland,$45k - $130k,marketing:non tech,7mo
StageOne,https://web3.career/senior-platform-server-engineer-stageone/820,"Austin,
United States",Senior Platform Server Engineer,$80k - $200k,dev:senior,7mo
GSR,https://web3.career/head-of-data-vice-president-director-gsr/818,"London,
United Kingdom","Head of Data, Vice President/Director",,executive:data science:java,7mo
