Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Parity Technologies,https://web3.career/customer-success-manager-m-f-d-parity/8109,"Berlin,
Germany",Customer Success Manager (m/f/d),,sales:non tech:customer support:remote,6mo
WOO Network,https://web3.career/backend-java-engineer-woonetwork/8108,"Taipei,
Taiwan",Backend Java Engineer,$60k - $160k,backend:dev:java,6mo
CoinDesk & TradeBlock Opportunities,https://web3.career/director-of-events-logistics-coindesk/8107,"Austin,
United States",Director of Events Logistics,$70k - $180k,executive,6mo
BitMEX,https://web3.career/kubernetes-engineer-bitmex/8106,"Hong Kong,
Hong Kong",Kubernetes Engineer,$48k - $150k,dev:golang,6mo
Binance.US,https://web3.career/data-analyst-finance-bamtradingservices/8105,"New York,
United States",Data Analyst (Finance),,analyst:data science:finance,6mo
BitMEX,https://web3.career/senior-trading-technology-engineer-bitmex/8103,"Singapore,
Singapore",Senior Trading Technology Engineer,$50k - $200k,dev:senior:java,6mo
Binance,https://web3.career/project-operations-specialist-binance/8102,Asia,Project Operations Specialist,$60k - $200k,operations,6mo
Binance,https://web3.career/strategy-operations-manager-latam-binance/8101,Latin America,Strategy & Operations Manager - LatAm,$60k - $200k,operations,6mo
Ripple,https://web3.career/institutional-markets-analyst-ripple/8100,"Singapore,
Singapore",Institutional Markets Analyst,$40k - $120k,analyst,6mo
BitMEX,https://web3.career/senior-software-engineer-marketing-technology-bitmex/8099,"Hong Kong,
Hong Kong",Senior Software Engineer - Marketing Technology,$85k - $120k,dev:marketing:non tech:senior:react,6mo
Coin Metrics,https://web3.career/infrastructure-engineer-coinmetrics/8098,"Boston,
United States",INFRASTRUCTURE ENGINEER,$65k - $165k,dev:node,6mo
Polychain Capital,https://web3.career/defi-systems-engineer-polychaincapital/8097,"San Francisco,
United States",DeFI Systems Engineer,,dev:sys admin:defi:solana:ethereum,6mo
Kraken Digital Asset Exchange,https://web3.career/multilingual-support-specialist-kraken/8096,Remote,Multilingual Support Specialist,$40k - $80k,customer support:remote,6mo
CoinDesk & TradeBlock Opportunities,https://web3.career/it-associate-tradeblock-coindesk/8095,United States,"IT Associate, TradeBlock",,,6mo
0x,https://web3.career/director-of-engineering-0x/8093,"San Francisco,
United States",Director of Engineering,$79k - $158k,executive:ethereum,6mo
Binance,https://web3.career/binance-smart-chain-dev-community-intern-binance/8091,"Singapore,
Singapore",Binance Smart Chain Dev Community Intern,,community manager:non tech:dev:intern:entry level,6mo
Polychain Capital,https://web3.career/senior-crypto-security-engineer-polychaincapital/8089,"San Francisco,
United States",Senior Crypto Security Engineer,$95k - $250k,dev:security:senior:crypto:solana,6mo
Figure,https://web3.career/staff-software-engineer-provenance-blockchain-figure/8088,United States,"Staff Software Engineer, Provenance Blockchain",$50k - $130k,dev:blockchain:react:rust,6mo
Blockdaemon,https://web3.career/senior-product-manager-blockchain-api-blockdaemon/8087,"San Francisco,
United States","Senior Product Manager, Blockchain API",,api:product manager:non tech:senior:blockchain,6mo
Constellation Network,https://web3.career/crypto-product-specialist-constellationnetwork/8085,Remote,Crypto Product Specialist,$35k - $150k,crypto:remote,6mo
Binance,https://web3.career/bd-manager-defi-financial-services-binance-smart-chain-binance/8083,Remote,"BD Manager, DeFi & Financial Services - Binance Smart Chain",$40k - $100k,finance:defi:remote,6mo
GSR,https://web3.career/product-lead-defi-gsr/8082,Remote,"Product Lead, DeFi",$100k - $200k,lead:defi:remote,6mo
Blockchain.com,https://web3.career/cryptocurrency-credit-analyst-blockchain/8081,"Miami,
United States",Cryptocurrency Credit Analyst,$20k - $120k,analyst:crypto,6mo
GameStop,https://web3.career/product-owner-head-of-web3-gaming-gamestop/8079,Remote,Product Owner Head Of Web3 Gaming,,executive:product manager:non tech:game dev:ethereum,6mo
GameStop,https://web3.career/sr-software-engineer-nft-platform-gamestop/8078,Remote,Sr Software Engineer – NFT Platform,,dev:nft:react:ethereum:javascript,6mo
GameStop,https://web3.career/director-of-product-marketing-nft-platform-gamestop/8077,Remote,Director Of Product Marketing – NFT Platform,,executive:marketing:non tech:product manager:nft,6mo
1kx,https://web3.career/investment-analyst-1kx/8068,Remote,Investment Analyst,,analyst:finance:remote,6mo
BlockFi,https://web3.career/growth-product-manager-blockfi/8055,"New York,
United States",Growth Product Manager,,marketing:non tech:product manager,6mo
Figure,https://web3.career/staff-front-end-engineer-growth-tech-figure/8053,United States,Staff Front-End Engineer - Growth Tech,,dev:front end:marketing:non tech:react,6mo
Cake Pte Ltd,https://web3.career/vp-of-compliance-cakedefi/8052,"Singapore,
Singapore",VP of Compliance,,compliance:executive,6mo
Harmony,https://web3.career/software-engineer-cloud-emea-apac-timezones-harmony/8049,Remote,Software Engineer - Cloud (EMEA & APAC Timezones),,cloud:dev:remote,6mo
Figure,https://web3.career/business-development-associate-figure/8048,"San Francisco,
United States",Business Development Associate,$26k - $140k,sales:non tech,6mo
BitMEX,https://web3.career/senior-risk-management-engineer-bitmex/8046,"Hong Kong,
Hong Kong",Senior Risk Management Engineer,$50k - $200k,dev:senior:java,6mo
Newton,https://web3.career/data-engineer-newton/8045,"Montreal,
Canada",Data Engineer,$70k - $160k,data science:dev,6mo
Galaxy Digital Services,https://web3.career/associate-analyst-product-analyst-galaxydigitalservices/8044,,"Associate/Analyst, Product Analyst",$40k - $120k,analyst,6mo
