Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Crypto.com,https://web3.career/devops-engineer-crypto-com/22314,"Sofia,
Bulgaria",DevOps Engineer,$70k - $180k,devops:dev,2mo
Flex Suisse AG,https://web3.career/crypto-head-of-legal-flexsuisse/22313,Remote,Crypto | Head of Legal,,executive:legal:crypto:remote,2mo
Fractional,https://web3.career/lead-brand-strategist-content-designer-digital-storyteller-eu-remote-utc-1-ftc/22312,Remote,Lead Brand Strategist & Content Designer (Digital Storyteller) - EU Remote (UTC+1),$25k - $120k,remote:marketing:non tech:design:lead,2mo
P021 Clothing,https://web3.career/community-manager-for-discord-m-w-d-nft-fashion-patuclothing/22311,"Berlin,
Germany",Community manager for Discord. (m/w/d) #nft #fashion,$35k - $101k,community manager:non tech:nft,2mo
Lykke Business AG,https://web3.career/intern-part-time-remote-lykke-business/22310,Remote,"INTERN (part-time, remote)",$24k - $48k,remote:intern:entry level:part time,2mo
StockX,https://web3.career/senior-software-engineering-manager-checkout-nft-stockx/22309,United States,Senior Software Engineering Manager - Checkout / NFT,$60k - $250k,executive:senior:dev:nft:react,2mo
Consensys,https://web3.career/senior-devops-engineer-protocols-consensys/22308,Remote,Senior DevOps Engineer - Protocols,$120k - $200k,devops:dev:senior:remote:ethereum,2mo
Consensys,https://web3.career/senior-brand-designer-consensys/22307,United States,Senior Brand Designer,,marketing:non tech:design:senior:ethereum,2mo
Consensys,https://web3.career/security-project-manager-consensys/22306,Remote,Security Project Manager,,project manager:non tech:security:remote:ethereum,2mo
Consensys,https://web3.career/security-project-manager-consensys/22305,Remote,Security Project Manager,,project manager:non tech:security:remote:ethereum,2mo
Consensys,https://web3.career/security-project-manager-consensys/22304,Remote,Security Project Manager,,project manager:non tech:security:remote:ethereum,2mo
Consensys,https://web3.career/design-system-engineer-consensys/22303,Remote,Design System Engineer,$80k - $150k,design:non tech:dev:sys admin:remote,2mo
Public,https://web3.career/operations-associate-brokerage-onboarding-public/22302,United States,Operations Associate - Brokerage Onboarding,,operations:react,2mo
Trustana,https://web3.career/technical-project-manager-trustana/22300,"Singapore,
Singapore",Technical Project Manager,$50k - $150k,project manager:non tech,2mo
Papers AG,https://web3.career/mobile-developer-100-papers/22299,"Zug,
Switzerland",Mobile Developer 100%,$130k - $200k,dev:mobile:solidity:ethereum:javascript,2mo
SADA,https://web3.career/site-reliability-engineer-security-specialist-sada/22298,"Vancouver,
Canada",Site Reliability Engineer (Security Specialist),,dev:sys admin:security:java,2mo
DeRisk Services,https://web3.career/street-view-operator-deriskservices5/22297,"London,
United Kingdom",Street View Operator,,,2mo
Tangany,https://web3.career/key-account-manager-m-f-d-munich-remote-tangany/22296,Remote,Key Account Manager m/f/d Munich/Remote,,remote:account manager,2mo
Tangany,https://web3.career/junior-senior-sales-key-account-manager-m-f-d-munich-remote-tangany/22295,Remote,(Junior / Senior) Sales & Key Account Manager m/f/d Munich/Remote,,remote:account manager:junior:entry level:sales,2mo
micobo GmbH,https://web3.career/backend-developer-all-genders-lisbon-portugal-micobo/22294,Remote,"Backend Developer (all genders) - Lisbon, Portugal",$70k - $200k,backend:dev:node:golang:remote,2mo
Binance,https://web3.career/senior-mid-level-qa-engineer-futures-binance/22293,"Taipei,
Taiwan",Senior/Mid-Level QA Engineer (Futures),$30k - $50k,dev:quality assurance:senior,2mo
Binance,https://web3.career/country-hr-manager-binance/22292,"Dubai,
United Arab Emirates",Country HR Manager,$60k - $150k,hr:non tech,2mo
Parallel Finance,https://web3.career/senior-technical-recruiter-parallel/22291,Remote,Senior Technical Recruiter,$40k - $70k,recruiter:non tech:senior:remote,2mo
Tatum,https://web3.career/monitoring-engineer-for-blockchain-platform-tatum/22290,"Prague,
Czech Republic",Monitoring Engineer for Blockchain Platform,$50k - $170k,dev:blockchain,2mo
Bitcoin Depot,https://web3.career/manager-of-consolidation-accounting-bitcoindepot/22288,"Atlanta,
United States",Manager of Consolidation Accounting,$120k - $150k,accounting:ethereum,2mo
Crypto.com,https://web3.career/account-manager-nft-crypto-com/22287,"Hong Kong,
Hong Kong",Account Manager - NFT,,account manager:nft,2mo
Papers AG,https://web3.career/frontend-engineer-100-papers/22286,Switzerland,Frontend Engineer 100%,$68k - $150k,dev:front end:solidity:ethereum:javascript,2mo
Multis,https://web3.career/account-executive-multis/22282,Remote,Account Executive,$40k - $60k,sales:marketing:executive:non tech:remote,2mo
MoonPay,https://web3.career/product-marketing-lead-moonpay/22284,"London,
United Kingdom",Product Marketing Lead,$50k - $120k,lead:marketing:non tech,2mo
Bitcoin Depot,https://web3.career/visual-content-specialist-bitcoindepot/22283,"Atlanta,
United States",Visual Content Specialist,$25k - $96k,marketing:non tech:copywriting:vfx,2mo
Crypto.com,https://web3.career/compliance-analyst-korea-crypto-com/22280,Remote,"Compliance Analyst, Korea",,compliance:analyst:remote,2mo
Binance,https://web3.career/devops-engineer-binance/22279,Remote,DevOps Engineer,$95k - $180k,devops:dev:remote,2mo
Anchorage Digital,https://web3.career/member-of-technical-staff-backend-engineering-lending-anchorage/22277,Remote,"Member of Technical Staff, Backend Engineering (Lending)",$65k - $180k,backend:remote,2mo
HealthVerity,https://web3.career/software-engineer-healthverity/22276,Remote,Software Engineer,$35k - $180k,dev:remote:java,2mo
Immutable,https://web3.career/digital-marketing-manager-immutable/22275,"Sydney,
Australia",Digital Marketing Manager,$45k - $130k,marketing:non tech,2mo
