Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
actus ag Steuerberatung,https://web3.career/software-engineer-3803086-software-engineer/18467,Remote,Software Engineer,$35k - $180k,dev:java:remote,3mo
Crypto.com,https://web3.career/senior-security-infra-network-security-engineer-hk-crypto-com/18465,"Hong Kong,
Hong Kong",(Senior) Security Infra - Network & Security Engineer (HK),$95k - $250k,dev:security:senior:nft,3mo
Steel Perlot Management,https://web3.career/starx-frontend-full-stack-engineer-nft-marketplace-remote-in-la-nyc-steelperlot/18462,"Los Angeles,
United States",[StarX] Frontend/Full Stack Engineer — NFT Marketplace (REMOTE in LA/NYC),$22k - $120k,remote:dev:front end:full stack:nft,3mo
Sygnum Bank AG,https://web3.career/blockchain-engineer-sygnum/18461,Switzerland,Blockchain Engineer,$52k - $160k,dev:blockchain:solidity:node,3mo
HQ Digital,https://web3.career/talent-associate-hqdigital/18460,United States,Talent Associate,$40k - $70k,recruiter:non tech,3mo
Crypto.com,https://web3.career/ui-ux-engineer-business-automation-global-fintech-startup-crypto-com/18459,"Hong Kong,
Hong Kong",UI/UX Engineer (Business Automation) - Global Fintech Startup,,dev:finance:design:non tech:react,3mo
Nuri,https://web3.career/senior-performance-marketing-manager-nuri/18458,"Berlin,
Germany",(Senior) Performance Marketing Manager,$46k - $109k,marketing:non tech:senior:remote,3mo
Sygnum Bank AG,https://web3.career/site-reliability-engineer-sygnum/18457,Switzerland,Site Reliability Engineer,$150k - $200k,dev:sys admin:java,3mo
Terraform Labs,https://web3.career/bi-analytics-lead-terra/18456,Remote,BI/Analytics Lead,,stats:lead:remote,3mo
Cypherock Wallet,https://web3.career/crypto-trader-cypherock-wallet/18454,India,Crypto Trader,$31k - $26k,trader:crypto,3mo
RECUR,https://web3.career/manager-revenue-operations-accounting-remote-recur/18453,"Miami,
United States","Manager, Revenue Operations Accounting (Remote)",,remote:accounting:operations:ethereum:nft,3mo
Nuri,https://web3.career/senior-product-manager-trading-nuri/18451,"Berlin,
Germany",Senior Product Manager - Trading,$80k - $150k,product manager:non tech:senior:remote:ethereum,3mo
Steel Perlot Management,https://web3.career/knox-networks-internal-sre-steelperlot/18449,"New York,
United States",[Knox Networks] Internal SRE,$150k - $200k,senior:golang:rust,3mo
ONCARE GmbH,https://web3.career/senior-blockchain-developer-hyperleder-fabric-f-m-d-medical-industry-3809862-senior-blockchain-developer-hyperleder-fabric-f-m-d-medical-industry-utm_source-google_jobs_apply-pid-bce1fbd2f366390046fc/18448,Remote,Senior Blockchain Developer Hyperleder Fabric (f/m/d) - Medical Industry,$80k - $200k,dev:senior:blockchain:javascript:node,3mo
Web3 Foundation,https://web3.career/security-operations-engineer-web3foundation/18447,"Zug,
Switzerland",Security Operations Engineer,,dev:operations:security:rust,3mo
Blockorus,https://web3.career/blockchain-infrastructure-golang-developer-blockorus/18446,Remote,Blockchain Infrastructure Golang Developer,$0k,dev:golang:blockchain:remote:ethereum,3mo
Solanalysis,https://web3.career/blockchain-engineer-solanalysis/18445,"New York,
United States",Blockchain Engineer,$160k - $180k,dev:blockchain:solana:nft:rust,3mo
Steel Perlot Management,https://web3.career/knox-networks-ui-ux-developer-steelperlot/18444,"Los Angeles,
United States",[Knox Networks] UI/UX Developer,$80k - $150k,dev:design:non tech,3mo
Anifie,https://web3.career/nft-metaverse-backend-engineer-anifie-1/18443,United States,NFT Metaverse Backend Engineer,$40k - $80k,backend:dev:metaverse:nft,3mo
Sygnum Bank AG,https://web3.career/junior-relationship-manager-dlt-fintech-companies-100-sygnum/18442,Switzerland,Junior Relationship Manager DLT & FinTech Companies (100%),$40k - $67k,finance:junior:entry level:marketing:non tech,3mo
Honeywell,https://web3.career/pre-sales-engineer-building-management-systems-honeywell/18441,"Budapest,
Hungary",Pre-Sales Engineer (Building Management Systems),,dev:sales:non tech:solidity,3mo
Celo Foundation,https://web3.career/visual-designer-celo-foundation-celofoundation/18438,Remote,"Visual Designer, Celo Foundation",$50k - $135k,design:non tech:remote,3mo
BitGo,https://web3.career/staff-software-engineer-backend-blockchain-os-bitgo/18437,Remote,"Staff Software Engineer (Backend), Blockchain OS",$60k - $180k,backend:dev:blockchain:remote:react,3mo
BitGo,https://web3.career/staff-software-engineer-backend-blockchain-os-bitgo/18436,United States,"Staff Software Engineer (Backend), Blockchain OS",$60k - $180k,backend:dev:blockchain:react:javascript,3mo
BitGo,https://web3.career/software-engineer-backend-blockchain-os-bitgo/18435,United States,Software Engineer (Backend) - Blockchain OS,$60k - $180k,backend:dev:blockchain:react:javascript,3mo
BitGo,https://web3.career/software-engineer-backend-blockchain-os-bitgo/18434,"Toronto,
Canada",Software Engineer (Backend) - Blockchain OS,$60k - $180k,backend:dev:blockchain:react:javascript,3mo
Chainlink Labs,https://web3.career/engineering-manager-engineering-operations-chainlink-labs/18433,"New York,
United States","Engineering Manager, Engineering Operations",,executive:operations:ethereum:node,3mo
BitGo,https://web3.career/senior-software-engineer-backend-blockchain-os-bitgo/18432,"Toronto,
Canada","Senior Software Engineer (Backend), Blockchain OS",$70k - $200k,backend:dev:senior:blockchain:react,3mo
BitGo,https://web3.career/senior-software-engineer-backend-blockchain-os-bitgo/18431,United States,"Senior Software Engineer (Backend), Blockchain OS",$70k - $200k,backend:dev:senior:blockchain:react,3mo
BCGDV,https://web3.career/lead-engineer-venture-cto-bcgdv/18430,United States,Lead Engineer - Venture CTO,$140k - $200k,executive:dev:lead:java:cto,3mo
Valora Inc,https://web3.career/recruiting-coordinator-valorainc/18427,"San Francisco,
United States",Recruiting Coordinator,$40k - $70k,recruiter:non tech,3mo
Panther Protocol,https://web3.career/blockchain-architect-pantherprotocol/18426,"New York,
United States",Blockchain Architect,$80k,architecture:blockchain:ethereum:node,3mo
Kiva.org,https://web3.career/principal-backend-engineer-protocol-kivaorg/18425,"Portland,
United States","Principal Backend Engineer, Protocol",$140k - $300k,backend:dev:executive:ethereum,3mo
Steel Perlot Management,https://web3.career/starx-frontend-full-stack-engineer-nft-marketplace-steelperlot/18424,"Los Angeles,
United States",[StarX] Frontend/Full Stack Engineer — NFT Marketplace,$65k - $150k,dev:front end:full stack:nft,3mo
Gluwa,https://web3.career/senior-talent-sourcer-gluwa/18423,"San Francisco,
United States",Senior Talent Sourcer,$40k - $70k,recruiter:non tech:senior:ethereum,3mo
