Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Hydraswap,https://web3.career/crypto-researcher-cum-content-writer-hydraswap/24266,"Singapore,
Singapore",Crypto Researcher cum Content Writer,$0k,copywriting:crypto:nft,1mo
SADA,https://web3.career/staff-security-engineer-sre-sada/24264,"Chicago,
United States",Staff Security Engineer (SRE),$95k - $250k,dev:security:senior:java,1mo
DeSo Foundation,https://web3.career/growth-marketing-lead-deso/24263,United States,Growth Marketing Lead,$50k - $120k,marketing:non tech:lead:ethereum:nft,1mo
"Palm NFT Studio, Inc.",https://web3.career/general-application-palmnftstudioinc/24262,Remote,General Application,$56k - $165k,remote:nft,1mo
"Islands XYZ, Inc.",https://web3.career/senior-product-designer-mobile-islandsxyzinc/24261,,Senior Product Designer – Mobile,,design:non tech:mobile:senior:ethereum,1mo
Paradigm,https://web3.career/legal-paradigm-portfolio-paradigm-xyz/24260,Remote,Legal - Paradigm Portfolio,,finance:legal:remote,1mo
"SundaeSwap Labs, Inc.",https://web3.career/lead-frontend-engineer-sundaeswap/24259,Remote,Lead Frontend Engineer,$56k - $79k,dev:front end:lead:remote,1mo
Tribal Credit,https://web3.career/crypto-content-writer-tribalcredit/24258,United States,Crypto Content Writer,$62k - $45k,copywriting:crypto,1mo
Crossmint.io,https://web3.career/sales-lead-crossmint/24257,"Miami,
United States",Sales Lead,,lead:sales:non tech:nft,1mo
Immunefi,https://web3.career/smart-contract-engineer-immunefi/24256,"San Francisco,
United States",Smart Contract Engineer,$72k - $200k,dev:smart contract:solidity:ethereum,1mo
Ledger,https://web3.career/sales-lead-asia-ledger/24255,"Tokyo,
Japan",Sales Lead Asia,,lead:sales:non tech,1mo
C3,https://web3.career/smart-contract-engineer-c3/24254,,Smart Contract Engineer,$72k - $200k,dev:smart contract:solidity,1mo
Rally,https://web3.career/blockchain-developer-ecommerce-getrallyon/24252,Remote,Blockchain Developer (Ecommerce),$0k,dev:ecommerce:blockchain:remote:solidity,1mo
ModSquad,https://web3.career/engagement-moderation-content-moderation-discord-nft-company-modsquad/24250,Remote,"Engagement Moderation, Content Moderation (Discord) - NFT Company",$56k - $165k,nft:remote,1mo
JPG Store,https://web3.career/video-editor-mograph-artist-jpgstore/24248,,Video Editor / Mograph Artist,,video:nft,1mo
Floating Point Group (FPG Inc.),https://web3.career/summer-product-manager-internship-floatingpointgroup/24247,,Summer Product Manager Internship,,intern:entry level:product manager:non tech,1mo
Floating Point Group (FPG Inc.),https://web3.career/summer-software-engineer-internship-floatingpointgroup/24246,United States,Summer Software Engineer Internship,$12k - $33k,dev:intern:entry level,1mo
Ripple,https://web3.career/senior-technical-program-manager-database-platform-ripple/24245,"San Francisco,
United States","Senior Technical Program Manager, Database Platform",$46k - $110k,executive:senior,1mo
Tron,https://web3.career/content-marketing-associate-rainberry/24244,"San Francisco,
United States",Content Marketing Associate,$45k - $130k,marketing:non tech,1mo
Chainstack,https://web3.career/talent-acquisition-specialist-remote-chainstack/24243,Remote,Talent Acquisition Specialist (remote),,remote:recruiter:non tech:solana:ethereum,1mo
Ledger,https://web3.career/sales-lead-asia-ledger/24241,"Seoul,
South Korea",Sales Lead Asia,,lead:sales:non tech,1mo
USDF Consortium,https://web3.career/ceo-usdf-consortium-usdf/24240,"San Francisco,
United States","CEO, USDF Consortium",$70k - $180k,executive,1mo
Binance,https://web3.career/recruiting-lead-product-binance/24239,Remote,Recruiting Lead (Product),$40k - $70k,lead:recruiter:non tech:remote,1mo
Binance,https://web3.career/chief-information-security-officer-fiat-binance/24238,Europe,"Chief Information Security Officer, Fiat",$95k - $250k,executive:security,1mo
Konstellation Korea,https://web3.career/cosmos-smart-contract-engineer-konstellation-1/24237,"New York,
United States",Cosmos Smart Contract Engineer,$33k - $83k,dev:smart contract:web3js:ethereum:rust,1mo
Ledger,https://web3.career/sales-lead-asia-ledger/24236,"Singapore,
Singapore",Sales Lead Asia,,lead:sales:non tech,1mo
NFT.Kred,https://web3.career/sales-engineer-nft-kred/24235,"New York,
United States",Sales Engineer,,sales:marketing:non tech:nft,1mo
Ripple,https://web3.career/senior-staff-platform-engineer-ripple/24233,"New York,
United States",Senior Staff Platform Engineer,$50k - $200k,dev:senior:java,1mo
RECUR,https://web3.career/manager-payroll-recur/24231,"Miami,
United States","Manager, Payroll",$120k - $150k,accounting:nft,1mo
nft42,https://web3.career/ui-ux-designer-nft42/24230,"San Francisco,
United States",UI/UX Designer,$60k - $150k,design:non tech:nft,1mo
Blockchain.com,https://web3.career/portfolio-development-lead-investments-blockchain/24229,"Miami,
United States","Portfolio Development Lead, Investments",$35k - $150k,finance:lead,1mo
Blockchain.com,https://web3.career/investment-analyst-intern-principal-investments-blockchain/24228,"Miami,
United States","Investment Analyst Intern, Principal Investments",$20k - $30k,analyst:intern:entry level:finance:executive,1mo
MELON,https://web3.career/design-lead-nft-crypto-daos-melon-ooo/24227,United Kingdom,Design Lead (NFT / Crypto / DAOs),$30k - $40k,design:non tech:lead:crypto:nft,1mo
RDX Works,https://web3.career/sdet-rdx-works/24225,Remote,SDET,$80k - $110k,,1mo
Ripple,https://web3.career/observability-engineer-ripple/24224,"San Francisco,
United States",Observability Engineer,$33k - $145k,dev:node:java,1mo
