Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Binance,https://web3.career/campaign-executive-binance/15716,Remote,Campaign Executive,$70k - $158k,marketing:non tech:executive:remote,4mo
Crypto.com,https://web3.career/qa-manager-global-fintech-startup-crypto-com/15715,United Kingdom,QA Manager - Global Fintech startup,,finance:quality assurance:nft,4mo
Binance,https://web3.career/affiliate-operations-specialist-binance/15712,Remote,Affiliate Operations Specialist,,marketing:non tech:operations:remote,4mo
Binance,https://web3.career/new-ventures-data-protection-manager-europe-binance/15711,Remote,New Ventures Data Protection Manager - Europe,$56k - $160k,remote,4mo
Chainlink Labs,https://web3.career/junior-financial-accountant-chainlink/15710,Remote,Junior Financial Accountant,,accounting:finance:junior:entry level:remote,4mo
Parity Technologies,https://web3.career/data-engineer-parity/15709,"Berlin,
Germany",Data Engineer,,data science:dev:remote,4mo
Parity Technologies,https://web3.career/associate-data-engineer-parity/15708,"Berlin,
Germany",Associate Data Engineer,,data science:dev:remote,4mo
Crypto.com,https://web3.career/accountant-crypto-com/15707,"Sofia,
Bulgaria",Accountant,$25k - $150k,accounting,4mo
Parity Technologies,https://web3.career/operations-coordinator-parity/15705,"Berlin,
Germany",Operations Coordinator,$80k - $110k,operations:remote,4mo
Horizon Blockchain Games,https://web3.career/senior-web3-frontend-developer-remote-horizon-blockchain-games/15702,"Toronto,
Canada",Senior Web3 Frontend Developer - Remote,$22k - $120k,remote:dev:front end:senior:web3js,4mo
Avalor Investments,https://web3.career/blockchain-full-stack-developer-avalor-investments/15701,"Mumbai,
India",Blockchain Full Stack Developer,$0k,dev:full stack:blockchain:solidity:ethereum,4mo
Ridgeline,https://web3.career/mba-corporate-strategy-and-development-ridgeline/15700,"New York,
United States","MBA, Corporate Strategy and Development",,,4mo
Solcial,https://web3.career/marketing-communications-manager-solcial/15694,Remote,Marketing & Communications Manager,$25k - $120k,marketing:non tech:remote:solana,4mo
Decent,https://web3.career/lead-full-stack-web3-solidity-developer-decent-11/15693,"Los Angeles,
United States",Lead Full Stack Web3 (Solidity) Developer,$0k,dev:full stack:lead:solidity:react,4mo
TradeStars,https://web3.career/frontend-developer-crypto-blockchain-remote-tradestars/15692,"London,
United Kingdom",Frontend Developer - Crypto / Blockchain (Remote),$22k - $120k,remote:dev:front end:blockchain:crypto,4mo
