Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Crypto.com,https://web3.career/assistant-manager-security-pmo-hk-crypto-com/19371,"Hong Kong,
Hong Kong","Assistant Manager, Security PMO (HK)",$150k - $185k,security:nft,3mo
Ianuly Talent Accelerators,https://web3.career/head-of-marketing-ianulytalentaccelerators/19370,"San Francisco,
United States",Head of Marketing,$70k - $158k,executive:marketing:non tech,3mo
Okcoin,https://web3.career/senior-manager-risk-investigations-okcoin/19369,"Dublin,
Ireland","Senior Manager, Risk Investigations",$78k - $200k,senior,3mo
Bitgreen,https://web3.career/ui-designer-blockchain-bitgreen/19368,United States,UI Designer - Blockchain,$120k - $200k,design:non tech:blockchain,3mo
Bitgreen,https://web3.career/project-manager-blockchain-bitgreen/19367,United States,Project Manager - Blockchain,$100k - $160k,project manager:non tech:blockchain,3mo
Crypto.com,https://web3.career/senior-hr-associate-c-b-focus-global-fintech-startup-crypto-com/19366,"Hong Kong,
Hong Kong",(Senior) HR Associate (C&B Focus) - Global Fintech Startup,,c:c plus plus:finance:hr:non tech,3mo
Klika,https://web3.career/full-stack-developer-node-react-klika-doo-sarajevo/19365,Remote,Full-Stack Developer (Node/React),$65k - $180k,dev:full stack:javascript:node:react,3mo
Oasis Protocol Foundation,https://web3.career/content-writer-oasisnetwork/19362,"London,
United Kingdom",Content Writer,$13k - $45k,copywriting,3mo
Acria Foundation,https://web3.career/business-development-intern-3870520-business-development-intern/19359,Remote,Business Development Intern,$2k,sales:non tech:intern:entry level:ethereum,3mo
Sygnum Bank AG,https://web3.career/corporate-communications-manager-sygnum/19358,Switzerland,Corporate Communications Manager,$45k - $130k,marketing:non tech,3mo
GoodWorker,https://web3.career/content-writer-goodworker/19356,"Bengaluru,
India",Content Writer,$13k - $45k,copywriting,3mo
Sygnum Bank AG,https://web3.career/internship-clients-sygnum/19354,Switzerland,Internship – Clients,,intern:entry level:ethereum,3mo
TQ TEZOS,https://web3.career/business-development-manager-tqtezos/19353,"New York,
United States",Business Development Manager,$100k - $180k,sales:non tech:nft,3mo
RECUR,https://web3.career/staff-software-engineer-nft-blockchain-engineering-remote-recur/19348,"Boston,
United States",Staff Software Engineer - NFT/Blockchain Engineering (Remote),$70k - $190k,remote:dev:blockchain:nft:javascript,3mo
