Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
METALABS,https://web3.career/videographer-dubai-uae-metalabs/25183,"Dubai,
United Arab Emirates","Videographer - Dubai, UAE",$45k - $60k,art direction:design:metaverse:virtual reality:architecture,23d
METALABS,https://web3.career/creative-copywriter-dubai-uae-metalabs/25182,"Dubai,
United Arab Emirates","Creative Copywriter - Dubai, UAE",$30k - $40k,copywriting:art direction:blockchain:crypto:illustrator,23d
METALABS,https://web3.career/graphic-designer-dubai-uae-metalabs/25181,"Dubai,
United Arab Emirates","Graphic Designer - Dubai, UAE",$45k - $55k,design:non tech,23d
GoodWorker,https://web3.career/software-developer-iii-iv-backend-goodworker/25180,"Bengaluru,
India",Software Developer - III/IV- Backend,$60k - $180k,backend:dev,23d
METALABS,https://web3.career/3d-designer-dubai-uae-metalabs/25179,"Dubai,
United Arab Emirates","3D Designer - Dubai, UAE",$65k - $80k,vfx:design:non tech:art direction:illustrator,23d
METALABS,https://web3.career/illustrator-dubai-uae-metalabs/25178,"Dubai,
United Arab Emirates","Illustrator - Dubai, UAE",$45k - $75k,illustrator:art direction:design:metaverse:virtual reality,23d
METALABS,https://web3.career/project-manager-metaverse-dubai-uae-metalabs/25177,"Dubai,
United Arab Emirates","Project Manager (Metaverse) - Dubai, UAE",$100k - $120k,metaverse:project manager:non tech:blockchain:crypto,23d
METALABS,https://web3.career/gamification-strategist-dubai-uae-metalabs/25176,"Dubai,
United Arab Emirates","Gamification Strategist - Dubai, UAE",$80k - $115k,game dev:esports:art direction:metaverse:consulting,23d
Phantom,https://web3.career/freelance-content-strategist-and-writer-phantom45/25175,"San Francisco,
United States",Freelance Content Strategist and Writer,$80k - $165k,solana:ethereum:nft,23d
Uniswap Labs,https://web3.career/product-manager-uniswaplabs/25173,"New York,
United States",Product Manager,$69k - $160k,product manager:non tech,23d
Avantgarde Finance,https://web3.career/operations-analyst-defi-avantgardefinance/25172,"London,
United Kingdom",Operations Analyst - DeFi,,analyst:operations:defi,23d
Uniswap Labs,https://web3.career/smart-contract-engineer-uniswaplabs/25170,"New York,
United States",Smart Contract Engineer,$80k - $180k,dev:smart contract:react:solidity:ethereum,23d
Gatesweb,https://web3.career/technical-co-founder-for-52-blockchain-development-projects-gatesweb/25169,United Kingdom,Technical Co-Founder for 52+ Blockchain Development Projects,$0k,executive:blockchain,23d
V3 Talent Partners Inc.,https://web3.career/superrare-senior-data-engineer-v3talentpartners/25168,Remote,SuperRare - Senior Data Engineer,$130k - $160k,data science:dev:senior:remote:ethereum,23d
Tradeblock,https://web3.career/software-engineer-tradeblock/25164,United States,Software Engineer,$56k - $150k,dev:javascript,24d
Binance,https://web3.career/operations-manager-latam-binance/25162,Latin America,Operations Manager - Latam,$60k - $200k,operations,24d
Binance,https://web3.career/senior-product-manager-prime-services-trading-binance/25161,Remote,Senior Product Manager (Prime Services - Trading),,accounting:product manager:non tech:senior:remote,24d
Tribal Credit,https://web3.career/crypto-sr-counsel-tribalcredit/25160,"San Francisco,
United States",Crypto Sr. Counsel,,legal:senior:crypto,24d
Pole To Win International,https://web3.career/3d-environment-artist-mobile-games-and-nft-art-poletowininternational/25159,"Mexico City,
Mexico",3D Environment Artist | Mobile Games and NFT Art,,vfx:mobile:nft,24d
Pole To Win International,https://web3.career/2d-3d-concept-artist-generalist-mobile-games-and-nft-art-poletowininternational/25158,"Mexico City,
Mexico",2D/3D Concept Artist - Generalist | Mobile Games and NFT Art,,vfx:mobile:nft,24d
Pole To Win International,https://web3.career/2d-concept-artist-character-design-mobile-games-and-nft-art-poletowininternational/25157,"Barcelona,
Spain",2D Concept Artist - Character Design | Mobile Games and NFT Art,,design:non tech:mobile:nft,24d
BreederDAO,https://web3.career/solidity-developer-fully-remote-breederdao/25156,"Manila,
Philippines",Solidity Developer (Fully Remote),$80k - $170k,remote:dev:solidity:ethereum,24d
Parallel Finance,https://web3.career/product-marketing-manager-parallel/25155,Remote,Product Marketing Manager,$25k - $120k,marketing:non tech:remote,24d
Alchemy,https://web3.career/frontend-react-engineer-general-alchemy/25154,"San Francisco,
United States",Frontend / React Engineer (General),$50k - $140k,dev:front end:javascript:react,24d
Alchemy,https://web3.career/frontend-react-engineer-experiments-alchemy/25153,"San Francisco,
United States",Frontend / React Engineer (Experiments),$50k - $140k,dev:front end:javascript:react,24d
