Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Bitcoin.com,https://web3.career/crypto-news-journalist-bitcoin-com/13112,United Kingdom,Crypto News Journalist,$56k - $158k,crypto:ethereum,5mo
Ethereum Push Notification Service,https://web3.career/rockstar-intern-ethereum-push-notification-service/13111,United States,Rockstar Intern,$0k,intern:entry level:ethereum,5mo
Ethereum Push Notification Service,https://web3.career/business-development-specialist-ethereum-push-notification-service/13110,United States,Business Development Specialist,$0k,sales:non tech:ethereum,5mo
Figment,https://web3.career/assistant-controller-figment/13109,"Toronto,
Canada",Assistant Controller,,finance:legal,5mo
OKEx,https://web3.career/social-media-marketing-manager-okex/13108,"San Francisco,
United States",Social Media Marketing Manager,$28k - $100k,marketing:non tech:social media,5mo
OKEx,https://web3.career/mobile-marketing-manager-okex/13107,"San Francisco,
United States",Mobile Marketing Manager,,marketing:non tech:mobile,5mo
Okcoin,https://web3.career/product-designer-okcoin/13106,"Sydney,
Australia",Product Designer,$50k - $150k,design:non tech,5mo
Okcoin,https://web3.career/product-designer-okcoin/13105,"San Francisco,
United States",Product Designer,$50k - $150k,design:non tech,5mo
Localcoin,https://web3.career/chief-financial-officer-cfo-localcoin/13104,"Toronto,
Canada",Chief Financial Officer (CFO),$90k - $200k,finance:executive,5mo
CoinList,https://web3.career/operations-analyst-token-sales-coinlist/13103,"San Francisco,
United States","Operations Analyst, Token Sales",,analyst:operations:sales:non tech:solana,5mo
CoinDesk & TradeBlock Opportunities,https://web3.career/headline-news-senior-editor-coindesk/13102,"London,
United Kingdom",Headline News Senior Editor,$70k - $180k,senior:react,5mo
Chainalysis,https://web3.career/account-executive-commercial-uk-i-chainalysis/13101,"London,
United Kingdom","Account Executive, Commercial, UK/I",$70k - $180k,executive,5mo
Bitcoin Depot,https://web3.career/graphic-designer-bitcoindepot/13100,"Atlanta,
United States",Graphic Designer,$50k - $150k,design:non tech,5mo
Bitcoin Depot,https://web3.career/content-writer-bitcoindepot/13099,"Atlanta,
United States",Content Writer,$13k - $45k,copywriting,5mo
Stacked,https://web3.career/product-owner-stacked-invest/13098,Remote,Product Owner,$115k - $175k,product manager:non tech:remote,5mo
Stacked,https://web3.career/product-designer-stacked-invest/13097,Remote,Product Designer,$50k - $135k,design:non tech:remote,5mo
Metal,https://web3.career/devops-engineer-remote-metalpay/13096,Remote,DevOps Engineer (Remote),$95k - $180k,remote:devops:dev,5mo
OpenSea,https://web3.career/performance-marketing-lead-opensea/13095,Remote,Performance Marketing Lead,$50k - $120k,lead:marketing:non tech:nft:remote,5mo
Parity Technologies,https://web3.career/seo-manager-m-f-d-parity/13094,"Berlin,
Germany",SEO Manager (m/f/d),,seo:non tech:remote,5mo
Parity Technologies,https://web3.career/paid-media-manager-m-f-d-parity/13093,"Berlin,
Germany",Paid Media Manager (m/f/d),$56k - $160k,remote,5mo
Parity Technologies,https://web3.career/marketing-data-analyst-m-f-d-parity/13092,"Berlin,
Germany",Marketing Data Analyst (m/f/d),,analyst:data science:marketing:non tech:remote,5mo
Parity Technologies,https://web3.career/email-marketing-manager-m-f-d-parity/13091,"Berlin,
Germany",Email Marketing Manager (m/f/d),$25k - $120k,marketing:non tech:remote,5mo
Parity Technologies,https://web3.career/ecosystem-success-intern-m-f-d-parity/13090,"Berlin,
Germany",Ecosystem Success Intern (m/f/d),$24k - $48k,intern:entry level:remote,5mo
Bitcoin Depot,https://web3.career/senior-integrated-communications-manager-bitcoindepot/13089,"Atlanta,
United States",Senior Integrated Communications Manager,$46k - $109k,marketing:non tech:senior,5mo
Bitcoin Depot,https://web3.career/senior-creative-manager-bitcoindepot/13088,"Atlanta,
United States",Senior Creative Manager,$78k - $200k,senior,5mo
Bitcoin Depot,https://web3.career/marketing-specialist-social-pr-influencers-bitcoindepot/13087,"Atlanta,
United States","Marketing Specialist – Social, PR & Influencers",$45k - $130k,marketing:non tech,5mo
Bitcoin Depot,https://web3.career/marketing-manager-paid-search-bitcoindepot/13086,"Atlanta,
United States",Marketing Manager – Paid Search,$45k - $130k,marketing:non tech,5mo
Bitcoin Depot,https://web3.career/marketing-manager-customer-insights-bitcoindepot/13085,"Atlanta,
United States",Marketing Manager - Customer Insights,$45k - $130k,marketing:non tech,5mo
SwissBorg,https://web3.career/fraud-data-analyst-remote-swissborg/13084,"Lisbon,
Portugal",Fraud Data Analyst (Remote),$45k - $120k,remote:analyst:data science:security,5mo
Chainalysis,https://web3.career/account-executive-public-sector-nordics-chainalysis/13083,"Copenhagen,
Denmark","Account Executive, Public Sector, Nordics",$70k - $180k,executive,5mo
Bitcoin Depot,https://web3.career/marketing-data-analyst-bitcoindepot/13082,"Atlanta,
United States",Marketing Data Analyst,,analyst:data science:marketing:non tech,5mo
CoinDesk & TradeBlock Opportunities,https://web3.career/director-business-development-coindesk/13080,"New York,
United States","Director, Business Development",$40k - $150k,sales:non tech:executive,5mo
Chainalysis,https://web3.career/account-executive-uk-i-chainalysis/13079,"London,
United Kingdom","Account Executive, UK/I",$70k - $180k,executive,5mo
Chainalysis,https://web3.career/account-executive-public-sector-benelux-chainalysis/13078,"Amsterdam,
Netherlands","Account Executive, Public Sector, Benelux",$70k - $180k,executive,5mo
OKEx,https://web3.career/manager-sr-manager-hr-business-partner-okex/13077,"Singapore,
Singapore",Manager/Sr. Manager - HR Business Partner,,hr:non tech:senior,5mo
