Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
Chainstack,https://web3.career/web3-infrastructure-product-manager-remote-chainstack/21782,"Singapore,
Singapore",Web3 Infrastructure Product Manager (remote),$0k,remote:product manager:non tech:solana:ethereum,2mo
GOGO Protocol,https://web3.career/cmo-chief-marketing-officer-cryptogogos/21781,"Berlin,
Germany",CMO - Chief Marketing Officer,$79k - $158k,executive:marketing:non tech:crypto:remote,2mo
Caiz Development GmbH,https://web3.career/network-administrator-caiz-development/21780,"Frankfurt,
Germany",Network Administrator,$56k - $160k,remote,2mo
Chia Network Inc.,https://web3.career/backend-engineer-chianetworkinc/21779,Remote,Backend Engineer,$50k - $140k,backend:dev:rust:remote,2mo
Tangany,https://web3.career/head-of-crypto-cloud-and-devops-engineer-tangany/21778,"Munich,
Germany",Head Of (Crypto) Cloud and DevOps Engineer,,executive:cloud:devops:dev:crypto,2mo
Hike,https://web3.career/sde-blockchain-hike/21777,"Delhi,
India",SDE - Blockchain,$60k - $120k,blockchain:solidity:ethereum:java,2mo
Kooku,https://web3.career/director-experience-design-kooku/21776,"Berlin,
Germany",Director Experience Design,,design:non tech:executive,2mo
Sygnum Bank AG,https://web3.career/junior-relationship-manager-dlt-fintech-companies-100-sygnum/21775,Switzerland,Junior Relationship Manager DLT & FinTech Companies (100%),$40k - $67k,finance:junior:entry level:marketing:non tech,2mo
Caiz Development GmbH,https://web3.career/junior-legal-counsel-caiz-development/21774,"Frankfurt,
Germany",Junior Legal Counsel,,legal:junior:entry level:remote,2mo
Caiz Development GmbH,https://web3.career/chief-financial-officer-caiz-development/21773,"Frankfurt,
Germany",Chief Financial Officer,$40k - $225k,executive:finance:remote,2mo
Paranoid Internet GmbH,https://web3.career/full-stack-developer-m-w-d-paranoid-internet/21772,"Berlin,
Germany",Full Stack Developer (m/w/d),$65k - $180k,dev:full stack:javascript:php,2mo
Brinc,https://web3.career/nft-accelerator-program-manager-brinc/21771,"Hong Kong,
Hong Kong",NFT Accelerator Program Manager,$63k - $180k,executive:nft,2mo
Crypto.com,https://web3.career/content-marketing-manager-crypto-com-capital-crypto-com/21770,"Hong Kong,
Hong Kong","Content Marketing Manager , Crypto.com Capital",$46k - $140k,marketing:non tech:crypto,2mo
Crypto.com,https://web3.career/assistant-finance-manager-global-fintech-startup-crypto-com/21769,"Hong Kong,
Hong Kong",Assistant Finance Manager- Global Fintech Startup,$120k - $225k,finance:nft,2mo
Crypto.com,https://web3.career/senior-product-manager-product-manager-web3-blockchain-defi-crypto-com/21768,"Hong Kong,
Hong Kong",Senior Product Manager / Product Manager - Web3 / Blockchain / DeFi,$80k - $150k,product manager:non tech:senior:blockchain:defi,2mo
Burnt Finance,https://web3.career/backend-developer-burnt-finance-1/21767,"New York,
United States",Backend Developer,$28k - $120k,backend:dev:react:solana:javascript,2mo
Burnt Finance,https://web3.career/fullstack-developer-burnt-finance-1/21766,"New York,
United States",Fullstack Developer,$65k - $180k,dev:full stack:react:javascript:rust,2mo
Burnt Finance,https://web3.career/business-operations-associate-burnt-finance-1/21765,"New York,
United States",Business Operations Associate,,operations:nft,2mo
Burnt Finance,https://web3.career/strategic-finance-associate-burnt-finance-1/21764,"New York,
United States",Strategic Finance Associate,$40k - $150k,finance,2mo
ByteBao,https://web3.career/cto-for-web3-loving-techie-let-s-build-an-amazing-marketplace-bytebao/21763,"Dubai,
United Arab Emirates",CTO - for Web3 Loving Techie - Let's build an amazing marketplace,$110k - $130k,executive:cto,2mo
RoofStacks,https://web3.career/sr-unity-game-developer-roofstacks/21762,"Gebze,
Turkey",Sr. Unity Game Developer,$70k - $150k,dev:game dev:senior,2mo
Sygnum Bank AG,https://web3.career/senior-product-manager-tokenization-sygnum/21760,Switzerland,Senior Product Manager - Tokenization,$80k - $150k,product manager:non tech:senior:ethereum,2mo
Burnt Finance,https://web3.career/product-design-lead-burnt/21759,"New York,
United States",Product Design Lead,$40k - $190k,design:non tech:lead,2mo
soonami.io GmbH,https://web3.career/product-manager-soonami/21758,Remote,Product Manager,$115k - $175k,product manager:non tech:remote,2mo
Chainalysis,https://web3.career/training-specialist-emea-chainalysis/21757,"London,
United Kingdom","Training Specialist, EMEA",,education,2mo
Cake Pte Ltd,https://web3.career/brand-communications-pr-manager-cakedefi/21756,"Singapore,
Singapore",Brand Communications & PR Manager,$45k - $130k,marketing:non tech,2mo
Cake Pte Ltd,https://web3.career/senior-project-manager-cakedefi/21753,"Singapore,
Singapore",Senior Project Manager,,project manager:non tech:senior,2mo
Pole To Win International,https://web3.career/2d-3d-concept-artist-generalist-mobile-games-and-nft-art-poletowininternational/21752,Romania,2D/3D Concept Artist - Generalist | Mobile Games and NFT Art,,vfx:mobile:nft,2mo
Sygnum Bank AG,https://web3.career/senior-product-manager-tokenization-sygnum/21751,Switzerland,Senior Product Manager - Tokenization,$80k - $150k,product manager:non tech:senior:ethereum,2mo
Binance,https://web3.career/product-manager-merchant-solutions-binance/21750,"Singapore,
Singapore",Product Manager - Merchant Solutions,$69k - $160k,product manager:non tech,2mo
ZAUBAR,https://web3.career/internship-software-tester-qa-berlin-germany-zaubar/21749,"Berlin,
Germany","Internship: Software Tester (QA) - Berlin, Germany",,intern:entry level:quality assurance:dev,2mo
Caiz Development GmbH,https://web3.career/security-analyst-caiz-development/21748,"Frankfurt,
Germany",Security Analyst,,analyst:security:remote,2mo
Nuri,https://web3.career/engineering-manager-devops-nuri/21747,"Berlin,
Germany",Engineering Manager - DevOps,$95k - $250k,executive:devops:remote,2mo
ZAUBAR,https://web3.career/internship-augmented-immersive-reality-tester-qa-berlin-germany-zaubar/21746,"Berlin,
Germany","Internship: Augmented & Immersive Reality Tester (QA) - Berlin, Germany",,intern:entry level:quality assurance,2mo
soonami.io GmbH,https://web3.career/product-manager-soonami/21745,Remote,Product Manager,$115k - $175k,product manager:non tech:remote,2mo
