Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
soonami.io GmbH,https://web3.career/co-founder-soonami/20148,Remote,Co-Founder,$79k - $200k,executive:remote,2mo
Yield Guild Games,https://web3.career/special-projects-blockchain-lead-developer-yield-guild-games/20147,Remote,Special Projects- Blockchain Lead Developer,$30k - $160k,dev:lead:blockchain:remote:nft,2mo
Tangany,https://web3.career/cloud-engineer-w-m-d-tangany/20146,Remote,Cloud Engineer (w/m/d),,cloud:dev:node:remote,2mo
Bonfida,https://web3.career/customer-support-specialist-bonfida/20145,Remote,Customer Support Specialist,,customer support:remote:solana,2mo
Nuri,https://web3.career/performance-marketing-manager-nuri/20144,"Berlin,
Germany",Performance Marketing Manager,$25k - $120k,marketing:non tech:remote,2mo
Binance,https://web3.career/graphic-designer-apac-binance/20142,Remote,Graphic Designer - APAC,$50k - $135k,design:non tech:remote,2mo
PolyCrypt,https://web3.career/core-developer-perun/20141,Remote,Core Developer,$50k - $67k,dev:java:rust:remote,2mo
Ultra,https://web3.career/security-engineer-remote-in-europe-or-central-south-america-ultra/20138,"Tallinn,
Estonia",Security Engineer - Remote in Europe or Central/South America -,$95k - $250k,remote:dev:security,2mo
Binance,https://web3.career/regional-community-intern-binance-smart-chain-binance/20137,Remote,Regional Community Intern - Binance Smart Chain,,community manager:non tech:intern:entry level:remote,2mo
Crypto Finance AG,https://web3.career/coo-asset-management-cryptofinanceag/20135,"Zurich,
Switzerland",COO Asset Management,$60k - $200k,operations,2mo
Finoa GmbH,https://web3.career/head-of-data-science-and-analytics-m-f-d-finoa/20131,"Berlin,
Germany",Head of Data Science and Analytics (m/f/d),,executive:stats:data science:remote,2mo
Coin98 Finance,https://web3.career/mid-level-senior-graphic-designer-coin98/20130,Remote,Mid-Level/ Senior Graphic Designer,$60k - $120k,design:non tech:senior:remote,2mo
PVT PAY,https://web3.career/co-founder-in-the-area-of-software-development-m-f-d-wanted-in-young-start-up-pvtpay/20129,Remote,Co-founder in the area of software development (m/f/d) wanted in young start-up!,$95k - $300k,executive:dev:remote,2mo
Binance,https://web3.career/senior-legal-counsel-chile-peru-binance/20128,"Santiago,
Chile",Senior Legal Counsel - Chile & Peru,,legal:senior,2mo
Binance,https://web3.career/customer-support-representative-japanese-speaking-binance/20127,Vietnam,Customer Support Representative (Japanese speaking),$40k - $80k,customer support,2mo
Crypto Finance AG,https://web3.career/junior-sales-asset-management-cryptofinanceag/20123,"Zurich,
Switzerland",Junior Sales - Asset Management,$78k - $93k,junior:entry level:sales:non tech,2mo
Taurus SA,https://web3.career/sre-devops-engineer-taurusgroup/20122,"Geneva,
Switzerland",SRE / DevOps engineer,$120k - $200k,devops:dev:senior:java,2mo
ONCARE GmbH,https://web3.career/senior-blockchain-developer-hyperleder-fabric-f-m-d-medical-industry-oncare/20121,Remote,Senior Blockchain Developer Hyperleder Fabric (f/m/d) - Medical Industry,$80k - $200k,dev:senior:blockchain:javascript:node,2mo
Okcoin,https://web3.career/content-writer-okcoin/20120,"Sydney,
Australia",Content Writer,$13k - $45k,copywriting,2mo
Okcoin,https://web3.career/content-writer-okcoin/20119,"Singapore,
Singapore",Content Writer,$13k - $45k,copywriting,2mo
Okcoin,https://web3.career/content-writer-okcoin/20118,"San Francisco,
United States",Content Writer,$13k - $45k,copywriting,2mo
Immutable,https://web3.career/external-content-producer-immutable/20117,Remote,External Content Producer,$56k - $160k,remote,2mo
Nifty's Inc.,https://web3.career/api-engineering-lead-niftysinc/20116,"Los Angeles,
United States",API Engineering Lead,,api:lead:ethereum,2mo
Blocksmith,https://web3.career/software-blockchain-engineer-open-to-cross-train-blocksmith-1/20115,United Kingdom,Software / Blockchain Engineer (Open to cross-train),$33k - $67k,dev:blockchain:solidity:nft:ruby,2mo
ModSquad,https://web3.career/engagement-moderation-and-support-video-game-developer-publisher-modsquad/20114,Remote,Engagement Moderation and Support - Video Game Developer & Publisher,,dev:game dev:customer support:video:remote,2mo
GOGO Protocol,https://web3.career/venture-developer-cryptogogos/20113,"Berlin,
Germany",Venture Developer,$90k - $250k,dev:crypto:remote:nft,2mo
Nifty's Inc.,https://web3.career/communications-media-manager-niftysinc/20112,"Los Angeles,
United States",Communications & Media Manager,$55k - $150k,nft,2mo
Coinme,https://web3.career/compliance-manager-coinme/20111,United States,Compliance Manager,,compliance,2mo
AlterVerse,https://web3.career/blockchain-game-marketing-director-alterverse/20109,United States,Blockchain Game Marketing Director,$50k - $100k,executive:game dev:marketing:non tech:blockchain,2mo
Archimedes Finance,https://web3.career/solidity-vyper-engineer-archimedes-finance/20108,"Los Angeles,
United States",Solidity/Vyper Engineer,$120k - $180k,dev:solidity,2mo
Messari,https://web3.career/accounting-manager-messari/20107,Remote,Accounting Manager,$11k - $25k,accounting:remote,2mo
Coinsquare,https://web3.career/content-strategist-coinsquare/20106,"Toronto,
Canada",Content Strategist,$60k - $150k,ethereum,2mo
Luxor Technology,https://web3.career/accounting-analyst-luxor-technology/20105,Canada,Accounting Analyst,$50k - $70k,accounting:analyst,2mo
Crypto.com,https://web3.career/director-of-compliance-mlro-germany-crypto-com/20103,Germany,Director of Compliance & MLRO (Germany),,compliance:executive:remote,2mo
jade Eli Tecnologies,https://web3.career/hub-manager-senior-outsystems-tech-lead-jade-eli/20102,"Berlin,
Germany",Hub Manager & Senior OutSystems Tech Lead,$140k - $220k,lead:senior:tech lead:javascript:php,2mo
