Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
SupraOracles,https://web3.career/blockchain-engineer-smart-contract-development-supraoracles/12167,India,Blockchain Engineer (Smart Contract Development),$0k,dev:blockchain:smart contract:solidity:ethereum,5mo
MetaMask,https://web3.career/sr-blockchain-engineer-smart-contract-dev-tools-metamask/12166,"San Francisco,
United States",Sr. Blockchain Engineer (Smart Contract Dev Tools),$80k - $200k,dev:senior:blockchain:smart contract:web3js,5mo
Captur.fi,https://web3.career/senior-smart-contract-engineer-captur-finance/12165,United Kingdom,Senior Smart Contract Engineer,$120k - $180k,dev:senior:smart contract:react:solidity,5mo
Sismo,https://web3.career/smart-contract-solidity-protocol-engineer-sismo-1/12164,United States,Smart Contract / Solidity / Protocol Engineer,$112k - $180k,dev:smart contract:solidity:ethereum,5mo
m.guide,https://web3.career/smart-contract-engineer-solana-rust-remote-m-guide/12163,"Austin,
United States","Smart Contract Engineer (Solana + Rust, Remote)",$0k,remote:dev:rust:smart contract:solana,5mo
MetaMask,https://web3.career/smart-contract-security-engineer-diligence-metamask/12162,"San Francisco,
United States",Smart Contract Security Engineer (Diligence),,dev:security:smart contract:solidity:ethereum,5mo
Fave,https://web3.career/backend-engineer-smart-contracts-fave-2/12161,Switzerland,"Backend Engineer, Smart Contracts",$85k - $135k,backend:dev:smart contract,5mo
Bit Hotel,https://web3.career/senior-smart-contract-engineer-nft-play-to-earn-game-bit-hotel/12160,United States,Senior Smart Contract Engineer - NFT Play-to-Earn Game,$80k - $150k,dev:game dev:senior:nft:smart contract,5mo
Synthematic',https://web3.career/smart-contract-developer-synth-ematic/12159,United Kingdom,Smart Contract Developer,$0k,dev:smart contract:solidity:ethereum,5mo
Celer Network,https://web3.career/software-engineer-smart-contracts-and-dapps-celer-network-2/12158,"Singapore,
Singapore",Software Engineer - Smart Contracts and dApps,$0k,dev:smart contract:solidity:javascript,5mo
