"Company Name","Job Link","Job Title","Job Location","Posted Before","Source URL","Source Name"
"Venly","https://de.linkedin.com/jobs/view/sales-development-representative-at-venly-3046550679?refId=bxQhLSs4VvSFB7Vm%2FvsL7g%3D%3D&trackingId=LqjH1yb4xsESduskheoNoQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","Sales Development Representative","Berlin, Germany","2022-04-25","https://www.linkedin.com/jobs/search/?f_C=33295408&geoId=92000000","LinkedIn"
"Venly","https://de.linkedin.com/jobs/view/social-media-marketer-at-venly-3051212435?refId=bxQhLSs4VvSFB7Vm%2FvsL7g%3D%3D&trackingId=7iodYoUMIQz6s2yLEtD%2F%2BA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card","Social Media Marketer","Germany","2022-04-29","https://www.linkedin.com/jobs/search/?f_C=33295408&geoId=92000000","LinkedIn"
"Venly","https://www.linkedin.com/jobs/view/sales-engineer-at-venly-3040018833?refId=bxQhLSs4VvSFB7Vm%2FvsL7g%3D%3D&trackingId=RPIrFduv1eNIbWgSt504bQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card","Sales Engineer","United States","2022-04-21","https://www.linkedin.com/jobs/search/?f_C=33295408&geoId=92000000","LinkedIn"
