"Company Name","Job Link","Job Title","Job Location","Posted Before","Source URL","Source Name"
"KuCoin Exchange","https://sg.linkedin.com/jobs/view/cashier-specialist-at-kucoin-exchange-3050927443?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=qxx7bjW9PBXUNf7HmXZSmQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","Cashier Specialist","Singapore, Singapore","2022-04-29","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://ar.linkedin.com/jobs/view/personal-assistant-at-kucoin-exchange-3043287414?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=63ulTiO4h592vWELPuHoDw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card","Personal Assistant","Buenos Aires Province, Argentina","2022-04-25","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://sg.linkedin.com/jobs/view/accountant-at-kucoin-exchange-3017429977?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=u4pFDUxa1vE3L1VUNmI4xw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card","Accountant","Singapore, Singapore","2022-04-13","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://sg.linkedin.com/jobs/view/senior-finance-manager-bu-payment-at-kucoin-exchange-2995142172?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=Zok4YTPbLDuKil6gVuNJ9Q%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card","Senior Finance Manager (BU Payment)","Singapore, Singapore","2022-04-29","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://my.linkedin.com/jobs/view/kyc-operation-specialist-at-kucoin-exchange-2994675883?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=MgYOjGkrXbogtlZv3j5dAw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card","KYC Operation Specialist","Johore, Malaysia","2022-04-29","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://sg.linkedin.com/jobs/view/seo-content-finance-copywriter-at-kucoin-exchange-3017432654?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=sPWGOp1RVD8P8D6BM0GRog%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card","SEO Content Finance Copywriter","Singapore, Singapore","2022-04-13","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://my.linkedin.com/jobs/view/customer-service-officer-at-kucoin-exchange-2994679415?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=%2F3esh%2Bi9gFBiqgjup1gElg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card","Customer Service Officer","Johore, Malaysia","2022-04-29","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://my.linkedin.com/jobs/view/service-desk-at-kucoin-exchange-3050927402?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=fM333gfztV6Qp2tLqo%2BAiA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card","Service Desk","Johore, Malaysia","2022-04-29","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
"KuCoin Exchange","https://sg.linkedin.com/jobs/view/site-reliability-engineering-leader-at-kucoin-exchange-2995142102?refId=TwkyAHuX5SRZk8P%2FRK65GA%3D%3D&trackingId=zlsiZXCSFMGtB%2BevjA75KQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card","Site Reliability Engineering Leader","Singapore, Singapore","2022-04-29","https://www.linkedin.com/jobs/search/?f_C=13623668&geoId=92000000","LinkedIn"
